date,energy_yield_kWh,peak_pv_power_W,delta_std,max_delta_hour,morning_afternoon_ratio,mpp1_a_std,mpp2_a_std,mpp1_v_std,mpp2_v_std
2023-04-22,0.017959855358106784,0.012840062287503166,0.010568199299189032,0.95,0.19207957632606698,0.010798481139027498,0.01123087986587714,0.970102213264375,0.9621822993854716
2023-04-23,0.01712772773998054,0.009778017906106015,0.008884838570830424,0.95,0.19444270782589912,0.010074666355334782,0.010603652897960442,0.9717103882346388,0.9649929215088093
2023-04-24,0.01791774344037161,0.012871575048620272,0.009809338106908247,0.95,0.19462316353970752,0.01019846399737994,0.010147188715399463,1.0,1.0
2023-04-25,0.03001995056140538,0.03843985381344413,0.040167062033095974,0.65,0.08828992994753478,0.03230918803646654,0.01981048165334466,0.989429361048308,0.9802453039496164
2023-04-26,0.08305283127973757,0.21495433996848398,0.22021589951379048,0.45,0.6384053916063821,0.11928091421767896,0.10792198952059402,0.9366235623653046,0.9278166808989818
2023-04-27,0.04887453611746769,0.05984991761780506,0.06833317246602974,0.4,0.23308463717727412,0.04915534949919496,0.05156000287119531,0.9432769094256491,0.9358533537868348
2023-04-28,0.05203067952806915,0.07815703576273862,0.08316810314872361,0.5,0.2303026976224969,0.05605166682916908,0.056791652723229565,0.814973506417765,0.8105410557986042
2023-04-29,0.08298131316222365,0.11621391972540465,0.11009365116656553,0.5,0.5580422715528129,0.10851333986729811,0.06504717864417113,0.9194796127457644,0.9226491792831187
2023-04-30,0.04219285746557623,0.06555005361251354,0.0673312045664644,0.4,0.28572371885028514,0.04915580446789825,0.050129633261256655,0.9426385015765961,0.9312142895999421
2023-05-01,0.05839377845354013,0.09628136356533747,0.09574130588413649,0.4,0.38614673767495816,0.06587472490909975,0.06176072261564155,0.9331996323787268,0.9285884977471736
2023-05-02,0.09943999871133871,0.11786866624116275,0.16325628234652856,0.6,0.21038423289887687,0.10940230370074609,0.08043724941553011,0.839724010476597,0.8650627046565902
2023-05-03,0.08351421035491896,0.15424288305516384,0.15082870167394538,0.35,0.3266956918247929,0.09680471142090823,0.08773844118727372,0.8660902127635073,0.8847524020034634
2023-05-04,0.10200845959622608,0.2015752951708898,0.18185048667531115,0.4,0.3125608196489394,0.13437348604322993,0.08184977055786699,0.8524142779432743,0.8629173246498435
2023-05-05,0.09230551196010768,0.18895263827938366,0.16543352087880986,0.4,0.5605614656949717,0.12943669942746577,0.10519373964125922,0.8556769339478804,0.8357478168161605
2023-05-06,0.0627490832178441,0.08173104005337249,0.10140809709414368,0.4,0.4546647236614682,0.06886254987656897,0.057187055431797904,0.9022327591900043,0.9128347754349381
2023-05-07,0.12774552798567898,0.27694255354271197,0.2548384998203599,0.5,0.6258610167058114,0.19416738981771461,0.14227134287168203,0.8651047236062601,0.8511067308108585
2023-05-08,0.0719324962002366,0.14209512184090692,0.15668750433710069,0.35,0.3124767204548732,0.09787120057732004,0.07513050316301499,0.9094139989040991,0.9029115863609556
2023-05-09,0.06305801521266378,0.06772876101130165,0.06746896176584576,0.95,0.3207540219595128,0.06519596919174944,0.050381735598023586,0.8926571608803359,0.8817581999248747
2023-05-10,0.05534068056907663,0.09266939701066355,0.09764714411956323,0.4,0.22865821061459635,0.06205305783435884,0.05871393471172134,0.8860037551460219,0.8939090999382341
2023-05-11,0.08423998680672705,0.10756252384887395,0.09406441838702605,0.65,0.29622224563585076,0.08237624023377164,0.08481046297037359,0.767539938003762,0.7387112145816153
2023-05-12,0.13347602213516965,0.27951925241933917,0.2180171517794881,0.55,0.855592255794782,0.16411516397728723,0.15891721774849488,0.8488019724503338,0.8354252600458443
2023-05-13,0.09850561159877858,0.13518754093189278,0.10915771179604149,0.45,0.2582578835709245,0.0956462775468083,0.09189359575767142,0.8490237586996907,0.8349326630864139
2023-05-14,0.11126569495345681,0.11085691361405163,0.1153655746334429,0.35,0.21367009612423088,0.11879182747993246,0.07229256509869035,0.8469008826053461,0.843030264006306
2023-05-15,0.08064637906635198,0.14729521726089448,0.16174014316045413,0.5,0.24565850288203836,0.10662807748019049,0.0819609047882877,0.838172708079203,0.8378508629334892
2023-05-16,0.08926127577554087,0.20919395418697648,0.21967975914300802,0.45,0.29403579704928506,0.11433116530553744,0.11323539164189547,0.7839672613003008,0.768855067585347
2023-05-17,0.0980685456686358,0.1553196234861833,0.18393596222982672,0.45,0.6230774011018251,0.13565997957234366,0.08592285841866237,0.9064024046150199,0.8966611960375078
2023-05-18,0.04538261719097423,0.08753583760184297,0.09088701843743649,0.4,0.5348414110285858,0.05569743830183187,0.05609379830816684,0.9220001209054776,0.9179542558161569
2023-05-19,0.06912320812228741,0.11263207806413027,0.14720063897866445,0.6,0.15328411432046832,0.09273542418881497,0.05366947831562681,0.9093885436450553,0.9005882758751632
2023-05-20,0.05343600730695073,0.059307179700948794,0.04927285846113354,0.8,0.18005324881765683,0.06090712008849309,0.04371538084612567,0.8933802280591534,0.8820872225263373
2023-05-21,0.06581143043427758,0.10038349234215413,0.1215510151516972,0.3,0.347352431016721,0.07953563174550413,0.058842921401255854,0.9034125423578921,0.8979693095957024
2023-05-22,0.058558059079693414,0.0978048341228668,0.1060446770827967,0.6,0.1079675282872087,0.08472885361892334,0.04019217703288384,0.8828158034792927,0.8703809065493392
2023-05-23,0.1371243936734483,0.19839373088722465,0.24841671675376506,0.6,0.1890321375017759,0.18271755236973952,0.08466807015944253,0.8723028624632587,0.8818992210147563
2023-05-24,0.07891067031793109,0.11577559844447786,0.13967883036577897,0.4,0.20411094228645002,0.08768355838767083,0.07567432106545575,0.8858545217745515,0.8824529797879319
2023-05-25,0.0767152837684281,0.07837109394835794,0.0886155220784269,0.85,0.2351374236271371,0.07390777030291955,0.053199455429343186,0.8898186180605359,0.882831653400915
2023-05-26,0.05116418186611508,0.08272801891026914,0.10317865706209325,0.75,0.120851480426205,0.07022057592971852,0.036328051633024945,0.8706295016050514,0.8663135132318615
2023-05-27,0.08007602154080047,0.0885076715612679,0.131894893366446,0.95,0.18334067659689293,0.08785954071304974,0.07396011944919609,0.8650772305280261,0.8564299873502269
2023-05-28,0.09189803527822271,0.2040950914710957,0.2181336379323854,0.5,0.3708072436473931,0.16557603545299956,0.05196212564193266,0.8647905785089134,0.8612685378858046
2023-05-29,0.06663308121886857,0.08863249801657376,0.12288214846556683,0.55,0.22077277001499884,0.08759373253917106,0.05451310938311301,0.8631866694111581,0.8515046340697489
2023-05-30,0.1002959764695272,0.11588891376165543,0.14281270162485138,0.6,0.18505457659775987,0.11566637925243055,0.07837376149325104,0.865539413028225,0.8389957576751865
2023-05-31,0.0754493743252241,0.09772507254874396,0.11181252058045806,0.45,0.1503281812932557,0.09208260563426422,0.05925874692270669,0.8500820843573694,0.8373275440266067
2023-06-01,0.06611694911334116,0.0576733328402321,0.07772202451171535,0.45,0.1672415336054426,0.07632062801681237,0.053897985905093315,0.8236343369402046,0.8331880861510718
