date,energy_yield_kWh,peak_pv_power_W,delta_std,max_delta_hour,morning_afternoon_ratio,mpp1_a_std,mpp2_a_std,mpp1_v_std,mpp2_v_std
2024-07-09,1.0,0.9507312674332726,0.6568850231565274,0.4117647058823529,0.1360396118258287,1.0,1.0,0.833405500098426,0.7977366337295844
2024-07-10,0.6731263292442408,0.8518011317904846,0.8132460338975832,0.7647058823529411,0.1896370041497464,0.7723436474788148,0.7566439898303371,0.8361882954011467,0.8173621105328688
2024-07-11,0.7060484142962509,0.7314659823451936,0.6132568315334512,0.5294117647058824,0.09214864563606695,0.7160431524085606,0.6989138515809532,0.84640073791871,0.832353097365751
2024-07-12,0.5058494977506878,0.6049311012146219,0.7167537107530532,0.5294117647058824,0.10376690546472668,0.5196800954476906,0.4930667491830621,0.8458273724911489,0.8295263684270614
2024-07-13,0.6097046642460202,0.6040500885396902,0.5108830258225076,0.4117647058823529,0.15739323573420821,0.5965551775741261,0.5697303429297339,0.8590193887050134,0.8472062896751196
2024-07-14,0.8119977139673413,0.8286602243700016,0.5830465168158516,0.8823529411764706,0.11237626834681727,0.7806925445578713,0.758528235136585,0.8644467286021283,0.844611110929672
2024-07-15,0.8943958666507554,0.9290352451082656,0.775704353937354,0.6470588235294118,0.13716595016926572,0.9138471394055672,0.8905530779230538,0.841956757867618,0.8186428857728197
2024-07-16,0.5396223767146145,0.6833599816227076,0.6661543042430261,0.8823529411764706,0.07064903346720806,0.5949038413703818,0.58215273715019,0.8578508384567954,0.8317990313389397
2024-07-17,0.44985907953319565,0.59656443255986,0.6615364840665847,0.8235294117647058,0.09817305021126123,0.49266480221353326,0.4702727422400521,0.8615838019002314,0.8520261508472222
2024-07-18,0.8593391423453297,0.9135992918561108,0.634454047033951,0.9411764705882353,0.1590917292810823,0.8661300280879213,0.8425699833579041,0.8635245866664735,0.8366549422549556
2024-07-19,0.9087653478154569,0.8993634014937454,0.6297758991766542,0.4117647058823529,0.147231408885462,0.9436830936492864,0.91617207543846,0.8450727288408734,0.8202107239085903
2024-07-20,0.7570329952154827,0.9265483897600768,1.0,0.8235294117647058,0.17894142356064383,0.9070276648492873,0.8791854866296629,0.8516122903445861,0.8296895796930284
2024-07-21,0.7516041831227226,0.8883953666789859,0.7454108463733305,0.7058823529411765,0.24646118173804057,0.8438770100331923,0.8176706055651752,0.7719423372121934,0.7536316036532714
2024-07-22,0.541874654308507,0.6010629971811589,0.6637202379742683,0.7647058823529411,0.11203184618832393,0.5633480742334682,0.5439727682345136,0.8530093327860492,0.8370663167122786
2024-07-23,0.7304708631990366,0.8863272267556291,0.8205529653635941,0.7647058823529411,0.11044679781359464,0.7374831854894682,0.7194039674350837,0.8601188660507381,0.8404441126658377
2024-07-24,0.7273256228045004,0.7265560816917874,0.6882716137547136,0.7647058823529411,0.1359111560868041,0.6888663555620518,0.6618334748723883,0.9034490059393819,0.8885068513517967
2024-07-25,0.5838410348183215,0.963456118614796,0.9321027616503567,0.7058823529411765,1.0,0.8913074530791895,0.8594288520764952,0.8698612338024075,0.8518220127498586
2024-07-26,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2024-07-27,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2024-07-28,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2024-07-29,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2024-07-30,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2024-07-31,0.3126887505343859,0.7861239288268856,0.9350178154290147,0.7647058823529411,0.0,0.614422160022511,0.602875986946378,0.8160252601501814,0.7960354701234085
2024-08-01,0.693645927772919,0.8053931727421206,0.5664807255802464,0.8823529411764706,0.1842669406962824,0.7515368860554545,0.7137079261485879,0.8796279347971032,0.8521647646266771
2024-08-02,0.6651608101814144,0.8166960583538068,0.5991742194879419,0.7058823529411765,0.07214327960702956,0.7064543772459361,0.6948984574800062,0.8892533832774245,0.8736006292327405
2024-08-03,0.727855394411303,0.7476979550313697,0.8151703880602486,0.8235294117647058,0.1171429484000614,0.7665965861923926,0.7388856803292749,0.8774637145392007,0.855020750205482
2024-08-04,0.5819279595972383,0.7348175288879351,0.8940367373955664,0.6470588235294118,0.13709863562494562,0.6222534622302585,0.5824501867295745,0.875999868336845,0.8575797067671965
2024-08-05,0.6881058957904109,0.8600545050628277,0.6047961369732616,1.0,0.07387279218264446,0.7801951926869286,0.7531721880734549,0.8711549890450876,0.8419044206148143
2024-08-06,0.925289144831232,0.9235590411755354,0.6548980515850641,0.47058823529411764,0.135673918543081,0.9994955601784608,0.9706042530544059,0.8638626851021259,0.8288202976826817
2024-08-07,0.1909043569363637,0.5095066111979419,0.6570832670534751,0.7647058823529411,0.021357717104798894,0.31248867742712133,0.30729179950543434,0.8353535232816661,0.8148676139789808
2024-08-08,0.39095002881374447,0.42247509520067733,0.4598836490313603,0.5882352941176471,0.07461447592003242,0.3888765815855004,0.36988672442504794,0.8881027430869837,0.8672856065837189
2024-08-09,0.8428615714772918,0.9137874229623955,0.6604084251981632,0.8235294117647058,0.14910026534358092,0.9155369785829146,0.8721572649076909,0.8711066750564518,0.8523279163510864
2024-08-10,0.761101528084574,0.8386926390036673,0.7041618102502714,0.8235294117647058,0.11985572811284294,0.8355454659957352,0.8044610373673623,0.8695313987999802,0.8509791250668239
2024-08-11,0.8911255385221499,0.9115136150229851,0.6465405115552331,0.4117647058823529,0.13590971600496765,0.9916568863736409,0.9592381177904039,0.8610892088207677,0.8367240137917337
2024-08-12,0.8354000726205021,0.8892161287827309,0.6077542077269684,0.4117647058823529,0.14422226466975907,0.9021162377609517,0.8535643761385785,0.8696883057657067,0.8497305811111825
2024-08-13,0.8585636072624272,0.8745667319786331,0.6117798965399406,0.4117647058823529,0.13012870652876546,0.9513026884872775,0.9100230547989011,0.8623637589987725,0.8524069166004851
2024-08-14,0.8325167803964775,0.89790601483883,0.6295456516034101,0.9411764705882353,0.14182134214296016,0.9262352866237308,0.8790873840785409,0.8713918049578768,0.8532369886723209
2024-08-15,0.7736282820218473,0.8842404213094983,0.6265687001591213,0.5294117647058824,0.10388153680094293,0.8385217918294384,0.8120388086256289,0.8832119586019117,0.866111129415686
2024-08-16,0.7184056501876731,0.7641034736711515,0.7106665918173699,0.5294117647058824,0.10274515148317154,0.8025543342516858,0.7706489276244738,0.8755507730605889,0.8630044453646821
2024-08-17,0.47839081126168725,0.5904612406946942,0.4867317442773669,0.9411764705882353,0.08418256559677718,0.5399317687487445,0.5167603125723719,0.8860597794482851,0.8703622544478649
2024-08-18,0.2083092221109309,0.4008622429724958,0.48456810303092734,0.7647058823529411,0.13623048084180936,0.29105912034259196,0.2761847909968853,0.8292433362588375,0.8147984349923367
2024-08-19,0.13227672036234647,0.22281277621175488,0.22061132771077793,0.7058823529411765,0.13323749151846018,0.1438935807154872,0.13946447074259785,0.8999326128135336,0.8854003958594334
2024-08-20,0.23330677085027898,0.24316765902135534,0.21134307562687474,0.5294117647058824,0.09360838472226155,0.23912115552252527,0.23003984689041623,0.9064847036298754,0.8887923384677506
2024-08-21,0.5045371074858257,0.7926069423764057,0.8530973464193837,0.7058823529411765,0.045044791271565264,0.6003246394378866,0.5876243155286388,0.9243887263549626,0.9030915631504511
2024-08-22,0.7231421120926439,0.8013559503906867,0.5681807104065588,0.9411764705882353,0.10714134928850567,0.7809496591654851,0.7370923242576713,0.9183291419567747,0.913677215591342
2024-08-23,0.8251384553493935,0.8930462940559513,0.6293673934672521,0.9411764705882353,0.13230218765171192,0.931566560460852,0.8852547294201031,0.9061427150083124,0.8687499981437343
