date,energy_yield_kWh,peak_pv_power_W,delta_std,max_delta_hour,morning_afternoon_ratio,mpp1_a_std,mpp2_a_std,mpp1_v_std,mpp2_v_std
2023-10-10,0.3661339857225906,0.4778840371082437,0.4307223297235231,0.5294117647058824,0.1943373617966885,0.4445082960410347,0.4943684300625487,0.8049020850895834,0.49967888273436684
2023-10-11,0.36465579115333385,0.48690218955208087,0.450817787852794,0.5294117647058824,0.21740592682139184,0.44248081989111265,0.5164669518946285,0.7540225308935926,0.4893172546980546
2023-10-12,0.31953031400545273,0.3713326537602019,0.3170043435101644,0.5882352941176471,0.1501058843105579,0.34737115881169073,0.3779643197212449,0.7854578848776578,0.5532107225071902
2023-10-13,0.3441808908326063,0.45138447614306243,0.41079862008307094,0.5294117647058824,0.2153796614474728,0.4099137324840193,0.4909987057941221,0.7582548449785349,0.48969209190254726
2023-10-14,0.1863819693270232,0.22942703921871774,0.212992620531913,0.7647058823529411,0.10686170107256661,0.1952374858196722,0.20537629474163607,0.7721945081092869,0.537227075120154
2023-10-15,0.14673184187538793,0.29482482621692535,0.39765698668249577,0.7058823529411765,0.17962382336334945,0.18978939627137287,0.19922509170704056,0.6953230834130194,0.4456089101824745
2023-10-16,0.3485200526443505,0.4996688745396052,0.470356505849929,0.5294117647058824,0.2512633073706986,0.4228274048512297,0.4820298273615742,0.7482509928704736,0.5183900528223726
2023-10-17,0.25329618563984263,0.31192739614255943,0.26848038490252113,0.7647058823529411,0.10809734314427769,0.2589433259079673,0.27974847665767555,0.8292370494266473,0.572680258400116
2023-10-18,0.31861550287168533,0.3986251219643904,0.342227433712284,0.5882352941176471,0.1763863742961105,0.3429849857794565,0.354208156249201,0.8075506074808705,0.5864749235978538
2023-10-19,0.17142215080305095,0.19109628510706606,0.19468195081661005,0.8235294117647058,0.0921535104818597,0.19060435499552383,0.19876864686279028,0.7574279111319517,0.5144551395145595
2023-10-20,0.20819729896128888,0.25223095894525116,0.2206507534419295,0.5294117647058824,0.09667515340311172,0.2308135648011587,0.24646318634358513,0.7638972598339738,0.5282076080081918
2023-10-21,0.30063566923381324,0.4310800404489029,0.4230858359104133,0.5294117647058824,0.2292887594982809,0.4043240710414908,0.43594064434405416,0.6924708079547942,0.5073934547454373
2023-10-22,0.3243858395203394,0.4519517631298041,0.4493687259667932,0.5294117647058824,0.22912422607619806,0.40424359045440283,0.4503395681698592,0.7296420440912508,0.49875253107851536
2023-10-23,0.3076004948216682,0.42068033382920467,0.3813037141041663,0.5294117647058824,0.17229770389482202,0.31393505115215936,0.34607491698795834,0.9172049810522157,0.5623306788622215
2023-10-24,0.041156499726193264,0.04606416566000581,0.05527702272449169,0.8235294117647058,0.1126471516365776,0.06972867286841052,0.06562329916908072,0.5545784345625393,0.35010884660536634
2023-10-25,0.3357591874252954,0.48347904949516546,0.4518104244239884,0.5294117647058824,0.23049570383945264,0.38852861267574235,0.4325196749963456,0.8242896479952965,0.5296580642343576
2023-10-26,0.09279570317130773,0.15998094063672255,0.19781691123387,0.7058823529411765,0.039814566771080515,0.11976868307203074,0.11898054679519603,0.7154500523594827,0.39985221833748297
2023-10-27,0.16011196806303726,0.21733351629533024,0.21777528126538098,0.6470588235294118,0.07588978405842188,0.189551089726599,0.2076492286132203,0.7920024526570114,0.4642053305470643
2023-10-28,0.2890127668728219,0.4665828666199645,0.44141520692750214,0.5882352941176471,0.24883103055161807,0.33563833307244695,0.36641604358225366,0.7812362500754761,0.5090256154818932
2023-10-29,0.26060279604075764,0.31152525578309087,0.3092069645242528,0.5294117647058824,0.17045295735304422,0.28050731680086416,0.2895829132450651,0.8781042841719956,0.5460847360851742
2023-10-30,0.18956971944255865,0.28913873352324887,0.27369133430034814,0.5294117647058824,0.2853488591523269,0.20920559987832701,0.24247171273724744,0.8624063757912805,0.5189444334816066
2023-10-31,0.11463405626072257,0.1645847033907395,0.14353733180177136,0.7058823529411765,0.052371491063995725,0.13052634910567076,0.1306131211869034,0.8300010075105916,0.44446210876429293
2023-11-01,0.29417609669728284,0.4289440454376996,0.4187627312651992,0.5294117647058824,0.2604069730022238,0.33711303421516103,0.3730234647109377,0.8555158479417682,0.5308477070060155
2023-11-02,0.051415437306892686,0.0672311364824989,0.07690345291704541,0.7058823529411765,0.16784471204085763,0.08295395179183436,0.07973757452062344,0.6425996962261185,0.34965490849036895
2023-11-03,0.048165528982570475,0.056423371595075995,0.05411104153546608,0.5882352941176471,0.09943430278539796,0.07684748257093511,0.07274612654405518,0.631843985391958,0.3502989944295631
2023-11-04,0.29317489213878206,0.4419431932589107,0.4315974024884674,0.5294117647058824,0.22912040047312165,0.3303575955837416,0.35410887243575034,0.8756214582626444,0.550082245747588
2023-11-05,0.12399408920150118,0.19362212232464313,0.21382936730424443,0.5882352941176471,0.15080495252916415,0.14552306518819208,0.15312553668396203,0.7394948832706676,0.4161690347788139
2023-11-06,0.26227637423829314,0.4316764546403428,0.4240162631119777,0.5294117647058824,0.2747619175067342,0.3334268061613469,0.3493756680697923,0.7477404984098398,0.4931229676394891
2023-11-07,0.10557143379394693,0.11819560758054458,0.10932321991389271,0.8823529411764706,0.06614420145424506,0.12249935987018663,0.12149001748813835,0.8428065489695835,0.40400488139150487
2023-11-08,0.13412729379918786,0.23791942250092282,0.22627123741885805,0.7058823529411765,0.22135037523959233,0.17154145280556932,0.18057649088273253,0.7742046597807517,0.44372113334895935
2023-11-09,0.23360019150599376,0.3590739842095413,0.3345955154354374,0.5882352941176471,0.18903700399520554,0.2448299973784238,0.2614899689218286,0.9460388044538557,0.537293564383037
2023-11-10,0.12204424660922875,0.2172405866422454,0.29336356141635267,0.6470588235294118,0.15009118950771397,0.1508845992483823,0.15634619050424986,0.8400219163580522,0.42115521726629107
2023-11-11,0.1675872692205828,0.3511011747787627,0.38846132728906135,0.6470588235294118,0.2987092745235311,0.22048680660158795,0.22592581550371343,0.8082252911638257,0.445080118964684
2023-11-12,0.14467435737679524,0.16752063315700433,0.18559335051308892,0.8235294117647058,0.09048634892014197,0.15924007369079707,0.15419652782131593,0.8830750609863857,0.5062180820483372
2023-11-13,0.01902957689647989,0.022034499185917742,0.024406459480142337,0.8823529411764706,0.07070350499972952,0.03827093500043093,0.033482143322946384,0.5388999034112432,0.3477751177414341
2023-11-14,0.044530212456484565,0.09065144334083675,0.120441665500484,0.6470588235294118,0.23181716041514774,0.08021976906059516,0.0760622403113577,0.6348820091727413,0.3595035245300712
2023-11-15,0.06815866051756658,0.10566166282865658,0.10806601297492636,0.7647058823529411,0.08234695836395121,0.09520496497700669,0.09215296572571836,0.6646190943318838,0.3770182864278528
2023-11-16,0.12134606758532701,0.17147444314332658,0.15992499492777695,0.7647058823529411,0.2069846990294637,0.1436327346412636,0.1444430761190956,0.8427558727478909,0.4704839723446696
2023-11-17,0.04386328320751104,0.06846224633441063,0.0708186022433484,0.8235294117647058,0.03692689977792492,0.07871276124762838,0.0773137794122772,0.6557635717942839,0.3494786023773134
2023-11-18,0.1490936831387513,0.22028710731904702,0.21969674926220278,0.5882352941176471,0.15711051491116235,0.17465092918527444,0.18228060256610337,0.8835988275477805,0.45516456769932645
2023-11-19,0.1116812682704941,0.1900895009649889,0.20571363087601202,0.6470588235294118,0.07041421894350275,0.1457801539903894,0.1542983531890498,0.7707542492628314,0.4473651667565061
2023-11-20,0.14926532649563456,0.2581983372157277,0.2587291303759921,0.5882352941176471,0.20780547366412624,0.18979842704915062,0.195464119456482,0.7952035036315843,0.4565866828529571
2023-11-21,0.12719622684312318,0.22961299099220386,0.2539036933652428,0.5882352941176471,0.27822119562510395,0.17552224430750124,0.1752508156241765,0.8012195400463429,0.44241960137522574
2023-11-22,0.0584808390409258,0.09774692287264142,0.11355628202498003,0.7647058823529411,0.09535499286617832,0.09193871944665237,0.08843358956906563,0.7367138195867723,0.37534673103396793
2023-11-23,0.11136259224785075,0.18971232678097597,0.18272104143684192,0.7647058823529411,0.20959009164201914,0.13884604650915586,0.15911936502565072,0.7782223491684681,0.44236541550927383
