date,energy_yield_kWh,peak_pv_power_W,delta_std,max_delta_hour,morning_afternoon_ratio,mpp1_a_std,mpp2_a_std,mpp1_v_std,mpp2_v_std
2023-10-25,0.3474559190960879,0.5545661172747596,0.49074894485608456,0.7894736842105263,0.1551614251744104,0.4567254385646278,0.0,0.9066973016371517,0.0
2023-10-26,0.10735023854220825,0.20268153408560632,0.17408652979065686,0.631578947368421,0.13310126818872955,0.1414566223918713,0.0,0.8052469960297373,0.0
2023-10-27,0.29174171367239776,0.5468809003154492,0.4310216268863119,0.631578947368421,0.0861934234864931,0.3849599792505813,0.0,0.8887643144721038,0.0
2023-10-28,0.35520237158274665,0.5635590056671744,0.49456295201451833,0.7894736842105263,0.14291953860635584,0.4842242053405284,0.0,0.9075831453591003,0.0
2023-10-29,0.24661792413586242,0.3116543928140171,0.2566293890225375,0.8421052631578947,0.2114519820880922,0.2872837509203568,0.0,0.9054479261694693,0.0
2023-10-30,0.12630907125162993,0.22698742366831448,0.15975859716897306,0.6842105263157895,0.6287593577056552,0.17715981725876573,0.0,0.8568711319308269,0.0
2023-10-31,0.12546863879554668,0.21040910768205817,0.12561421817480295,0.631578947368421,0.17423680153768317,0.15819408397608084,0.0,0.8395995947043075,0.0
2023-11-01,0.2948337577463518,0.47223342958101383,0.32447244939099473,0.7894736842105263,0.1679222709019559,0.3847870230355571,0.0,0.9155676259124813,0.0
2023-11-02,0.056630482275678365,0.08676649432062107,0.06271563490255014,0.5263157894736842,0.512646509707583,0.08936021847924162,0.0,0.7286543926338195,0.0
2023-11-03,0.057305980869485,0.07088275539257424,0.05299518280024307,0.8421052631578947,0.32082992645764186,0.08894317540561787,0.0,0.7155259058355843,0.0
2023-11-04,0.22178603580782139,0.39057198689959466,0.28803181648726583,0.5263157894736842,0.25482051432393793,0.29747640523631785,0.0,0.9138746713993828,0.0
2023-11-05,0.22944949256775282,0.5180913094231313,0.41892733079980815,0.6842105263157895,0.12282645590651989,0.3203161615897529,0.0,0.8728015801457563,0.0
2023-11-06,0.20511421883998968,0.35823269444209127,0.3119332979818277,0.7368421052631579,0.23791581788905483,0.29375698996231553,0.0,0.8615871450707033,0.0
2023-11-07,0.16892218969317974,0.2501385564570899,0.23105510671702606,0.8421052631578947,0.12101706498004425,0.19969475350582655,0.0,0.8991334259389053,0.0
2023-11-08,0.34564889866483645,0.5104739348741577,0.364036292266777,0.8421052631578947,0.11243692002478681,0.42410655781107476,0.0,0.9439465590169472,0.0
2023-11-09,0.07837606773901713,0.21167908888719783,0.19325314006299243,0.631578947368421,,0.13867788257849656,0.0,0.7195616034138897,0.0
2023-11-10,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2023-11-11,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2023-11-12,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2023-11-13,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
