PV(W)_sum,PV(W)_mean,PV(W)_std,PV(W)_max,Battery(W)_mean,SOC(%)_mean,Load(W)_mean,Difference_mean,Difference_std,Difference_min,diff_mean_30d_avg,cluster,cluster_proba_0,cluster_proba_1,cluster_proba_2
0.8188608993174711,0.8188608993174711,0.90746384439429,0.8799167736151726,0.5922951523413784,0.6867836257309942,0.4192950545209693,0.1795106100256196,0.9003608116665782,0.1148065662978367,0.2140395036159138,0,1.0,0.0,0.0
0.5678692177093791,0.567869217709379,0.8168701119383028,0.9255275639450656,0.5213726966810498,0.5455906432748537,0.3736247127654775,0.4449637287609126,0.8031451790150106,0.0765426060037191,0.2165099152576347,0,1.0,0.0,0.0
0.8015291601347876,0.8015291601347875,0.9209201690149458,0.8833843522624197,0.3981075855944158,0.7381520467836257,0.1553487667394719,0.2039663173660137,0.906229383829865,0.1255046922017234,0.1972587311904921,0,1.0,0.0,0.0
0.7787971286921737,0.7787971286921735,0.8789254756198772,0.8625386031472456,0.6239164510277502,0.7157894736842105,0.2734390612115406,0.2219803206836724,0.8693864990151884,0.1412401738618173,0.1816594872938123,0,1.0,0.0,0.0
0.7858229312136535,0.7858229312136534,0.8765261657917348,0.8547240596274985,0.3182436642599182,0.7675321637426901,0.2464274842855741,0.2166676234530764,0.8645259844027805,0.148716465608715,0.1672795618996275,0,1.0,0.0,0.0
0.7634595419345735,0.7634595419345734,0.8685376148751348,0.8537280413856823,0.4271417826540641,0.8569356725146199,0.1801056781955293,0.2464778091186437,0.8484722313055556,0.1570745085803879,0.1565908969731947,0,1.0,0.0,0.0
0.7290566871627908,0.7290566871627907,0.8136557522423213,0.7791415195759582,0.7618952598814771,0.7443742690058479,0.2971742500485831,0.2864239191256932,0.7868973555391423,0.243927966032093,0.1497958324073021,0,1.0,0.0,0.0
0.7343333078761662,0.7343333078761661,0.823661384535662,0.8264982187741502,0.5401546001993297,0.6852397660818713,0.4763662489254021,0.2729276893613076,0.806834394247982,0.1853227999713383,0.142691099188262,0,1.0,0.0,0.0
0.6864194085074358,0.6864194085074357,0.8388175967038601,0.8350660920271914,0.5237501124089355,0.6788304093567252,0.3131353280878945,0.324195656458475,0.8195509398484864,0.1793746678421126,0.1395739089952114,0,1.0,0.0,0.0
0.3947082406659105,0.3947082406659105,0.5490591272967671,0.7626938589787639,0.3378859617336038,0.7513918128654972,0.1468448823981683,0.6265879684799179,0.5260278274336312,0.2505622966691676,0.1557639702464021,0,1.0,9.960258064923689e-286,0.0
0.2886839074622085,0.2886839074622085,0.4579080573087776,0.5349865626821858,0.704464570299883,0.5685614035087719,0.2076863971865548,0.7350478523609755,0.4357981979772822,0.4808919319470119,0.177217368180612,0,1.0,2.193280276570985e-149,0.0
0.1437663388962494,0.1437663388962494,0.1726608578287895,0.2155913560695771,0.3609422981654329,0.5217777777777779,0.110596962409334,0.8810144666058306,0.1396411061877144,0.8038452339077808,0.2055075855289893,0,1.0,5.405816095233599e-83,0.0
0.1062290982074114,0.1062290982074114,0.1563453128401273,0.1884307785509522,0.436855377989346,0.5943391812865497,0.0111982497728938,0.9245607597142184,0.1185939398478932,0.8474520602826587,0.2341404101709048,0,1.0,2.446091855470124e-107,0.0
0.1252738571427947,0.1252738571427947,0.1560584996929238,0.2047594262114832,0.7747640543096123,0.4542222222222221,0.1351492385161567,0.8996589187884728,0.1323440741564866,0.8203130301845235,0.2593835616374444,0,1.0,2.115001438825717e-55,0.0
0.4880897597176872,0.4880897597176871,0.6567813681690211,0.738909756845228,0.527908577879305,0.4272748538011695,0.5552489954397994,0.5263161157015945,0.6388167701981121,0.2683858158537474,0.2634237851459459,0,1.0,8.136034039981108e-246,0.0
0.5148497842016408,0.5148497842016408,0.6847752676224269,0.8303714136150931,0.4011224398033522,0.663485380116959,0.2131533700053736,0.4888338740842338,0.6797178476840587,0.1624095500310204,0.2653058757421388,0,1.0,0.0,0.0
0.4291957648564475,0.4291957648564474,0.483961263175737,0.4675988850680265,0.4949299911828826,0.671485380116959,0.1121031489726752,0.5754899625233524,0.4708497469543365,0.5419700695127695,0.2652744545985844,0,1.0,0.0,0.0
0.7263097354132598,0.7263097354132597,0.8291762903981315,0.8607184227991618,0.5620551532778978,0.7284678362573099,0.2069428590074919,0.2679256026072896,0.8273199915152392,0.1313368457436433,0.2747853682776016,0,1.0,0.0,0.0
0.5876264975335715,0.5876264975335714,0.6963648498059731,0.6798423037253793,0.3131783446912918,0.7275789473684211,0.1789223161234933,0.4167976696519762,0.6816315872810245,0.3282214212694765,0.2699572765830577,0,1.0,0.0,0.0
0.7716725407105981,0.7716725407105981,0.8973894228336028,0.874095060219091,0.4509333999007077,0.8281169590643275,0.0947202815798268,0.2337754529515845,0.8806862789286778,0.135047381734589,0.2537724460380915,0,1.0,0.0,0.0
0.7764065811154074,0.7764065811154073,0.9051574060531375,0.8841943611214267,0.7701620724004005,0.7994385964912281,0.1518479556050351,0.2252984689793356,0.8932598413377165,0.1181451537781187,0.2313421155756617,0,1.0,0.0,0.0
0.7630373523331955,0.7630373523331954,0.8891504849576782,0.8674872794383409,0.495276330429591,0.6333099415204678,0.3927655372722657,0.2432667996743629,0.8723565256500367,0.1380667027513338,0.2187921707149796,0,1.0,0.0,0.0
0.7577994807857068,0.7577994807857067,0.8869533185598246,0.8683750650206132,0.3422779251731629,0.7401169590643274,0.1725715066410607,0.2408010049665729,0.8789218699501627,0.1306312747692599,0.2094297839500504,0,1.0,0.0,0.0
