PV(W)_sum,PV(W)_mean,PV(W)_std,PV(W)_max,Battery(W)_mean,SOC(%)_mean,Load(W)_mean,Difference_mean,Difference_std,Difference_min,diff_mean_30d_avg,cluster,cluster_proba_0,cluster_proba_1,cluster_proba_2
0.6351529316161442,0.6351529316161442,0.6249886677425943,0.6219926027607855,0.6662446401406843,0.7579685610640872,0.3908224558482678,0.3608195430859425,0.610153681415363,0.3902048455246832,0.3140389743278896,0,1.0,0.0,0.0
0.5079627257865037,0.5079627257865037,0.4928700789434237,0.6692409683420796,0.7596042349952193,0.6038210399032649,0.4847511052128443,0.4779038569243322,0.4839122039386639,0.3156134185582113,0.3157505422188544,0,1.0,0.0,0.0
0.6859521264339752,0.6859521264339752,0.7683819897126869,0.9117173630206092,0.7206803169314667,0.5700604594921403,0.5906101043859252,0.3131722273941791,0.7678266526684655,0.0885261477321366,0.304780886891105,0,1.0,0.0,0.0
0.8126350819811295,0.8126350819811295,0.8147073394884634,0.9678406906541588,0.5292838941642989,0.7653204353083434,0.5036263330801068,0.1845303094527789,0.8043097948034926,0.0425476668903667,0.2858257618957115,0,1.0,0.0,0.0
0.9552297802595292,0.9552297802595292,0.9609166678843204,0.9863412763502832,0.728867593862994,0.7446674727932285,0.5761015255721406,0.0382066297924872,0.9669647687182098,0.0125426824091617,0.2589474877734905,0,1.0,0.0,0.0
0.9599844114851496,0.9599844114851496,0.9652899099215336,0.9772787436806284,0.1152152194010518,0.7866505441354292,0.4170662740693798,0.0438291168016019,0.961300982397846,0.0260690204387644,0.2351191007616365,0,1.0,0.0,0.0
0.9095257512378764,0.9095257512378764,0.9002066055927685,0.9622522425778098,0.5219073300950025,0.8006287787182589,0.5459213534032836,0.0860901795996728,0.9008544581370268,0.0368916937358126,0.2161518920242759,0,1.0,0.0,0.0
0.8561099723517535,0.8561099723517533,0.8553626221295514,0.9773817700884672,0.6620998141237331,0.812720677146312,0.4775993241545085,0.1435406878582212,0.8480996833302754,0.0267396782873332,0.2022721766942516,0,1.0,0.0,0.0
0.9741753764375644,0.9741753764375644,0.9811416538920712,0.9904161745583916,0.6182018034593931,0.8166868198307136,0.4900661024543515,0.0277269784694203,0.9804726153794796,0.0131776080807215,0.1831143352634726,0,1.0,0.0,0.0
0.8512013509213261,0.851201350921326,0.8490477307970061,0.9112512325019788,0.2410911999228464,0.827279322853688,0.3293013553994279,0.143458754526947,0.8453790246560486,0.0929317455048893,0.1717634309995452,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.576121586586168,0.0,0.0,0.986373065804406,0.0393566720746524,1.0,0.2047441304227196,1,8.127987459892654e-20,0.9999999995909548,4.090461561158602e-10
0.0,0.0,0.0,0.0,0.576121586586168,0.0,0.0,0.9923542742616696,0.0460654393859384,1.0,0.2354841295389491,1,1.6723452195223142e-23,0.9999999995211901,4.788099144526705e-10
0.0,0.0,0.0,0.0,0.576121586586168,0.0,0.0,0.9917210356938436,0.0461437581727802,1.0,0.2639168862333543,1,1.509036524351684e-23,0.9999999994417088,5.582912803141662e-10
0.0,0.0,0.0,0.0,0.576121586586168,0.0,0.0,0.9891722563559464,0.0437060695201463,1.0,0.2902014971027807,1,3.4419142771203657e-22,0.9999999994082849,5.917167873408064e-10
0.0,0.0,0.0,0.0,0.576121586586168,0.0,0.0,0.9821923797373892,0.0363584893390245,1.0,0.3143633977626809,1,2.0480286933998703e-18,0.9999999993399129,6.600884906788736e-10
0.0,0.0,0.0,0.0,0.576121586586168,0.0,0.0,0.9913966977750336,0.0464731108248649,1.0,0.3373096460335681,1,9.959246948673771e-24,0.9999999992883559,7.116452045661738e-10
0.0,0.0,0.0,0.0,0.576121586586168,0.0,0.0,0.988974298523864,0.0429595148296057,1.0,0.3771115821237634,1,8.413597000674686e-22,0.9999999993242277,6.757734124784291e-10
0.9407168484083104,0.9407168484083104,0.940810797585693,0.9651493034628152,0.4675291039136484,0.7248851269649336,0.4255534161207104,0.0543266867563017,0.944318262423616,0.0329809393683691,0.3493583733330885,0,1.0,0.0,0.0
0.8695497043442441,0.8695497043442441,0.8449089852916488,0.8467802067598782,0.3781688249259546,0.7463119709794438,0.4516852624009695,0.1252611766913695,0.8412367032792242,0.1531480348337979,0.3183012169397953,0,1.0,0.0,0.0
0.9200204653919248,0.9200204653919248,0.9292069450839682,0.993234567625084,0.4265481714883737,0.7744135429262394,0.4592497715713379,0.078035889435041,0.9259650499524744,0.0013670444977884,0.2928574337547711,0,1.0,0.0,0.0
0.9805029497551976,0.9805029497551976,0.9842358487243904,0.9901000815775798,0.5253449485280213,0.7940024183796857,0.492542958742151,0.0175603201605474,0.9871465073687828,0.0027683629544582,0.2619666875023412,0,1.0,0.0,0.0
1.0,1.0,1.0,1.0,0.9372886100117008,0.8545102781136639,0.5545904787304768,0.0,1.0,0.0,0.2388885601658478,0,1.0,0.0,0.0
0.882617307802588,0.8826173078025878,0.876073309442632,0.9592277966954398,0.1747619284417811,0.7776541717049577,0.4130832245116459,0.1196345966449852,0.8686296211626603,0.0407671708903028,0.2278861633764937,0,1.0,0.0,0.0
0.7289585446129035,0.7289585446129034,0.7307245100434079,0.8909174022976502,0.5036700579478869,0.7725755743651753,0.4584486191354888,0.2664736333834647,0.7200070897165428,0.1180480187146546,0.2041273693685876,0,1.0,0.0,0.0
