PV(W)_sum,PV(W)_mean,PV(W)_std,PV(W)_max,Battery(W)_mean,SOC(%)_mean,Load(W)_mean,Difference_mean,Difference_std,Difference_min,diff_mean_30d_avg,cluster,cluster_proba_0,cluster_proba_1,cluster_proba_2
0.5082835474390003,0.5082835474390003,0.4706408124632305,0.5983998122717726,0.4958899854312082,0.0,0.778226335282475,0.5144176750360572,0.4273955675376762,0.4299397356435316,0.0530359765263645,0,1.0,0.0,0.0
0.1253796237157882,0.1253796237157882,0.1523119414201663,0.1758404855867543,0.4958899854312082,0.0,0.2432843350749874,0.9253753809130258,0.1194352696351525,0.8654813435216872,0.1133031997543696,0,0.9999999999988631,1.137604889005867e-12,0.0
0.5533943874667618,0.5533943874667618,0.4882579264796831,0.4930766793329313,0.4958899854312082,0.0,0.830871591849391,0.4405930403224574,0.4723440551294446,0.5178063249473401,0.1120762269407154,0,1.0,0.0,0.0
0.8581240596734002,0.8581240596734002,0.7933016116760199,0.7518276296396996,0.4958899854312082,0.0,0.9164611446895536,0.1248021424007174,0.7846210098267207,0.2392682077871545,0.0775152892836924,0,1.0,0.0,0.0
0.8605033173525464,0.8605033173525463,0.7910732927307879,0.7519363684863873,0.4958899854312082,0.0,0.5018130903760902,0.1045486347374041,0.7927307970385434,0.2102245715525271,0.0445586815979409,0,1.0,0.0,0.0
0.6212367544480591,0.6212367544480591,0.6119463678605501,0.7334313077922545,0.4958899854312082,0.0,0.6325294637418001,0.3544037937432352,0.6124787794784724,0.2421552927358411,0.0387313960557088,0,1.0,0.0,0.0
0.3378360864016041,0.3378360864016042,0.4262057698119935,0.4249318718697573,0.4958899854312082,0.0,0.0,0.6910686071488793,0.3950329149238273,0.6048471775143133,0.0640442582605157,0,1.0,2.1882408683025635e-154,0.0
0.4564547406530458,0.4564547406530458,0.3864159908703249,0.3598923123235731,0.4958899854312082,0.0,0.5204775832543634,0.5466243888414698,0.3619214951471284,0.64074941948162,0.0745300228779575,0,1.0,0.0,0.0
0.7550452726690806,0.7550452726690806,0.7130226329967663,0.7517142582317666,0.4958899854312082,0.0,0.7138185620557731,0.2263095932029552,0.6979093768683009,0.2413767822627332,0.0575345907105137,0,1.0,0.0,0.0
0.3292376907549396,0.3292376907549396,0.395504051377116,0.4556272226818284,0.4958899854312082,0.0,0.1135398393906003,0.686685941324979,0.3729092155294241,0.559949108930911,0.0785514936101133,0,1.0,1.3004152581637636e-143,0.0
