PV(W)_sum,PV(W)_mean,PV(W)_std,PV(W)_max,Battery(W)_mean,SOC(%)_mean,Load(W)_mean,Difference_mean,Difference_std,Difference_min,diff_mean_30d_avg,cluster,cluster_proba_0,cluster_proba_1,cluster_proba_2
0.1851432524792821,0.1851432524792821,0.2873027017593013,0.4263304051882047,0.6535855913238392,0.5477286371823094,0.2496135821210031,0.8397677543377119,0.2526103655154271,0.6144723900950574,0.6005025764874281,0,1.0,3.6146659992237e-111,0.0
0.3255447489251971,0.325544748925197,0.5060142452443082,0.7645614967242856,0.6535855913238392,0.4811286772063238,0.758163585335591,0.6855320987567641,0.4906466187948688,0.2455236700073886,0.6048966539206484,0,1.0,2.6391938711240578e-245,0.0
0.2659982447146692,0.2659982447146692,0.3433573994198364,0.3933306280347433,0.6535855913238392,0.5705823494096457,0.3658162723536205,0.754190950671343,0.2973385309540294,0.6410057781724576,0.6142300181058243,0,1.0,7.01244288198503e-113,0.0
0.180002124251686,0.180002124251686,0.2396126806059565,0.3385289501008648,0.6535855913238392,0.3111466880128076,0.3527901365204623,0.850176748980824,0.1881569838369912,0.709962983819794,0.6297304477510419,0,1.0,7.816264211264997e-43,0.0
0.4695049406434105,0.4695049406434105,0.6648630554986441,0.8031577386947552,0.6535855913238392,0.5987992795677406,0.751322321842107,0.5491214832350807,0.6403167621312013,0.221261681529176,0.6221931191826937,0,1.0,4.811319266401785e-219,0.0
0.6164981549990033,0.6164981549990033,0.743993959585017,0.7555751370733276,0.6535855913238392,0.69689813888333,0.4623658691242982,0.3890644550188616,0.7300661967475673,0.261049512795542,0.604597913576119,0,1.0,0.0,0.0
0.6398457314836412,0.6398457314836412,0.7545059166111749,0.8450746211527751,0.6535855913238392,0.5161096657994796,0.5349749077830168,0.3646387716455663,0.7470113356571091,0.1656285647974754,0.587107091431027,0,1.0,0.0,0.0
0.6753053644817275,0.6753053644817275,0.7837524055667586,0.8048383324591392,0.6535855913238392,0.7364818891334801,0.9992687924571249,0.3355220055435856,0.7632991453666793,0.2108563044521691,0.5694183499708435,0,1.0,0.0,0.0
0.4214567184296796,0.4214567184296796,0.567239394136056,0.6991997473757144,0.6535855913238392,0.809245547328397,0.402729656761575,0.5987766128031581,0.5320821795985202,0.3280947664632957,0.5687307600254533,0,1.0,9.213855365172046e-262,0.0
0.1127040247206302,0.1127040247206302,0.1492315085140699,0.1856640097001497,0.6535855913238392,0.3342405443265959,0.2377873811775031,0.9145168954190008,0.0883939800852725,0.8664175842647537,0.5858736175685545,0,1.0,2.5660648934164227e-23,0.0
0.3953795932681247,0.3953795932681247,0.4615024307918832,0.527066771894348,0.6535855913238392,0.6154092455473283,0.6148137568908677,0.6292334614710852,0.4305645511483311,0.4755404804797428,0.586228675322299,0,1.0,8.319142580394288e-262,0.0
0.762478234860598,0.7624782348605978,0.9118709924998444,0.9131390740807418,1.0,0.7520112067240343,0.6613017578851654,0.2429795601889358,0.9038501840890822,0.0938049233362864,0.56648652389522,0,1.0,0.0,0.0
