PV(W)_sum,PV(W)_mean,PV(W)_std,PV(W)_max,Battery(W)_mean,SOC(%)_mean,Load(W)_mean,Difference_mean,Difference_std,Difference_min,diff_mean_30d_avg,cluster,cluster_proba_0,cluster_proba_1,cluster_proba_2
0.0,0.0,0.0,0.0,0.535101732341637,0.0,0.0,0.9883667911726032,0.0380645417359495,1.0,0.9022590923152536,1,1.3674099962052685e-18,0.999999999951001,4.9000570602709435e-11
0.122393048300473,0.122393048300473,0.3527764356248456,0.5855397285645302,0.534905293583473,0.0466618808327351,0.0172248686016206,0.8619577895107247,0.3517019316324629,0.4159639665480626,0.9049046760805602,0,1.0,1.32087181e-315,0.0
0.0628715729498766,0.0628715729498766,0.1613234015849756,0.2329903606571269,0.5347125658083528,0.0825556353194544,0.0101283777599226,0.9296498451942036,0.1478895660271859,0.8022394296964147,0.91375734777364,0,1.0,1.3285742346235735e-36,0.0
0.0,0.0,0.0,0.0,0.535101732341637,0.0,0.0,1.0,0.0520670218481994,1.0,0.92802433157985,1,1.0347081855122515e-25,0.9999999998779074,1.2209425196069991e-10
0.0044523962620626,0.0044523962620626,0.015002421379588,0.0287997005402916,0.5733649484754338,0.2489590811198851,0.1492515544380387,0.9912576353659044,0.0516205871208918,0.9699705578966626,0.9400363054678524,2,9.421429716829623e-09,6.240123233316453e-16,0.9999999905785693
0.8517743887433468,0.8517743887433467,0.923919447935298,0.9293625325303316,0.5057478564662328,0.9995333811916728,0.2397815542366367,0.1532863099677117,0.9136515926616458,0.076889059370822,0.8822592731083579,0,1.0,0.0,0.0
0.0204763036732631,0.0204763036732631,0.062587403458321,0.1146797761753182,0.5319927802520706,0.2362167982770998,0.0883655841122375,0.9745877607829864,0.0866137056727241,0.8812299504735174,0.894007084298516,0,1.0,2.237478719760638e-22,4.385819899160133e-83
0.0,0.0,0.0,0.0,0.535101732341637,0.0,0.0,0.9914707043553028,0.0415442099973673,1.0,0.9059431544965209,1,3.116096165732803e-20,0.9999999999413092,5.869081523419261e-11
0.125015073317245,0.125015073317245,0.3214106562981058,0.5618968817386456,0.535101732341637,0.0,0.0460809846949276,0.8682231256533199,0.33876683804131,0.4252564253479013,0.908069311530312,0,1.0,1.8837260174784795e-283,0.0
0.0483968450247034,0.0483968450247034,0.1224577008510377,0.1789542523076392,0.535101732341637,0.0,0.0270089289003733,0.952567491729798,0.1116067696995319,0.8675066527127137,0.915771265358558,0,1.0,4.7731035131261545e-20,0.0
0.0,0.0,0.0,0.0,0.535101732341637,0.0,0.0,0.9967643873912632,0.0483305103584716,1.0,0.9257510695272144,1,1.2346309499116603e-23,0.9999999999193108,8.068828694699707e-11
0.0,0.0,0.0,0.0,0.535101732341637,0.0,0.0,0.9977736479424878,0.0499063417715102,1.0,0.935026740915614,1,1.9174816164729968e-24,0.9999999999169056,8.309410922096125e-11
0.0016316261520692,0.0016316261520692,0.0050431489853162,0.0093879176833929,0.535101732341637,0.0,0.1662664349289223,0.986534181826374,0.0396370483942986,0.9903680906996382,0.9429338822985804,1,2.5287332433673847e-16,0.999999904260748,9.57392517978081e-08
0.4855058705839103,0.4855058705839103,0.5810230788050862,0.7626289510127908,0.535101732341637,0.0,0.2101139869376936,0.5005196449397489,0.579215838522905,0.2293414641417704,0.9218617948305452,0,1.0,0.0,0.0
0.2965265960069267,0.2965265960069267,0.5357655136679593,0.7878470733536507,0.535101732341637,0.0,0.2698943139325428,0.697076002275051,0.5245126165407384,0.2253224314691502,0.9133381989407128,0,1.0,3.229572658393451e-253,0.0
0.0,0.0,0.0,0.0,0.535101732341637,0.0,0.0,0.9918241692135258,0.0432442529411218,1.0,0.9214662339564113,1,5.614588898393827e-21,0.9999999999502691,4.9731902943098665e-11
0.2676413070926446,0.2676413070926446,0.4801745732775739,0.6326578640304883,0.535101732341637,0.0,0.2920472971944057,0.7233676578756185,0.4820192710423412,0.386829473713634,0.9541844904171172,0,1.0,1.4698622159422846e-129,0.0
0.0,0.0,0.0,0.0,0.535101732341637,0.0538406317300789,0.0638683561722566,0.983704298707974,0.0332967527092807,1.0,1.0,1,7.161120468828663e-15,0.9999999993597868,6.402044204306884e-10
0.5670290344996969,0.5670290344996969,0.6439498058597674,0.7330823594196931,0.5029418665989199,0.997307968413496,0.2972797252452068,0.4271385823376106,0.6332091774776096,0.2568777832127745,0.9830689755244874,0,1.0,0.0,0.0
0.7562024124005002,0.7562024124005001,0.8651181288276045,0.8818536330895945,0.5126063006530174,1.0,0.2328104995406235,0.2382001427514652,0.8591623255819312,0.1219516767835091,0.9411942841561663,0,1.0,0.0,0.0
0.6833981823516236,0.6833981823516236,0.831916517156315,0.857610354779404,0.4902979390112713,0.999497487437186,0.1401121542620822,0.3177396159104501,0.8190893036536404,0.1467551966340381,0.903627130216794,0,1.0,0.0,0.0
0.0789445725984173,0.0789445725984173,0.104817983202847,0.1627200091286684,1.0,0.5533740129217517,0.2329495262224482,0.914584475618172,0.0703539559365846,0.8709823025313412,0.8989057541240942,0,1.0,4.127807326555825e-84,0.0
0.1154733526683658,0.1154733526683658,0.187448000186858,0.2699075783859787,0.0057532404334355,0.6334888729361092,0.0464757140394004,0.8776056507420532,0.1603354554851691,0.7643840612865331,0.8920378711858697,0,1.0,9.102768656557431e-132,0.0
0.0320614969903043,0.0320614969903043,0.0349020032642936,0.0581846239782445,0.5083642211835931,0.9960157932519744,0.0400880801828533,0.9633299961307844,0.0332791989692099,0.9794209603388644,0.8921292267198377,0,1.0,0.0,9.863210462518604e-102
0.1081456234021744,0.1081456234021744,0.223628670702609,0.4163423560105082,0.9750091451397712,0.7932519741564968,0.1890637508307829,0.8813181940372061,0.2340871406500428,0.572008985274268,0.9073554947872948,0,1.0,1.12579614e-315,0.0
0.164945960907438,0.164945960907438,0.2710273985902011,0.4003066156560707,0.5817296867632216,0.4314429289303661,0.2520033146171456,0.8202646774935537,0.2498045998346034,0.6219294966260306,0.8978638475532082,0,1.0,3.98159488765243e-81,0.0
0.1722694683738402,0.1722694683738402,0.2913662333028625,0.4571698508143142,0.4887625045680072,0.3927853553481695,0.2436142798710569,0.8150288138754709,0.2727390605933378,0.5623263314833189,0.8878806134880758,0,1.0,3.435136467331387e-110,0.0
0.1786032069299583,0.1786032069299583,0.2834745495731467,0.3956542826281106,0.5186401157388693,0.4447595118449389,0.2556148153873032,0.8094736764533484,0.2605039887586565,0.6263972063580759,0.8777571749075284,0,1.0,2.7614217263458624e-72,0.0
0.162085868379512,0.162085868379512,0.2804322276590294,0.3993206948513131,0.1407355034553815,0.5716080402010051,0.114146196672087,0.8309610416105685,0.2594169881647165,0.6268046019575145,0.8689308023546617,0,1.0,1.8186398629962623e-125,0.0
