PV(W)_sum,PV(W)_mean,PV(W)_std,PV(W)_max,Battery(W)_mean,SOC(%)_mean,Load(W)_mean,Difference_mean,Difference_std,Difference_min,diff_mean_30d_avg,cluster,cluster_proba_0,cluster_proba_1,cluster_proba_2
0.0725812932935611,0.0725812932935611,0.1091767050634318,0.1300222070093305,0.0,0.0,0.1776571400599259,0.9218345886224898,0.0779211905514328,0.8837333268121784,0.9175374487044128,1,0.016406465423542734,0.9835935345764556,0.0
0.243855050605678,0.243855050605678,0.3412620692318505,0.3786477115524151,0.0,0.0,0.1318750146916761,0.7442427471135757,0.3274827107844653,0.6252020474710038,0.903829930999526,0,1.0,3.9787475075541045e-57,0.0
0.1801145222304495,0.1801145222304495,0.2780708431268341,0.3182222173868287,0.0,0.0,0.143235384239792,0.8194220847689254,0.2466042495630135,0.7042483736261332,0.8986426372126892,0,1.0,2.136167208317329e-23,0.0
0.2473063846094657,0.2473063846094657,0.3585852766861155,0.3796212296833273,0.0,0.0,0.1024280508769804,0.7526550031079186,0.3331603560736159,0.6409649099662337,0.8882378772429688,0,1.0,2.428663840452376e-63,0.0
0.2173925406326869,0.2173925406326869,0.2964025860562814,0.3156329688097595,0.0,0.0,0.2424014798942941,0.7830560225608681,0.2668732031882767,0.6959698619681746,0.8814276101524722,0,1.0,7.098867403532942e-45,0.0
0.1683844938818969,0.1683844938818968,0.2732673165207666,0.301041599540712,0.0,0.0,0.2804967575794365,0.8315683035981664,0.2428282827809685,0.7232561520338603,0.879087135226963,0,1.0,1.7932145569424435e-28,0.0
0.1674209557912133,0.1674209557912133,0.2697913337355118,0.2922263750812834,0.0,0.0,0.1611017198621593,0.8360454452949156,0.234648229717043,0.7364150659269446,0.8773025728982958,0,1.0,7.687608110390694e-29,0.0
0.1319923602270917,0.1319923602270917,0.2074989120952225,0.2657288142118165,0.0,0.0,0.1020105668821978,0.8727171534214886,0.1680560621995661,0.7623817423967947,0.8782839047594546,0,0.999999999273216,7.267840846426532e-10,0.0
0.1220663744559501,0.1220663744559501,0.178996180927269,0.1907360115089802,0.0,0.0,0.1123667025795706,0.8823822364509032,0.1421700347929416,0.8315900205738144,0.8798362810497671,0,0.9999999662837299,3.371626929571265e-08,0.0
0.0996374648144155,0.0996374648144155,0.1557584098763734,0.1797375371686,0.0,0.0,0.1035458683042071,0.8996824935060161,0.1214678942263408,0.8471050899114947,0.8823852380611813,0,0.9940253386910132,0.005974661308987539,0.0
0.1625151128773464,0.1625151128773464,0.256362094954947,0.2969615270990791,0.0,0.0,0.0643973758850528,0.8383709336871596,0.2249806234826385,0.7269481317213211,0.8808995764309,0,1.0,1.8548850114663857e-18,0.0
0.2690671491570526,0.2690671491570526,0.3601270365426396,0.3819890149159798,0.0,0.0,0.0472962722559569,0.7309451746923397,0.3350919403859516,0.6282832094635684,0.8730744618311003,0,1.0,3.9048896259566903e-78,0.0
0.217148493000185,0.217148493000185,0.3203666982410755,0.3790221174615634,0.0,0.0,0.0916532773011358,0.7924197938158885,0.2783303941692181,0.6550494588835826,0.869385364894851,0,1.0,9.91611663300179e-31,0.0
0.298663638926345,0.298663638926345,0.4034388942550801,0.3826932620745121,0.0,0.0,0.1540612245655742,0.6941874718614488,0.3856369534675539,0.6336376588968394,0.8604798778321123,0,1.0,2.230555421458628e-142,0.0
0.2535355041557712,0.2535355041557712,0.3864460483743503,0.401226093047662,0.0,0.0,0.0701687174705579,0.7475065886508729,0.361264559334589,0.6203185627031559,0.8550604071177376,0,1.0,2.3098301785557973e-81,0.0
0.1495126182737255,0.1495126182737255,0.2639717057751465,0.3743887528004599,0.0,0.0,0.0764233144211303,0.8511802514391582,0.2457732519653593,0.6341093057093783,0.8554001142436778,0,1.0,1.5197453058598633e-43,0.0
0.3096570171130661,0.3096570171130661,0.4319504944642451,0.447049024473321,0.0,0.0,0.1504169492140728,0.69177004887184,0.406254793894042,0.569113781495408,0.8395058322342368,0,1.0,8.143853109513764e-113,0.0
0.2096087760101083,0.2096087760101083,0.2825783999556062,0.2890468016801504,0.0,0.0,0.1212972741524535,0.7916134168588967,0.2503424230260371,0.7297703609652252,0.8291646559440684,0,1.0,5.7607681086268716e-46,0.0
0.2235390448325812,0.2235390448325812,0.3101336728215924,0.3221471504143048,0.0,0.0,0.1407363828299681,0.7812598955240091,0.277355360049122,0.7062833664861122,0.8183514645622424,0,1.0,1.2983146468541985e-49,0.0
