PV(W)_sum,PV(W)_mean,PV(W)_std,PV(W)_max,Battery(W)_mean,SOC(%)_mean,Load(W)_mean,Difference_mean,Difference_std,Difference_min,diff_mean_30d_avg,cluster,cluster_proba_0,cluster_proba_1,cluster_proba_2
0.7502414542985419,0.750241454298542,0.7253578235483145,0.8469288439532396,0.5380581137950382,0.8913862328738772,0.2009615270461742,0.2561461212033987,0.7122580479272607,0.1702360866443042,0.0855385810241845,0,1.0,0.0,0.0
0.9515007748968192,0.9515007748968192,0.9640190068244672,0.999901677912856,0.543646968798502,0.8868744567242021,0.2460360925360525,0.0502748536910943,0.9615271708607775,0.0192301747033582,0.0704308382253087,0,1.0,0.0,0.0
0.8701060081576217,0.8701060081576217,0.8997150330913368,0.9357982392339717,0.4501676565377164,0.8830249596423693,0.1241616705422655,0.129915002306161,0.8980734248840813,0.0698675120696867,0.0633714260837237,0,1.0,0.0,0.0
0.9135021147188952,0.9135021147188952,0.919216914014289,0.9691102907995828,0.6973890048566745,0.8732563433916966,0.15431741713918,0.0829762401300071,0.9223765412554584,0.0339944466946702,0.0536057192684561,0,1.0,0.0,0.0
0.906275689393012,0.906275689393012,0.9498679039582248,0.9903105504723784,0.2206333382616161,0.9136553665300716,0.1344170729378243,0.1002776547214303,0.9425289433885984,0.0247768220054517,0.0460869098660586,0,1.0,0.0,0.0
0.8502492771689981,0.8502492771689981,0.9306524390621522,0.9934505319801396,0.575219910384226,0.9695765553209984,0.1547827815013923,0.1537327119237548,0.9246963158693028,0.0230502830782872,0.0428977227657907,0,1.0,0.0,0.0
0.7866747419436875,0.7866747419436876,0.8098083300257851,0.8698567860335237,0.6214453431030276,0.9640299681278198,0.1453886309457751,0.2195910802518649,0.7972916651621772,0.1465727204082282,0.0442102617439204,0,1.0,0.0,0.0
0.5986581688221866,0.5986581688221866,0.6379403624206984,0.8319009374546622,0.3717129625305463,0.9499979303779128,0.0908747669694021,0.4059315184978352,0.6318250043345359,0.1709643973476949,0.0567414298627014,0,1.0,0.0,0.0
0.8429501936610723,0.8429501936610723,0.8278090407270683,0.973024198442796,0.5453905102230734,0.9920940436276334,0.1021334548060436,0.1637940436826139,0.8181598788962879,0.0457176044526417,0.0540905522777884,0,1.0,0.0,0.0
0.7598069791665429,0.7598069791665429,0.8781699880558723,0.960394774389242,1.0,0.8452336603336231,0.1547503486318404,0.2468635923308674,0.868433317808038,0.0527443209980263,0.0562937779605303,0,1.0,0.0,0.0
