energy_yield_kWh,peak_pv_power_W,delta_std,max_delta_hour,morning_afternoon_ratio,mpp1_a_std,mpp2_a_std,mpp1_v_std,mpp2_v_std,cluster
0.0395543656619742,0.067435287207061,0.0498817882517308,0.6111111111111112,0.0706973250685489,0.0601712781213513,0.04621097478359,0.7186977514537148,0.8161096003293447,1
0.0291350265679396,0.0421806535236439,0.0291862281271687,0.6111111111111112,0.2149282987194611,0.0304273188865451,0.041108989028283,0.605318434414965,0.7844515946182883,1
0.1556082174684131,0.2394157199076124,0.1930239487494669,0.7222222222222222,0.2104980889319078,0.1366939234242923,0.2167550271230388,0.9144898632456372,0.9038989723688722,1
0.1694270138922599,0.3323301952450427,0.3040867093131929,0.5,0.6820926895854514,0.2220209860283268,0.226010193392353,0.8866456545316687,0.9076723541010484,-1
0.144106008402717,0.3827361771831717,0.3778127161245967,0.6111111111111112,0.3341811660435549,0.2505738699265736,0.2804712951948168,0.7892182219795565,0.8369525587310505,-1
0.2278560866658034,0.5548515348897505,0.4663698105870702,0.6666666666666666,0.3398009162208031,0.2237185219802281,0.3977304689369751,0.9679825074121332,0.9638343328605462,-1
0.2879901705022593,0.5021438458281293,0.4694697069530155,0.6111111111111112,0.3548781227295066,0.2641576104531609,0.3900079904969755,1.0,1.0,-1
0.2634802617325159,0.5055642860914054,0.4405063806333064,0.6111111111111112,0.480105637160455,0.2820168096698274,0.3667932389270765,0.9862840790128252,0.9933434241183248,-1
0.2523779583014275,0.5091736021293339,0.4371371242550187,0.5,0.5932396985611744,0.278834061182381,0.3742057564053092,0.985631365391692,0.9891743448363232,-1
0.2501203781395605,0.5771077175660914,0.5329790522814705,0.7222222222222222,0.1448780184312871,0.3390727117022248,0.3872997687823595,0.8739311168464328,0.8831360948058726,1
0.1222484111296277,0.1875709546372128,0.1322308127719446,0.5555555555555556,0.1459301698440548,0.138822725618621,0.1450495833622132,0.8280960256977157,0.865282357923837,1
