energy_yield_kWh,peak_pv_power_W,delta_std,max_delta_hour,morning_afternoon_ratio,mpp1_a_std,mpp2_a_std,mpp1_v_std,mpp2_v_std,cluster
0.0558001050654928,0.1978377375124701,0.1721294178771792,0.5384615384615384,0.3934736981848492,0.2706717373387531,0.236159174631104,0.0182222623407425,0.016866357981245,-1
0.2215999528407629,0.3121042355747717,0.2079358435095794,0.7692307692307693,0.1490083003414524,0.6701740013257886,0.7542232903358294,0.0710684691911974,0.0842277267728414,-1
0.2278410066712266,0.3184935341884256,0.212355071108245,0.7692307692307693,0.1436221470578681,0.68668670573804,0.7885318761774894,0.0714486730175578,0.0782697772284791,-1
0.2066792076674845,0.3145154342594853,0.2071751827839469,0.1538461538461538,0.1867103693731468,0.6793815128181072,0.6295645997695394,0.0701330096699044,0.0667346669675839,-1
0.1870888748199881,0.3183768632843267,0.2093608489157284,0.5384615384615384,0.2249802726828125,0.6484766218611296,0.4414971745458111,0.0721350926063042,0.0896906485249304,-1
0.028550950281723,0.0886752925323206,0.0729282039070742,0.6923076923076923,0.0441258342451321,0.1335151398436691,0.1307885630159366,0.0064294483631711,0.0127660176698532,-1
0.0178262046138113,0.0623368000552978,0.0660724608419044,0.6153846153846154,0.1256048764139775,0.1085109633839795,0.1024320838238192,0.0109864649846415,0.0191322044401787,-1
0.0658308702585683,0.1348135884530725,0.0973645185122277,0.7692307692307693,0.0882002052985129,0.2032747830012861,0.2140213384568384,0.0517648546050847,0.0694343362175012,-1
0.0053116936372571,0.0268771685947183,0.020422223184049,0.7692307692307693,0.0611393594589747,0.0569254368119216,0.0495588164443767,0.0,0.0,-1
0.0332293432635424,0.0627282383530603,0.0529338464602487,0.7692307692307693,0.1796140212718725,0.1339984391016563,0.1165071345480562,0.0203227011929974,0.0252989151327995,-1
0.2153954453637775,0.3981391971424957,0.3034323727231331,0.3846153846153846,0.0934130208911303,0.572174675364124,0.8694011604665559,0.0560641283691577,0.0629941974172001,-1
0.0470870963425645,0.1087489544942813,0.0812197809997923,0.7692307692307693,0.1778163646539354,0.1722516922656795,0.160666186685253,0.0332632900826244,0.0419312939644044,-1
0.0618495352823131,0.1573894323140136,0.1277731377735664,0.6153846153846154,0.1438069006421083,0.0993303623390652,0.2423750005766101,0.0610327256989308,0.0439370912547752,-1
0.0637779625510159,0.1500712630091765,0.1309746915939081,0.3846153846153846,0.1339422753260098,0.0959873304665622,0.2301496669610974,0.0453981855635825,0.0359662592465507,-1
0.0928718130512907,0.3646547911727149,0.3397205226115021,0.4615384615384615,0.0381349316185655,0.1629608723763705,0.44556553207532,0.0474593882984941,0.0365767554625412,-1
0.0880831806471541,0.1258864704564061,0.1267209676962069,0.1538461538461538,0.2271173946114177,0.1229541307028343,0.0928047943780435,0.7536545617574839,0.036801384370258,-1
0.0259184499681691,0.0985706020414777,0.0923208453011843,0.6923076923076923,0.0408267429654084,0.0595082994833658,0.0535628210569919,0.6785748836169383,0.6554293068520506,1
0.063718991869948,0.1652713435642411,0.1347533553475659,0.5384615384615384,0.1131554850468212,0.1031131201731805,0.1009756529459256,0.7158796389114364,0.7356219585563522,1
0.191790779271183,0.4339331990908376,0.3070300177710866,0.2307692307692307,0.2586377790735883,0.3518306674722414,0.2604244950822185,0.7790597723875337,0.7383623974472531,-1
0.1616842805360833,0.4377144078999452,0.3640703614352171,0.6923076923076923,0.0979520955829896,0.2330518303881812,0.3254824550054465,0.764445244130257,0.7393132380408721,1
0.2265244346988463,0.3861454377682229,0.286397726059522,0.6153846153846154,0.1576019846857664,0.3378982772434857,0.3428271209507148,0.7596336722138154,0.7398745473067186,1
0.1148889817027925,0.2074169018780476,0.1504266239726686,0.6923076923076923,0.2116024572417391,0.1815939062226536,0.1450030122093309,0.7354460707816518,0.7565800816059136,1
0.1384626994108075,0.333754270219668,0.2633489563520841,0.4615384615384615,0.2781500649363578,0.2439599863502107,0.1890750145611255,0.740058852157192,0.7591912706551054,1
0.2622207731084954,0.4494929551391045,0.3219080922112941,0.5384615384615384,0.251366880508999,0.4496506999602045,0.3229605501871259,0.7688501595454293,0.7616370665030358,-1
0.119606268398962,0.2834478237336555,0.2385292122775591,0.3076923076923077,0.182984601190646,0.2074244652773931,0.1765275093414506,0.7240799767792148,0.7429993862670492,-1
0.1111348539511819,0.2333303276663355,0.2157141311284465,0.5384615384615384,0.0353763421045209,0.1124113538535747,0.240215582432201,0.7481985420756526,0.7665628251007699,1
0.2792241411981483,0.4151967320666321,0.2873650102944752,0.2307692307692307,0.1791222022152768,0.4230485881839716,0.382138836201821,0.7727013588559164,0.796644758643807,-1
0.0536928619032941,0.1755319253258378,0.1399913109937786,0.6153846153846154,0.0587761069293339,0.1093324828800746,0.0997732265503278,0.650702909578459,0.6209406284508813,1
0.0475557680343828,0.0822053431829918,0.0592405676354278,0.7692307692307693,0.1299412133009601,0.0718253013562359,0.064115058163118,0.7208265619268978,0.7201615602739869,1
0.2954900215068556,0.4117485543499137,0.3106070070559217,0.7692307692307693,0.1589488580284452,0.3718171324451764,0.45222849908514,0.8096648400169604,0.771754101632338,1
0.3625107278853982,0.5363097887558237,0.3454127109507027,0.1538461538461538,0.1365608390459712,0.4790138496395729,0.5453628881434529,0.7699411040994835,0.7406475635145882,-1
0.1722405787224598,0.4212885414008305,0.3337619829918382,0.6153846153846154,0.1593115734770379,0.2360692304824057,0.2814091944194226,0.7874662136295119,0.7713480374229825,1
0.1888672657048678,0.3676739318501284,0.2657065686228311,0.5384615384615384,0.1876209286102153,0.2758871904215865,0.256879454992357,0.748139975751075,0.7632389618131031,1
0.0221022091007754,0.0522471347104071,0.0360886745564007,0.3076923076923077,0.318097041641527,0.0425263773844925,0.0357057509246792,0.7132171138338642,0.698054902781145,-1
0.1004538481620004,0.1503951096761509,0.1195771905219302,0.1538461538461538,0.3410149486928757,0.1589150564606569,0.1030625973709,0.7734078301907282,0.7698365225003188,-1
0.1413212008165765,0.2564572848877216,0.1526931496484761,0.2307692307692307,0.1974534262735582,0.1997636516290484,0.1832298456109761,0.7653791837675137,0.7898352900856991,-1
0.2120087012232406,0.403292807853449,0.3113452733848703,0.5384615384615384,0.0675468832589626,0.2020905350146352,0.3638696476782574,0.7685602757974022,0.7881237594915603,1
0.3371438698614047,0.4437280539470187,0.3116682280108627,0.2307692307692307,0.1381019085467978,0.4171636309382231,0.4919743228326816,0.812537625178307,0.7785250509228804,-1
0.0592898193817768,0.0906429121708226,0.0666528172414642,0.2307692307692307,0.2373424173434769,0.0817508382336656,0.0719858810316935,0.7619474838647947,0.7600977603008428,1
0.1355012007859635,0.4551262607357921,0.3919867077258573,0.4615384615384615,0.474689463154588,0.2677125926417166,0.2235098182623651,0.7362951803503975,0.7494612836228473,-1
0.1457856702564719,0.2351744359172263,0.2816312338217521,0.6153846153846154,0.1619834466381575,0.1702054362159162,0.2073550808719262,0.759307230731448,0.7788284732719328,1
0.2182406306348323,0.3820171820508583,0.2719898719282131,0.4615384615384615,0.2331190894780991,0.3179534320969409,0.2602092313100918,0.7930881651221239,0.7953640590084035,1
0.2052995760628405,0.321322911242813,0.4041671233310985,0.6923076923076923,0.2562024313180243,0.298230243675218,0.3547495671599491,0.9329290367872844,0.9459432084785194,1
0.4603318756132177,0.6135601344274599,0.3575182010911695,0.7692307692307693,0.1778103823240076,0.6102618716043161,0.646127057943393,0.8013544589903618,0.7335601956671272,-1
0.2021105402847501,0.3892445116480757,0.2777554667026145,0.2307692307692307,0.413838867945315,0.3691754905576711,0.1935792728976682,0.7666707830395404,0.7788195298024644,-1
0.376767175340669,0.5129591046715958,0.3634449543015795,0.1538461538461538,0.2208243226643204,0.5570319468386042,0.4260937555601311,0.7944246575868382,0.7579305731782456,-1
0.1693518753279645,0.2318086310159481,0.2108219012407461,0.1538461538461538,0.3016320785226198,0.2524005516867406,0.1713583937358814,0.776526888070616,0.7807784164594325,-1
0.1409308898720124,0.2444588376296433,0.2114102549163584,0.2307692307692307,0.135856040468619,0.1911818447798234,0.17236778336131,0.749960765417416,0.7710783891564723,-1
0.3470897406391779,0.5760763417094177,0.3551119756189111,0.3076923076923077,0.1306966166976896,0.4333989282507277,0.4920168790159512,0.765438866887109,0.8053934415433676,-1
0.2961617885920609,0.657879435760565,0.4515984953270606,0.5384615384615384,0.2630747588614801,0.4863065680651942,0.4209342624209781,0.7244185468960058,0.7419931991727009,-1
0.165088543344508,0.2799483184728214,0.3029210331267012,0.5384615384615384,0.1108592627740936,0.1951155887393011,0.2404320334087367,0.743393451506154,0.7706942080926417,1
0.3298394507387581,0.5700853218770382,0.4201476026615223,0.1538461538461538,0.3062491893416673,0.5600755608756213,0.3410247205092944,0.7956831801650944,0.7864634188646424,-1
0.2249703736285104,0.4321329082028639,0.3228774154163138,0.5384615384615384,0.4514329256608398,0.3632692406052382,0.2434943293852598,0.7674219344354628,0.7980048224835113,-1
0.2947265234530261,0.5083118332471894,0.4258899751401686,0.2307692307692307,0.2563270885397329,0.4882459156033205,0.3348835677314162,0.7712091449377269,0.7720713502351891,-1
0.4893707199843113,0.6551811759460855,0.3587507975897713,0.0769230769230769,0.2145948594152903,0.6523244408456919,0.5744781748756849,0.7876816696531532,0.7606810459803983,-1
0.2571137379689845,0.3668031335154751,0.3206408746445782,0.6923076923076923,0.3080084239838332,0.3602947590392014,0.3020318398281168,0.7397183100302591,0.7599360156092727,-1
0.3746053966031969,0.6052475597292603,0.3576022901724929,0.8461538461538461,0.0896651013653506,0.390199024768625,0.5833143873696471,0.7825818690393431,0.8007261549074631,-1
0.1684458859788279,0.2364463353305472,0.2622134324770684,0.3076923076923077,0.1512780532798742,0.2055567369890284,0.1882546443716469,0.7237432954343418,0.7459394050365896,-1
