energy_yield_kWh,peak_pv_power_W,delta_std,max_delta_hour,morning_afternoon_ratio,mpp1_a_std,mpp2_a_std,mpp1_v_std,mpp2_v_std,cluster
0.9171850926133036,0.9208683580647272,0.47113980532408,0.7894736842105263,0.2037230020594072,0.8869993361766846,0.9766722572891176,0.3277338814580334,0.6955205199472223,-1
0.8598484740623805,0.8687239185555771,0.4897047432088287,0.6842105263157895,0.2099870946601624,0.8295220331042492,0.9350142233687906,0.3387038562504265,0.673288502582398,-1
0.925366689548934,0.8675587095025455,0.4138959297886652,0.2631578947368421,0.1791792406463955,0.9378374174927692,0.9432640869155248,0.3756485533947209,0.6949112930361085,-1
0.8529759965063183,0.8910927530541193,0.4627771994492446,0.3157894736842105,0.2083218668224791,0.7842569784070524,0.9105179929628364,0.3986724501421658,0.7393078661378378,-1
0.942464001013402,0.8939734023222493,0.4383452478493282,0.8421052631578947,0.1796097721200753,0.9262690220838444,0.9286270085822604,0.3438184179120154,0.7176755196227432,-1
0.7886209045277218,0.8017214971671565,0.4682697045695461,0.7894736842105263,0.2053301021868283,0.6846913509800867,0.8375253973770431,0.3887277667702207,0.7121247202947374,-1
0.5983873923010996,0.5782581412629743,0.5090095135376657,0.3684210526315789,0.1549521783919547,0.5747249048846155,0.5972882326346064,0.4094087934204244,0.6981352576757176,-1
0.7494395352615559,0.924897623586189,0.957727022267332,0.6842105263157895,0.1686190226736429,0.8549826316965071,0.8264719423741084,0.3434322479958135,0.6870678995276642,-1
0.7348866263284101,0.9085084627919808,0.5598572504721971,0.7368421052631579,0.2429761888904524,0.7442430830854901,0.8968980021584583,0.375335788466017,0.7059550206444519,-1
0.7678166391915354,0.8762229357512871,0.5119358378484414,0.5263157894736842,0.1578157097909662,0.8289440546348603,0.7721029132007459,0.3402583021395793,0.6869086491835237,-1
0.7448550227197095,0.7948129747803369,0.5387477819761313,0.4736842105263157,0.2200083841765859,0.6620876615166299,0.7473243082363099,0.3684513561646169,0.7042683711356105,-1
