energy_yield_kWh,peak_pv_power_W,delta_std,max_delta_hour,morning_afternoon_ratio,mpp1_a_std,mpp2_a_std,mpp1_v_std,mpp2_v_std,cluster
0.2374444096292411,0.8406878198491274,0.8555647573269937,0.7222222222222222,0.1879649112481398,0.5476875189475475,0.5610843929829115,0.503795113205272,0.5029192691985841,-1
0.1103837633555677,0.4820959937795755,0.5395703221441882,0.8333333333333334,0.0,0.2688166542124313,0.2727389217737654,0.5129047383271899,0.5096343000139452,-1
0.3831335576726979,0.9336621396717054,0.870295761180068,0.6111111111111112,0.066158307773083,0.571224449166821,0.5849566145749285,0.8186710427886053,0.8239677770121729,-1
0.3469886283099898,0.7610957547624414,0.6635078167755966,0.6111111111111112,0.0266851254470767,0.5505097004900412,0.55687023161999,0.7892201807067716,0.785304006672686,-1
0.0482333767698255,0.2053718068826969,0.2419472234036963,0.9444444444444444,0.0,0.1111739730046954,0.1132076157682946,0.3259971179173443,0.3238571600244292,-1
0.7520760187159994,1.0,0.9036218132307586,0.8333333333333334,0.113518600360598,1.0,0.992579198492434,0.8159829572096937,0.8119855968852535,-1
0.4356572601691114,0.7354353649410124,0.8049789749787841,0.5,0.1961161045760298,0.6438575031910301,0.6625175735873334,0.7475107998134456,0.74517769478921,-1
0.4061946869051784,0.8196818580870288,0.921963296832942,0.6111111111111112,0.0407976611500496,0.6303474208020854,0.6444613562879367,0.7298144375801755,0.7279804946223372,-1
0.4650148879454336,0.9687467658305432,0.9726995344448502,0.7777777777777778,0.0974806990577396,0.8112564891411432,0.8154169755015601,0.6594947699070575,0.6664557617954054,-1
0.7647887172978415,0.9571304476937552,0.9154702974987536,0.6111111111111112,0.070114366023306,0.8505489805583673,0.8672057685151069,0.9080104167323728,0.8832855418332242,-1
0.294238481194527,0.7459586672609592,0.8587660067557242,0.8888888888888888,0.0,0.5885183534099344,0.5881267829716135,0.6170151892498927,0.6187994671514581,-1
0.375468653411543,0.8832519455553419,0.8304985438913592,0.7222222222222222,0.3752001282198163,0.6826633783149251,0.6956856279785376,0.5837710645525933,0.5811508747195903,-1
0.3703379274501471,0.7799294223259087,0.6350652646505189,0.6666666666666666,0.0,0.6275707582160067,0.6344495465053486,0.7034496361262882,0.7032113626374895,-1
0.5901304041650967,0.9601922586065744,0.8501314689784373,0.8333333333333334,0.0872504056816761,0.8581974568199734,0.8665643746369494,0.7609436256423304,0.7634982852589439,-1
0.4689650468657016,0.8150522001178431,0.7330924962172082,0.5555555555555556,0.0580811281439928,0.6661062249581005,0.6733520241669542,0.8917191768737833,0.8925433835840075,1
0.7947261455816069,0.8486682731161528,0.5271627915465987,0.8888888888888888,0.0588260171673262,0.7803595638454133,0.7891642517567807,0.834177868594348,0.8291495811361616,1
0.5301513903787087,0.6589896707300529,0.5475806552180733,0.9444444444444444,0.0642716873305809,0.5239689681980844,0.5066781361115129,0.8661502599268913,0.8560421796152637,1
0.6183770344243211,0.6239125183053101,0.496005702408082,0.8888888888888888,0.1121410628612512,0.5222047290902475,0.5127122547938444,0.8799172024052423,0.8809160305808956,1
0.9374710329257454,0.928020253392328,0.5168835603231604,0.8888888888888888,0.0952433548758575,0.8941004936126393,0.898156048293003,0.858424948181996,0.8656905075611985,1
0.938780405003834,0.9260597149930652,0.6849694058427686,0.7222222222222222,0.079449769131572,0.8651914854917813,0.870410867601141,0.8539700237338004,0.8536097616052262,-1
0.6289316454192188,0.9109575049173612,0.7387198336712113,0.8333333333333334,0.0584793536704913,0.6314504560959244,0.6266490738115342,0.8744500372228099,0.871206064038693,-1
0.6156510761046083,0.6743162351854576,0.57399584499871,0.7777777777777778,0.0834412493894865,0.5459917856099866,0.5421622931788539,0.8739774067855165,0.8707824345436639,1
0.9694973830198356,0.934015540526786,0.496566989366638,0.5,0.0859630098557811,0.8880338679595045,0.8906728630744803,0.8651713873596832,0.8649093335665647,1
