energy_yield_kWh,peak_pv_power_W,delta_std,max_delta_hour,morning_afternoon_ratio,mpp1_a_std,mpp2_a_std,mpp1_v_std,mpp2_v_std,cluster
0.5877660551181741,0.8115636017597622,0.6448657628612233,0.4444444444444444,0.3044486752850347,0.7185917918491191,0.7119960065032523,0.9227541490874428,0.9489621685911194,-1
0.6746092005247438,0.7988852364737118,0.5532530167216901,0.8888888888888888,0.1814962523958173,0.7273514018977857,0.7017107815592193,0.9146538062330828,0.911877414419138,1
0.6950381756409784,0.9073282684190732,0.6255186452174173,0.4444444444444444,0.2934293797556028,0.7821858653976356,0.7782473080186203,0.8834898411267962,0.9028907900636806,-1
0.5960990579851498,0.8656623394484702,0.7247538833984228,0.5555555555555556,0.2616446646212695,0.7058829260100468,0.703588047899953,0.9154695986306948,0.912569956669459,-1
0.871522510883052,0.970112746472808,0.6494240313280022,0.8888888888888888,0.2298628890859624,0.9246102009998678,0.9186288872739328,0.8923277300128362,0.9053260621672714,1
0.3569198701573418,0.4001369506013911,0.4153979966514985,0.8888888888888888,0.2950374659613037,0.3708150127472151,0.3677724417176199,0.9031833101339396,0.8828270254301953,-1
0.1365878463408739,0.1979663194919314,0.1753997862239168,0.6666666666666666,0.235453048690561,0.1553228166589459,0.1480795520275307,0.8710667028556746,0.7186020369945431,1
0.1928764738841389,0.2188275944000786,0.235117501686415,0.4444444444444444,0.212261313408101,0.1975871778779561,0.1874495808449782,0.865146441000755,0.802157143634736,1
0.2568026089808608,0.4536845331093816,0.3230242739394952,0.7777777777777778,0.105108002171777,0.2864049694114512,0.2778300295039887,0.915450447087972,0.8672775989847276,1
0.5005994776857905,0.93984060804288,0.7523818263426204,0.8333333333333334,0.1260859879462736,0.6387951276013845,0.6204238442398952,0.8801534882170319,0.8686718954597562,-1
0.546301177902573,0.9607270287646724,0.8321924096247821,0.7777777777777778,0.226883788175567,0.6614087678740218,0.629073403702299,0.8832260845210875,0.8654612848384141,-1
0.2069549732141539,0.3652413181298664,0.3713280293600902,0.7222222222222222,0.2808263289051196,0.2272847810059651,0.2230642712697698,0.8855209531362565,0.7741861320006852,1
0.5993745200499043,0.7229351288470635,0.4993756719529876,0.8888888888888888,0.3675700877770897,0.5815053832846981,0.5527033091422789,0.9551442356720466,0.94508530827351,-1
0.5986315982126104,0.8380535190154952,0.5750061344843687,0.3888888888888889,0.4209876771549239,0.627748218714528,0.6093517867046943,0.893876035813085,0.9199021378114852,-1
0.3574464511477189,0.4801770162644662,0.4491292083137244,0.8888888888888888,0.1205979812951679,0.3520401762184565,0.3489029367639101,0.9103142020620002,0.8852404919396569,1
0.7670457140889404,0.8336554819969231,0.6072184442164881,0.8888888888888888,0.2432844902471011,0.7861144458201978,0.7747354205600977,0.867790327254594,0.8953834986676625,1
