Timestamp,PV(W),SOC(%),Battery(W),Meter(W),Load(W),MPP1(A),MPP2(A),MPP1(V),MPP2(V),IT1(°C),AVG,Difference
2023-01-18 00:00:00,0.0,8.0,0.0,-2057.0,2057.0,0.0,0.0,0.0,0.0,24.625,0.0,0.0
2023-01-18 01:00:00,0.0,7.5,0.0,-1586.0,1586.0,0.0,0.0,0.0,0.0,24.508333333333336,0.0,0.0
2023-01-18 02:00:00,0.0,7.0,0.0,-1553.0,1553.0,0.0,0.0,0.0,0.0,24.425,0.0,0.0
2023-01-18 03:00:00,0.0,7.0,0.0,-1650.0,1650.0,0.0,0.0,0.0,0.0,24.399999999999995,0.0,0.0
2023-01-18 04:00:00,0.0,7.0,0.0,-1372.0,1372.0,0.0,0.0,0.0,0.0,24.399999999999995,0.0,0.0
2023-01-18 05:00:00,0.0,7.0,0.0,-2028.0,2028.0,0.0,0.0,0.0,0.0,24.399999999999995,0.0,0.0
2023-01-18 06:00:00,0.0,7.0,0.0,-2642.0,2642.0,0.0,0.0,0.0,0.0,24.441666666666663,0.0,0.0
2023-01-18 07:00:00,0.0,7.0,0.0,-2474.0,2474.0,0.0,0.0,125.16666666666669,107.675,24.508333333333336,0.0,0.0
2023-01-18 08:00:00,451.82,6.083333333333333,0.0,-3534.0,3985.82,0.1166666666666666,0.0666666666666666,205.73333333333332,193.675,25.166666666666668,1283.3776470588234,831.5576470588235
2023-01-18 09:00:00,3299.1,7.333333333333333,0.0,-320.0,3619.1,0.6833333333333332,0.5916666666666667,214.875,211.28333333333333,26.775,2093.3511764705877,-1205.7488235294122
2023-01-18 10:00:00,9866.12,15.166666666666666,0.0,-333.0,10199.12,1.2,1.2416666666666667,420.0416666666667,250.625,29.241666666666664,1907.904117647059,-7958.215882352942
2023-01-18 11:00:00,3625.38,24.33333333333333,0.0,-425.0,4050.38,0.6416666666666667,0.6083333333333333,241.45833333333331,215.6916666666667,29.10833333333333,1222.1070588235293,-2403.272941176471
2023-01-18 12:00:00,4146.38,26.83333333333333,0.0,-349.0,4495.38,0.6416666666666666,0.6,249.275,226.375,28.25,1263.5211764705878,-2882.8588235294123
2023-01-18 13:00:00,2096.82,30.0,0.0,-2.0,2098.82,0.3833333333333333,0.3416666666666666,227.53333333333333,219.46666666666667,28.125,1179.3947058823526,-917.4252941176476
2023-01-18 14:00:00,766.43,29.5,0.0,1205.0,804.83,0.1666666666666666,0.1333333333333333,208.1833333333333,217.88333333333333,27.3,823.13,56.700000000000045
2023-01-18 15:00:00,462.34,28.5,0.0,-51.0,513.34,0.1166666666666666,0.0666666666666666,207.35833333333332,214.00833333333333,27.008333333333336,59.43823529411766,-402.90176470588233
2023-01-18 16:00:00,207.4,22.33333333333333,0.0,-73.0,302.4,0.05,0.0333333333333333,205.11666666666667,189.85833333333332,27.96666666666667,0.0,-207.4
2023-01-18 17:00:00,0.0,9.25,0.0,-16230.0,16243.0,0.0,0.0,51.23333333333333,41.55833333333333,27.03333333333333,0.0,0.0
2023-01-18 18:00:00,0.0,8.0,0.0,-11575.0,11575.0,0.0,0.0,0.0,0.0,25.741666666666664,0.0,0.0
2023-01-18 19:00:00,0.0,8.0,0.0,-11993.0,11993.0,0.0,0.0,0.0,0.0,24.975,0.0,0.0
2023-01-18 20:00:00,0.0,8.0,0.0,-11261.0,11261.0,0.0,0.0,0.0,0.0,24.616666666666664,0.0,0.0
