Timestamp,PV(W),SOC(%),Battery(W),Meter(W),Load(W),MPP1(A),MPP2(A),MPP1(V),MPP2(V),IT1(°C),AVG,Difference
2024-09-19 00:00:00,0.0,0.0,0.0,-4400.0,4400.0,0.0,0.0,0.0,0.0,24.73333333333333,0.0,0.0
2024-09-19 01:00:00,0.0,0.0,0.0,-5635.0,5635.0,0.0,0.0,0.0,0.0,24.55,0.0,0.0
2024-09-19 02:00:00,0.0,0.0,0.0,-5001.0,5001.0,0.0,0.0,0.0,0.0,24.441666666666663,0.0,0.0
2024-09-19 03:00:00,0.0,0.0,0.0,-4795.0,4795.0,0.0,0.0,0.0,0.0,24.38333333333333,0.0,0.0
2024-09-19 04:00:00,0.0,0.0,0.0,-4821.0,4821.0,0.0,0.0,0.0,0.0,24.3,0.0,0.0
2024-09-19 05:00:00,962.15,0.0,0.0,-9341.0,10303.15,0.0416666666666666,0.1166666666666666,376.23333333333335,371.975,24.3,21.222352941176467,-940.9276470588235
2024-09-19 06:00:00,7603.0,0.0,0.0,-1194.0,8797.0,0.4666666666666666,0.5,669.875,641.9583333333334,26.45,1775.9847058823527,-5827.0152941176475
2024-09-19 07:00:00,15657.09,0.0,0.0,-3232.0,18889.09,1.0083333333333333,0.975,660.9333333333333,655.9,29.83333333333333,4290.145294117647,-11366.944705882353
2024-09-19 08:00:00,34034.94,0.0,0.0,-119.0,34153.94,2.2333333333333334,2.1333333333333333,636.3249999999999,663.5,33.74166666666667,5853.342352941177,-28181.597647058825
2024-09-19 09:00:00,57963.91,0.0,0.0,32406.0,25557.91,3.7,3.6833333333333336,651.0749999999999,657.0833333333334,39.891666666666666,8129.672941176471,-49834.237058823535
2024-09-19 10:00:00,79087.56999999999,0.0,0.0,56760.0,22327.57,4.941666666666666,5.158333333333333,655.3583333333333,650.4583333333334,44.90833333333333,8351.258235294119,-70736.31176470587
2024-09-19 11:00:00,93376.67,0.0,0.0,71968.0,21408.67,5.95,6.016666666666667,650.7166666666667,650.3249999999999,45.90833333333333,7767.078823529411,-85609.59117647058
2024-09-19 12:00:00,101046.85,0.0,0.0,79182.0,21864.85,6.4,6.558333333333334,655.0166666666667,644.8916666666667,46.55833333333334,8063.572352941177,-92983.27764705883
2024-09-19 13:00:00,101739.79,0.0,0.0,79729.0,22010.79,6.45,6.533333333333334,663.0666666666667,643.4499999999999,46.55,7128.335294117648,-94611.45470588235
2024-09-19 14:00:00,80482.47,0.0,0.0,60053.0,20429.47,5.05,5.125,676.6,638.6750000000001,45.04166666666666,5863.657647058823,-74618.81235294118
2024-09-19 15:00:00,75637.52,0.0,0.0,54985.0,20652.52,4.708333333333333,4.858333333333333,677.5583333333333,640.875,44.93333333333334,4058.2358823529416,-71579.28411764707
2024-09-19 16:00:00,48094.91,0.0,0.0,25487.0,22607.91,3.0,3.1,666.0416666666666,646.7916666666666,41.675,1446.5635294117646,-46648.346470588236
2024-09-19 17:00:00,15334.04,0.0,0.0,-3357.0,18691.04,0.925,1.075,655.125,640.4,37.85,0.0,-15334.04
2024-09-19 18:00:00,1839.67,0.0,0.0,-16448.0,18287.67,0.1916666666666666,0.125,432.375,409.35,33.725,0.0,-1839.67
2024-09-19 19:00:00,0.0,0.0,0.0,-14307.0,14307.0,0.0,0.0,0.0,0.0,29.95,0.0,0.0
2024-09-19 20:00:00,0.0,0.0,0.0,-7061.0,7061.0,0.0,0.0,0.0,0.0,27.391666666666666,0.0,0.0
2024-09-19 21:00:00,0.0,0.0,0.0,-5302.0,5302.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
2024-09-19 22:00:00,0.0,0.0,0.0,-4779.0,4779.0,0.0,0.0,0.0,0.0,25.23333333333333,0.0,0.0
2024-09-19 23:00:00,0.0,0.0,0.0,-4184.0,4184.0,0.0,0.0,0.0,0.0,24.808333333333334,0.0,0.0
2024-09-20 00:00:00,0.0,0.0,0.0,-4019.0,4019.0,0.0,0.0,0.0,0.0,24.55,0.0,0.0
2024-09-20 01:00:00,0.0,0.0,0.0,-4303.0,4303.0,0.0,0.0,0.0,0.0,24.38333333333333,0.0,0.0
2024-09-20 02:00:00,0.0,0.0,0.0,-29858.0,29858.0,0.0,0.0,0.0,0.0,24.3,0.0,0.0
2024-09-20 03:00:00,0.0,0.0,0.0,-34469.0,34469.0,0.0,0.0,0.0,0.0,24.3,0.0,0.0
2024-09-20 04:00:00,0.0,0.0,0.0,-9823.0,9823.0,0.0,0.0,0.0,0.0,24.3,0.0,0.0
2024-09-20 05:00:00,458.32,0.0,0.0,-8779.0,9237.32,0.0916666666666666,0.0,359.8416666666667,354.2583333333334,24.308333333333334,12.245882352941177,-446.0741176470588
2024-09-20 06:00:00,1081.06,0.0,0.0,-10172.0,11253.06,0.0,0.1416666666666666,252.625,608.8416666666667,26.741666666666664,1529.1235294117646,448.06352941176465
