Timestamp,PV(W),SOC(%),Battery(W),Meter(W),Load(W),MPP1(A),MPP2(A),MPP1(V),MPP2(V),IT1(°C),AVG,Difference
2023-07-28 00:00:00,0.0,7.916666666666667,329.78,-11351.0,11680.78,0.0916666666666666,0.0,0.0,0.0,37.375,0.0,0.0
2023-07-28 01:00:00,0.0,7.0,164.79000000000002,-20220.0,20384.79,0.075,0.0,0.0,0.0,36.083333333333336,0.0,0.0
2023-07-28 02:00:00,0.0,7.0,123.56,-11536.0,11659.56,0.1,0.0,0.0,0.0,35.44166666666667,0.0,0.0
2023-07-28 03:00:00,0.0,7.0,205.87,-21296.0,21501.87,0.0916666666666666,0.0,0.0,0.0,35.083333333333336,0.0,0.0
2023-07-28 04:00:00,0.0,7.0,246.96,-14306.0,14552.96,0.1,0.0,0.0,0.0,34.95,42.34705882352941,42.34705882352941
2023-07-28 05:00:00,301.67,7.0,205.75,-15984.0,16491.42,0.1083333333333333,0.0,226.875,179.71666666666667,35.016666666666666,663.5629411764706,361.89294117647063
2023-07-28 06:00:00,2767.13,7.0,41.14,-14904.0,17712.27,0.5083333333333333,0.2666666666666666,290.3666666666667,242.89166666666665,36.925,2323.535294117647,-443.5947058823531
2023-07-28 07:00:00,6714.47,7.0,-41.76999999999998,-9103.0,15775.7,0.975,0.7999999999999999,294.95,254.13333333333333,39.46666666666667,5267.931176470588,-1446.5388235294122
2023-07-28 08:00:00,10569.66,7.833333333333333,-1294.33,-4129.0,13404.33,1.4333333333333331,1.2,303.125,262.75,42.375,6988.391764705883,-3581.2682352941165
2023-07-28 09:00:00,19676.8,11.75,-2915.52,-4782.0,21543.28,2.975,1.8416666666666668,312.90833333333336,282.7416666666667,43.80833333333334,8276.57411764706,-11400.22588235294
2023-07-28 10:00:00,23719.77,15.25,-323.95000000000005,-1717.0,25112.82,3.1333333333333333,2.6,310.44166666666666,277.43333333333334,42.475,9029.13882352941,-14690.63117647059
2023-07-28 11:00:00,31510.02,18.166666666666668,-5971.55,-1791.0,27329.47,3.8166666666666655,3.658333333333333,308.46666666666664,267.1,43.625,10381.03705882353,-21128.982941176473
2023-07-28 12:00:00,26721.370000000003,34.0,-10944.15,-1259.0,17036.22,4.3,2.0416666666666665,331.925,301.02500000000003,43.59166666666667,9790.255294117647,-16931.114705882355
2023-07-28 13:00:00,37942.15,49.0,-17558.28,-1603.0,21986.87,6.566666666666666,2.6833333333333336,326.2916666666667,292.45,43.825,7462.563529411765,-30479.586470588238
2023-07-28 14:00:00,42054.51,58.16666666666666,-20766.38,-1339.0,22627.13,6.55,3.591666666666667,324.2916666666667,290.6083333333333,45.075,6780.048823529411,-35274.46117647059
2023-07-28 15:00:00,47118.91,84.25,-31361.38,-1223.0,16980.53,6.55,4.958333333333333,302.80833333333334,284.6,45.75,5048.627647058824,-42070.28235294118
2023-07-28 16:00:00,24024.6,98.91666666666669,-10586.88,-1186.0,14623.72,4.375,1.6166666666666665,314.8,294.52500000000003,44.25833333333333,3124.1311764705874,-20900.468823529412
2023-07-28 17:00:00,15515.36,98.83333333333331,-2571.6800000000003,-1269.0,14212.68,2.716666666666667,1.2166666666666666,311.39166666666665,288.1333333333333,41.125,1076.2535294117645,-14439.106470588236
2023-07-28 18:00:00,10668.95,95.5,8467.44,-2840.0,21976.39,1.425,1.325,294.6083333333333,255.90833333333333,44.075,308.43117647058824,-10360.518823529412
2023-07-28 19:00:00,5037.7,86.16666666666667,12718.61,-2846.0,20602.31,0.775,0.6333333333333333,287.3666666666667,250.75833333333333,42.05,0.0,-5037.7
2023-07-28 20:00:00,1151.49,76.08333333333333,8126.67,-3139.0,12417.16,0.2583333333333333,0.0999999999999999,281.5166666666667,218.91666666666663,40.708333333333336,0.0,-1151.49
2023-07-28 21:00:00,176.09,67.75,9867.02,-2074.0,12117.11,0.1,0.0,146.74166666666667,123.125,40.09166666666667,0.0,-176.09
2023-07-28 22:00:00,0.0,58.833333333333336,11171.59,-1233.0,12404.59,0.1,0.0,0.0,0.0,39.61666666666667,0.0,0.0
2023-07-28 23:00:00,0.0,49.833333333333336,11188.82,-1256.0,12444.82,0.1,0.0,0.0,0.0,39.50833333333333,0.0,0.0
2023-07-29 00:00:00,0.0,40.66666666666666,10756.11,-1193.0,11949.11,0.1,0.0,0.0,0.0,39.325,0.0,0.0
2023-07-29 01:00:00,0.0,31.33333333333333,16551.62,-1187.0,17738.62,0.1,0.0,0.0,0.0,39.23333333333333,0.0,0.0
2023-07-29 02:00:00,0.0,17.333333333333332,12165.27,-1172.0,13337.27,0.1,0.0,0.0,0.0,39.458333333333336,0.0,0.0
2023-07-29 03:00:00,0.0,8.666666666666666,8770.08,-2911.0,11681.08,0.1,0.0,0.0,0.0,38.958333333333336,0.0,0.0
2023-07-29 04:00:00,12.91,5.0,163.82999999999998,-19534.0,19710.74,0.1,0.0,10.758333333333333,0.0,37.141666666666666,39.71823529411765,26.808235294117647
2023-07-29 05:00:00,574.98,5.0,0.0,-11639.0,12213.98,0.15,0.025,262.68333333333334,214.3166666666667,36.30833333333333,565.1970588235295,-9.782941176470558
2023-07-29 06:00:00,8097.39,5.0,-41.31999999999999,-11468.0,19524.07,1.1083333333333334,0.8916666666666666,296.94166666666666,262.19166666666666,39.36666666666667,2154.173529411765,-5943.216470588235
2023-07-29 07:00:00,10711.74,5.5,-1072.99,-2180.0,11818.75,1.4416666666666669,1.1833333333333331,305.43333333333334,268.8833333333333,42.21666666666667,4434.748235294118,-6276.991764705882
2023-07-29 08:00:00,8491.87,6.25,-952.26,-4046.0,11585.61,1.175,1.05,297.9583333333333,257.8833333333333,42.975,6071.454117647059,-2420.4158823529415
2023-07-29 09:00:00,13772.16,7.333333333333333,-1535.88,-1864.0,14100.28,1.8666666666666665,1.5083333333333335,305.01666666666665,276.3583333333333,43.98333333333333,7174.784705882353,-6597.375294117647
2023-07-29 10:00:00,33499.31,10.916666666666666,-9254.79,-1776.0,26020.52,4.366666666666666,3.6,314.325,277.3583333333333,43.56666666666666,8598.794117647061,-24900.515882352935
2023-07-29 11:00:00,60092.97,23.0,-25475.79,-1177.0,35794.18,8.799999999999999,5.258333333333334,313.18333333333334,293.68333333333334,45.93333333333334,7746.776470588236,-52346.193529411765
2023-07-29 12:00:00,55497.78,45.0,-36932.92,-1248.0,19812.86,8.683333333333332,4.641666666666667,312.68333333333334,291.3833333333333,46.175,8910.791764705882,-46586.98823529412
2023-07-29 13:00:00,28020.16,70.33333333333333,-14516.99,-1286.0,14789.17,4.683333333333333,1.9666666666666668,338.55833333333334,302.05833333333334,44.36666666666667,6624.3805882352935,-21395.779411764706
2023-07-29 14:00:00,31103.04,80.91666666666667,-17461.47,-1200.0,14841.57,6.25,1.0666666666666669,336.5833333333333,301.6333333333333,42.89166666666667,6308.492352941177,-24794.547647058826
2023-07-29 15:00:00,21964.09,91.41666666666669,-8497.619999999999,-1175.0,14641.47,4.666666666666667,0.6083333333333333,343.2083333333333,305.8833333333333,41.775,5419.05,-16545.04
2023-07-29 16:00:00,17694.43,96.91666666666669,-6274.92,-1103.0,12522.51,2.7416666666666667,1.575,317.65000000000003,281.8583333333333,40.99166666666667,3359.2482352941174,-14335.181764705883
2023-07-29 17:00:00,12719.87,100.0,0.0,-1112.0,13831.87,2.8083333333333336,0.25,340.25,303.40833333333336,41.00833333333333,1278.2741176470588,-11441.595882352942
2023-07-29 18:00:00,21281.21,99.33333333333331,1388.89,-1493.0,24163.1,3.716666666666667,1.7916666666666667,308.0,279.5416666666667,43.51666666666667,279.7329411764706,-21001.47705882353
2023-07-29 19:00:00,16546.29,98.41666666666669,3608.15,-2198.0,22352.44,2.2333333333333334,2.125,304.90000000000003,272.15833333333336,42.075,0.0,-16546.29
2023-07-29 20:00:00,3812.12,90.33333333333331,9752.03,-2477.0,16041.15,0.6833333333333332,0.45,285.1166666666667,244.525,40.55,0.0,-3812.12
2023-07-29 21:00:00,150.27,78.91666666666667,13324.16,-2484.0,15958.43,0.075,0.0,181.425,144.275,41.016666666666666,0.0,-150.27
2023-07-29 22:00:00,0.0,69.5,11098.31,-1199.0,12297.31,0.075,0.0,0.0,0.0,40.23333333333333,0.0,0.0
2023-07-29 23:00:00,0.0,60.833333333333336,10572.3,-1215.0,11787.3,0.075,0.0,0.0,0.0,39.75833333333333,0.0,0.0
2023-07-30 00:00:00,0.0,52.16666666666666,10074.47,-1261.0,11335.47,0.0583333333333333,0.0,0.0,0.0,39.44166666666667,0.0,0.0
2023-07-30 01:00:00,0.0,43.75,9936.28,-1269.0,11205.28,0.0583333333333333,0.0,0.0,0.0,39.21666666666667,0.0,0.0
2023-07-30 02:00:00,0.0,35.166666666666664,10293.51,-1255.0,11548.51,0.1,0.0,0.0,0.0,39.10833333333333,0.0,0.0
2023-07-30 03:00:00,0.0,26.666666666666668,11739.04,-1154.0,12893.04,0.0583333333333333,0.0,0.0,0.0,39.05,0.0,0.0
2023-07-30 04:00:00,0.0,12.75,16317.87,-1222.0,17539.87,0.0666666666666666,0.0,0.0,0.0,40.025,35.343529411764706,35.343529411764706
2023-07-30 05:00:00,256.73,5.416666666666667,2638.73,-9453.0,12348.46,0.0833333333333333,0.0,244.675,199.91666666666663,38.8,702.5988235294118,445.86882352941177
2023-07-30 06:00:00,3944.09,5.0,0.0,-7004.0,10948.09,0.5833333333333334,0.425,293.15000000000003,258.4916666666667,39.16666666666666,2694.2258823529405,-1249.8641176470596
2023-07-30 07:00:00,14690.03,6.916666666666667,-4748.16,-1818.0,11759.87,1.925,1.525,304.425,266.45,42.525,5013.74705882353,-9676.28294117647
2023-07-30 08:00:00,17638.72,11.583333333333334,-6142.89,-1134.0,12629.83,2.6166666666666667,1.55,314.2083333333333,287.7083333333333,43.3,7828.553529411765,-9810.166470588236
2023-07-30 09:00:00,34302.38,19.416666666666668,-16187.41,-1155.0,19269.97,4.875,2.7416666666666667,319.59166666666664,302.53333333333336,42.85,8917.334117647059,-25385.04588235294
2023-07-30 10:00:00,43751.8,29.916666666666668,-15254.15,-1264.0,29761.65,5.183333333333334,5.2250000000000005,306.9166666666667,272.375,44.74166666666667,8595.459411764707,-35156.340588235296
2023-07-30 11:00:00,76070.97,59.16666666666666,-48876.75,-1484.0,28678.22,8.566666666666666,9.408333333333331,301.55833333333334,263.4833333333333,47.525,8494.025882352942,-67576.94411764706
2023-07-30 12:00:00,46964.13,93.75,-26685.73,-1130.0,21408.4,6.9,4.175,320.5,290.80833333333334,45.75,10405.012941176472,-36559.117058823525
2023-07-30 13:00:00,27207.01,99.91666666666669,0.0,-1845.0,29052.01,5.425,1.0166666666666666,336.7083333333333,310.7333333333333,42.46666666666667,7599.189411764706,-19607.820588235292
2023-07-30 14:00:00,17753.2,99.91666666666669,0.0,1215.0,16538.2,3.95,0.375,343.5333333333333,306.30833333333334,41.65833333333333,6974.118823529413,-10779.081176470587
2023-07-30 15:00:00,16002.96,99.91666666666669,-2406.4500000000003,-1275.0,14871.51,3.408333333333333,0.3583333333333333,337.59166666666664,306.45,42.40833333333333,4630.867058823529,-11372.09294117647
2023-07-30 16:00:00,13132.39,100.0,85.36,-1099.0,14316.75,2.725,0.3416666666666666,349.725,309.26666666666665,43.31666666666666,3541.5670588235294,-9590.82294117647
2023-07-30 17:00:00,14275.02,99.91666666666669,43.25,-1091.0,15409.27,3.375,0.0499999999999999,348.925,312.59166666666664,43.725,1416.7629411764703,-12858.25705882353
2023-07-30 18:00:00,23580.16,100.0,0.0,-1119.0,24699.16,5.775,0.0,340.25,313.06666666666666,44.15833333333333,316.6623529411765,-23263.497647058823
2023-07-30 19:00:00,14252.8,98.08333333333331,4061.57,-2919.0,21233.37,2.325,1.4833333333333334,306.21666666666664,273.575,41.333333333333336,0.0,-14252.8
2023-07-30 20:00:00,4087.97,92.66666666666669,5333.23,-2495.0,11916.2,0.7416666666666667,0.425,291.80833333333334,244.55,40.8,0.0,-4087.97
2023-07-30 21:00:00,196.83,84.83333333333333,9255.06,-2648.0,12099.89,0.1,0.0,164.025,127.04166666666669,40.41666666666666,0.0,-196.83
2023-07-30 22:00:00,0.0,76.0,10807.93,-1281.0,12088.93,0.0916666666666666,0.0,0.0,0.0,39.75833333333333,0.0,0.0
