,PV(W),SOC(%),Battery(W),Meter(W),Load(W),MPP1(A),MPP2(A),MPP1(V),MPP2(V),IT1(°C)
2024-01-13 00:00:00,0.0,8.0,602.04,-16160.0,16762.04,0.0,0.0,0.0,0.0,28.95
2024-01-13 01:00:00,0.0,8.0,626.86,-24399.0,25025.86,0.0,0.0,0.0,0.0,29.066666666666666
2024-01-13 02:00:00,0.0,8.0,576.37,-20236.0,20812.37,0.0,0.0,0.0,0.0,29.100000000000005
2024-01-13 03:00:00,0.0,8.0,601.09,-35658.0,36259.090000000004,0.0,0.0,0.0,0.0,29.100000000000005
2024-01-13 04:00:00,0.0,8.0,625.83,-17507.0,18132.829999999998,0.0,0.0,0.0,0.0,29.183333333333334
2024-01-13 05:00:00,0.0,8.0,650.46,-16593.0,17243.46,0.0,0.0,0.0,0.0,29.2
2024-01-13 06:00:00,0.0,8.0,600.1,-22071.0,22671.1,0.0,0.0,0.0,0.0,29.2
2024-01-13 07:00:00,0.0,8.0,649.6999999999999,-30314.0,30963.699999999997,0.0,0.0,117.72500000000001,113.575,29.208333333333332
2024-01-13 08:00:00,0.0,8.0,649.3,-27671.0,28320.3,0.0,0.0,313.575,265.7083333333333,29.691666666666666
2024-01-13 09:00:00,88.37,8.0,623.92,-16845.0,17557.29,0.0,0.016666666666666666,622.475,431.09999999999997,30.516666666666666
2024-01-13 10:00:00,1997.1499999999999,8.0,623.54,-33066.0,35686.69,0.11666666666666668,0.21666666666666667,645.3166666666667,425.1333333333334,31.141666666666666
2024-01-13 11:00:00,2595.1,7.25,498.49,-20959.0,24052.59,0.16666666666666666,0.25833333333333336,631.3249999999999,437.9916666666666,31.616666666666664
2024-01-13 12:00:00,3381.85,7.0,547.98,-20262.0,24191.829999999998,0.225,0.3333333333333333,626.625,426.31666666666666,32.00833333333333
2024-01-13 13:00:00,3210.61,7.0,373.38,-25730.0,29313.99,0.225,0.3166666666666667,618.7916666666666,413.81666666666666,32.2
2024-01-13 14:00:00,2260.94,7.0,323.38,-26132.0,28716.32,0.15,0.21666666666666667,638.1416666666667,432.6333333333334,32.24166666666667
2024-01-13 15:00:00,109.55,7.0,348.0,-22436.0,22893.55,0.008333333333333333,0.008333333333333333,607.3083333333333,390.47499999999997,31.974999999999998
2024-01-13 16:00:00,0.0,7.0,397.47,-32741.0,33138.47,0.0,0.0,297.53333333333336,210.15833333333333,31.325
2024-01-13 17:00:00,0.0,7.0,521.28,-28289.0,28810.28,0.0,0.0,45.15833333333333,42.94166666666666,30.516666666666666
2024-01-13 18:00:00,0.0,7.0,446.5,-20141.0,20587.5,0.0,0.0,0.0,0.0,30.066666666666666
2024-01-13 19:00:00,0.0,7.0,446.18,-19049.0,19495.18,0.0,0.0,0.0,0.0,29.75
