,PV(W),SOC(%),Battery(W),Meter(W),Load(W),MPP1(A),MPP2(A),MPP1(V),MPP2(V),IT1(°C),MPP3(A),MPP4(A),MPP3(V),MPP4(V),IT2(°C),MPP5(A),MPP6(A),MPP5(V),MPP6(V),IT3(°C)
2024-08-28 09:00:00,57556.0,0.0,0.0,0.0,57556.0,1.1583333333333334,0.8416666666666667,572.5166666666667,508.47499999999997,49.625,3.766666666666667,0.0,282.97499999999997,0.0,47.9,0.9083333333333333,9.333333333333334,565.6666666666666,258.725,53.75
2024-08-28 10:00:00,81811.0,0.0,0.0,0.0,81811.0,1.8166666666666667,1.5333333333333332,569.8166666666667,523.6666666666666,50.46666666666667,6.291666666666667,0.0,299.0,0.0,50.708333333333336,1.0166666666666666,11.283333333333333,592.0833333333334,250.24166666666667,56.38333333333333
2024-08-28 11:00:00,127625.0,0.0,0.0,0.0,127625.0,3.275,5.758333333333333,555.275,490.94166666666666,53.64166666666667,7.866666666666667,0.0,296.325,0.0,52.708333333333336,1.7583333333333335,11.858333333333334,603.325,254.17499999999998,58.208333333333336
2024-08-28 12:00:00,152042.0,0.0,0.0,0.0,152042.0,4.5,7.283333333333334,540.1916666666667,478.45,58.21666666666667,8.833333333333334,0.0,286.65833333333336,0.0,54.15833333333333,3.1999999999999997,12.0,555.1833333333333,249.66666666666666,59.975
2024-08-28 13:00:00,166987.0,0.0,0.0,0.0,166987.0,5.483333333333333,8.108333333333333,527.1666666666666,471.44166666666666,61.34166666666667,8.916666666666666,0.0,282.60833333333335,0.0,55.00833333333333,4.483333333333333,11.533333333333333,546.0666666666667,243.38333333333333,61.375
2024-08-28 14:00:00,164852.0,0.0,0.0,0.0,164852.0,5.908333333333334,8.174999999999999,521.2166666666666,459.0416666666667,62.64166666666667,8.066666666666666,0.0,284.03333333333336,0.0,55.06666666666666,5.291666666666667,9.041666666666666,551.5083333333333,247.51666666666665,61.35
2024-08-28 15:00:00,158968.0,0.0,0.0,0.0,158968.0,6.3,7.8500000000000005,514.4833333333333,452.31666666666666,62.76666666666666,7.391666666666667,0.0,287.03333333333336,0.0,54.49166666666667,6.0,6.25,549.3166666666667,243.1833333333333,60.416666666666664
2024-08-28 16:00:00,131341.0,0.0,0.0,0.0,131341.0,5.908333333333334,6.216666666666666,513.1583333333333,460.31666666666666,62.14166666666667,5.55,0.0,283.65000000000003,0.0,53.64166666666667,5.833333333333333,2.5416666666666665,547.1083333333333,254.36666666666667,58.94166666666666
2024-08-28 17:00:00,79281.0,0.0,0.0,0.0,79281.0,4.383333333333334,4.333333333333333,531.9,476.6333333333334,60.35,1.2666666666666668,0.0,288.8833333333333,0.0,51.541666666666664,4.216666666666667,1.05,437.15000000000003,264.35833333333335,56.15
2024-08-28 18:00:00,17678.0,0.0,0.0,0.0,17678.0,0.5666666666666667,0.8333333333333334,524.0500000000001,470.97499999999997,55.449999999999996,0.48333333333333334,0.0,299.125,0.0,49.125,1.4416666666666667,0.7333333333333334,426.4583333333333,257.72499999999997,52.875
2024-08-28 19:00:00,8278.0,0.0,0.0,0.0,8278.0,0.23333333333333336,0.325,500.97499999999997,442.2083333333333,51.43333333333334,0.17500000000000002,0.0,276.7416666666667,0.0,48.01666666666667,0.39166666666666666,0.3833333333333333,552.7916666666666,248.3166666666667,50.26666666666667
2024-08-28 20:00:00,1269.0,0.0,0.0,0.0,1269.0,0.05833333333333334,0.016666666666666666,200.07500000000002,197.95000000000002,33.125,0.0,0.0,98.31666666666666,0.0,19.791666666666668,0.016666666666666666,0.05000000000000001,240.14166666666665,100.19166666666666,32.483333333333334
2024-08-28 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29 06:00:00,1964.0,0.0,0.0,0.0,1964.0,0.075,0.075,319.01666666666665,293.52500000000003,27.675,0.016666666666666666,0.0,146.75833333333333,0.0,19.0,0.08333333333333333,0.14166666666666666,334.34166666666664,176.29999999999998,27.116666666666664
2024-08-29 07:00:00,16457.0,0.0,0.0,0.0,16457.0,0.375,0.45,515.8916666666667,473.35833333333335,46.824999999999996,0.425,0.0,302.85833333333335,0.0,43.53333333333333,0.5499999999999999,1.8583333333333334,563.625,278.96666666666664,46.574999999999996
2024-08-29 08:00:00,36088.0,0.0,0.0,0.0,36088.0,0.6749999999999999,0.6333333333333333,563.3666666666667,487.4166666666667,48.85,0.6333333333333333,0.0,326.68333333333334,0.0,46.083333333333336,0.7583333333333333,6.625,562.775,268.94166666666666,50.80833333333334
2024-08-29 09:00:00,57195.0,0.0,0.0,0.0,57195.0,1.1416666666666666,0.7916666666666666,570.75,505.69166666666666,49.59166666666667,3.7916666666666665,0.0,278.9166666666667,0.0,47.81666666666666,0.8833333333333333,9.608333333333333,556.1916666666667,257.1,53.93333333333334
2024-08-29 10:00:00,79189.0,0.0,0.0,0.0,79189.0,1.8499999999999999,0.975,564.9833333333333,531.9166666666666,50.475,6.391666666666667,0.0,294.725,0.0,50.68333333333334,1.0250000000000001,11.516666666666666,585.725,248.48333333333335,56.550000000000004
2024-08-29 11:00:00,124132.0,0.0,0.0,0.0,124132.0,3.158333333333333,5.8,550.1416666666667,476.26666666666665,53.5,7.758333333333333,0.0,291.1333333333333,0.0,52.68333333333334,1.6916666666666667,12.0,589.625,250.15833333333333,58.574999999999996
2024-08-29 12:00:00,148525.0,0.0,0.0,0.0,148525.0,4.425,7.216666666666666,536.0583333333333,471.8333333333333,58.00833333333333,8.758333333333333,0.0,282.5083333333333,0.0,54.0,3.0833333333333335,12.025,548.775,248.73333333333335,60.15
2024-08-29 13:00:00,163470.0,0.0,0.0,0.0,163470.0,5.391666666666667,7.983333333333333,525.7833333333333,467.51666666666665,61.14166666666667,8.741666666666667,0.0,282.6333333333333,0.0,54.81666666666666,4.425,11.516666666666666,535.0833333333334,243.42499999999998,61.38333333333333
2024-08-29 14:00:00,168100.0,0.0,0.0,0.0,168100.0,6.033333333333334,8.325000000000001,520.9833333333333,455.75,62.525,8.316666666666666,0.0,286.72499999999997,0.0,54.958333333333336,5.366666666666667,9.283333333333333,547.8916666666667,249.99166666666667,61.35
2024-08-29 15:00:00,157755.0,0.0,0.0,0.0,157755.0,6.191666666666666,7.808333333333334,516.1416666666667,450.0,62.93333333333334,7.358333333333333,0.0,287.125,0.0,54.625,5.891666666666667,6.741666666666667,546.8583333333333,236.0583333333333,60.699999999999996
2024-08-29 16:00:00,135674.0,0.0,0.0,0.0,135674.0,6.083333333333333,6.425,514.0416666666666,458.7583333333334,62.208333333333336,5.75,0.0,285.7583333333333,0.0,53.74166666666667,6.016666666666667,2.6333333333333333,547.0166666666667,251.71666666666667,59.11666666666667
2024-08-29 17:00:00,77773.0,0.0,0.0,0.0,77773.0,4.391666666666667,4.333333333333333,530.1416666666667,474.7,60.59166666666667,1.1916666666666667,0.0,273.3833333333333,0.0,51.74166666666667,4.075,1.05,433.925,235.98333333333335,56.416666666666664
2024-08-29 18:00:00,13597.0,0.0,0.0,0.0,13597.0,0.425,0.5916666666666667,508.9583333333333,466.1333333333334,55.31666666666666,0.375,0.0,299.5833333333333,0.0,49.1,1.4749999999999999,0.625,355.25,249.8083333333333,52.925000000000004
2024-08-29 19:00:00,5972.0,0.0,0.0,0.0,5972.0,0.16666666666666666,0.21666666666666667,487.6166666666666,430.925,51.23333333333333,0.11666666666666665,0.0,272.40833333333336,0.0,47.94166666666666,0.30833333333333335,0.25833333333333336,543.75,238.78333333333333,50.166666666666664
2024-08-29 20:00:00,968.0,0.0,0.0,0.0,968.0,0.05833333333333334,0.0,180.875,172.025,28.900000000000002,0.0,0.0,73.91666666666667,0.0,15.816666666666668,0.016666666666666666,0.041666666666666664,206.49166666666667,81.45,28.366666666666664
2024-08-29 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30 06:00:00,2102.0,0.0,0.0,0.0,2102.0,0.08333333333333333,0.075,357.7416666666666,339.78333333333336,30.616666666666664,0.025000000000000005,0.0,178.63333333333333,0.0,22.025000000000002,0.09166666666666667,0.11666666666666665,347.68333333333334,172.39166666666665,27.358333333333334
2024-08-30 07:00:00,15798.0,0.0,0.0,0.0,15798.0,0.325,0.3833333333333333,518.2416666666667,470.4666666666667,46.80833333333334,0.3833333333333333,0.0,303.2416666666667,0.0,43.6,0.5333333333333333,1.9166666666666667,559.6083333333333,276.5416666666667,46.68333333333334
2024-08-30 08:00:00,37719.0,0.0,0.0,0.0,37719.0,0.75,0.7083333333333334,567.9583333333334,493.1666666666667,48.89166666666667,0.7166666666666667,0.0,327.6666666666667,0.0,46.15,0.8666666666666667,6.483333333333333,569.1416666666667,266.78333333333336,50.98333333333333
2024-08-30 09:00:00,61613.0,0.0,0.0,0.0,61613.0,1.3583333333333334,1.0916666666666666,564.15,507.94166666666666,49.925000000000004,3.6,0.0,283.375,0.0,47.800000000000004,1.1333333333333333,9.625,562.1916666666667,255.34166666666667,54.10833333333333
2024-08-30 10:00:00,86190.0,0.0,0.0,0.0,86190.0,1.9666666666666668,2.15,560.8833333333333,510.31666666666666,51.050000000000004,6.041666666666667,0.0,296.6333333333333,0.0,50.525,1.2416666666666667,11.141666666666666,580.5083333333333,248.4333333333333,56.68333333333334
2024-08-30 11:00:00,126870.0,0.0,0.0,0.0,126870.0,3.283333333333333,5.825,548.6916666666667,477.6333333333334,54.28333333333333,7.6499999999999995,0.0,293.85833333333335,0.0,52.59166666666667,1.9749999999999999,11.950000000000001,587.2083333333334,248.29999999999998,58.725
2024-08-30 12:00:00,151546.0,0.0,0.0,0.0,151546.0,4.533333333333333,7.266666666666667,539.0083333333333,472.3333333333333,58.50833333333333,8.7,0.0,287.1416666666667,0.0,54.01666666666667,3.275,11.875,557.4666666666667,249.33333333333334,60.458333333333336
2024-08-30 13:00:00,158001.0,0.0,0.0,0.0,158001.0,5.191666666666666,7.625,528.8916666666667,470.15000000000003,61.03333333333333,8.325000000000001,0.0,286.51666666666665,0.0,54.63333333333333,4.325,10.85,534.825,246.53333333333333,61.10833333333333
2024-08-30 14:00:00,145524.0,0.0,0.0,0.0,145524.0,5.333333333333333,7.333333333333333,523.525,458.85833333333335,61.93333333333334,7.05,0.0,290.5,0.0,54.6,4.466666666666667,7.608333333333333,549.4583333333334,251.83333333333334,60.93333333333334
2024-08-30 15:00:00,149836.0,0.0,0.0,0.0,149836.0,5.941666666666666,7.375,518.4250000000001,454.5833333333333,61.53333333333333,6.875,0.0,292.43333333333334,0.0,53.833333333333336,5.516666666666667,6.083333333333333,550.9916666666667,243.6916666666667,59.44166666666666
2024-08-30 16:00:00,135956.0,0.0,0.0,0.0,135956.0,6.033333333333334,6.391666666666667,516.8666666666667,460.0833333333333,62.041666666666664,5.533333333333334,0.0,289.73333333333335,0.0,53.475,5.966666666666666,2.8000000000000003,549.8000000000001,254.13333333333333,58.916666666666664
2024-08-30 17:00:00,75821.0,0.0,0.0,0.0,75821.0,4.266666666666667,4.133333333333334,526.8000000000001,479.3666666666666,60.35833333333333,1.1916666666666667,0.0,274.69166666666666,0.0,51.59166666666667,3.9166666666666665,1.0,431.14166666666665,260.3583333333333,56.34166666666667
2024-08-30 18:00:00,16134.0,0.0,0.0,0.0,16134.0,0.5416666666666666,0.725,516.7416666666667,467.84999999999997,55.291666666666664,0.47500000000000003,0.0,297.1,0.0,49.175000000000004,1.5583333333333333,0.7083333333333334,356.26666666666665,254.775,52.975
2024-08-30 19:00:00,5874.0,0.0,0.0,0.0,5874.0,0.16666666666666666,0.19999999999999998,478.5916666666667,426.55,51.34166666666667,0.10833333333333334,0.0,269.7916666666667,0.0,48.041666666666664,0.2916666666666667,0.26666666666666666,526.7833333333333,234.96666666666667,50.300000000000004
2024-08-30 20:00:00,890.0,0.0,0.0,0.0,890.0,0.05000000000000001,0.0,157.03333333333333,148.0,24.808333333333334,0.0,0.0,70.43333333333334,0.0,15.825000000000001,0.0,0.03333333333333333,186.28333333333333,65.11666666666667,28.366666666666664
2024-08-30 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-31 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-31 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-31 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-31 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-31 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-31 06:00:00,2447.0,0.0,0.0,0.0,2447.0,0.08333333333333333,0.09166666666666667,327.97499999999997,304.23333333333335,27.691666666666666,0.041666666666666664,0.0,166.17499999999998,0.0,22.041666666666668,0.09999999999999999,0.16666666666666666,354.60833333333335,171.76666666666665,27.28333333333333
2024-08-31 07:00:00,15252.0,0.0,0.0,0.0,15252.0,0.3666666666666667,0.4666666666666666,512.2916666666666,475.9583333333333,46.99166666666667,0.44166666666666665,0.0,304.2,0.0,43.85,0.5416666666666666,1.5583333333333333,561.5749999999999,276.45,46.791666666666664
2024-08-31 08:00:00,36500.0,0.0,0.0,0.0,36500.0,0.7999999999999999,0.8500000000000001,557.8083333333333,489.5833333333333,49.083333333333336,0.8916666666666666,0.0,323.40833333333336,0.0,46.333333333333336,0.8916666666666667,5.566666666666666,567.275,268.825,50.50833333333333
2024-08-31 09:00:00,54647.0,0.0,0.0,0.0,54647.0,1.2083333333333333,0.9416666666666668,561.7833333333333,505.48333333333335,49.975,3.033333333333333,0.0,288.98333333333335,0.0,47.775,0.9833333333333334,8.783333333333333,558.3083333333333,258.71666666666664,53.40833333333333
2024-08-31 10:00:00,82240.0,0.0,0.0,0.0,82240.0,1.9333333333333333,1.4666666666666668,564.0166666666667,525.775,50.9,6.008333333333333,0.0,292.15000000000003,0.0,50.39166666666667,1.3333333333333333,11.15,579.0583333333333,248.84166666666667,56.31666666666666
2024-08-31 11:00:00,117543.0,0.0,0.0,0.0,117543.0,3.3166666666666664,5.05,535.1583333333333,482.7166666666667,53.75,6.7250000000000005,0.0,294.18333333333334,0.0,52.4,2.375,10.491666666666667,583.9,248.65,58.425000000000004
2024-08-31 12:00:00,144853.0,0.0,0.0,0.0,144853.0,4.458333333333333,6.691666666666666,538.1166666666667,475.175,57.666666666666664,7.783333333333334,0.0,292.0416666666667,0.0,53.275,3.5500000000000003,10.875,568.1416666666667,249.29999999999998,59.458333333333336
2024-08-31 13:00:00,156451.0,0.0,0.0,0.0,156451.0,5.241666666666666,7.55,532.3333333333334,472.45,60.949999999999996,7.983333333333333,0.0,288.625,0.0,54.23333333333333,4.3,10.308333333333334,553.0166666666667,249.04166666666666,60.99166666666667
2024-08-31 14:00:00,157747.0,0.0,0.0,0.0,157747.0,5.616666666666667,7.708333333333333,526.3000000000001,461.7,61.88333333333333,7.625,0.0,290.68333333333334,0.0,54.43333333333334,5.05,8.641666666666667,554.4,253.24166666666667,60.89166666666667
2024-08-31 15:00:00,137773.0,0.0,0.0,0.0,137773.0,5.2749999999999995,6.566666666666666,522.8833333333333,458.0833333333333,61.916666666666664,6.125,0.0,295.2583333333333,0.0,54.05833333333334,5.2,6.091666666666666,556.4083333333333,246.42499999999998,60.11666666666667
2024-08-31 16:00:00,108853.0,0.0,0.0,0.0,108853.0,4.541666666666667,5.016666666666667,523.3583333333333,464.60833333333335,60.49166666666667,4.266666666666667,0.0,298.09999999999997,0.0,52.96666666666667,4.616666666666666,3.3166666666666664,556.0583333333333,260.15000000000003,58.25
2024-08-31 17:00:00,60985.0,0.0,0.0,0.0,60985.0,2.7083333333333335,2.8666666666666667,531.0583333333333,472.8416666666667,57.80833333333334,1.6833333333333333,0.0,306.60833333333335,0.0,51.18333333333334,2.6083333333333334,1.8416666666666668,575.175,266.77500000000003,55.35833333333333
2024-08-31 18:00:00,27095.0,0.0,0.0,0.0,27095.0,1.0250000000000001,1.2249999999999999,524.7666666666667,471.43333333333334,54.291666666666664,0.875,0.0,300.75,0.0,49.574999999999996,1.2916666666666667,0.9500000000000001,566.975,260.9166666666667,52.525
2024-08-31 19:00:00,7645.0,0.0,0.0,0.0,7645.0,0.26666666666666666,0.3333333333333333,485.7,431.375,51.59166666666667,0.18333333333333335,0.0,273.76666666666665,0.0,48.375,0.3666666666666667,0.3,525.6083333333333,237.45833333333334,50.333333333333336
2024-08-31 20:00:00,861.0,0.0,0.0,0.0,861.0,0.05000000000000001,0.0,144.05833333333334,139.85833333333332,24.941666666666666,0.0,0.0,85.10000000000001,0.0,19.883333333333333,0.008333333333333333,0.03333333333333333,170.83333333333334,62.275000000000006,24.391666666666666
2024-08-31 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-31 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-31 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01 06:00:00,1167.0,0.0,0.0,0.0,1167.0,0.05833333333333334,0.041666666666666664,278.875,263.9916666666667,23.95,0.0,0.0,128.48333333333335,0.0,15.65,0.05000000000000001,0.10833333333333334,263.425,128.15,20.5
2024-09-01 07:00:00,14376.0,0.0,0.0,0.0,14376.0,0.325,0.39999999999999997,510.3333333333333,473.35833333333335,46.51666666666667,0.3666666666666667,0.0,297.7916666666667,0.0,43.14166666666667,0.5166666666666667,1.55,544.15,273.4916666666667,46.225
2024-09-01 08:00:00,53164.0,0.0,0.0,0.0,53164.0,1.4416666666666667,1.5583333333333333,546.7916666666666,485.01666666666665,49.31666666666666,1.6333333333333335,0.0,318.7,0.0,46.275,1.4333333333333333,6.416666666666667,564.0083333333333,266.7083333333333,50.791666666666664
2024-09-01 09:00:00,63704.0,0.0,0.0,0.0,63704.0,2.0416666666666665,2.4583333333333335,525.9,488.2916666666667,51.94166666666666,2.6999999999999997,0.0,307.3916666666667,0.0,48.65833333333333,1.95,4.7749999999999995,564.6083333333333,263.46666666666664,53.775
2024-09-01 10:00:00,81161.0,0.0,0.0,0.0,81161.0,2.0749999999999997,2.5166666666666666,551.6333333333333,508.2,52.98333333333333,4.833333333333333,0.0,301.02500000000003,0.0,50.21666666666667,1.7333333333333334,8.458333333333334,569.0416666666666,257.0416666666667,54.93333333333334
2024-09-01 11:00:00,116723.0,0.0,0.0,0.0,116723.0,3.75,5.191666666666666,524.0916666666667,488.0416666666667,54.5,5.841666666666666,0.0,300.84999999999997,0.0,51.31666666666666,3.1916666666666664,7.575,576.625,263.65000000000003,55.99166666666667
2024-09-01 12:00:00,154886.0,0.0,0.0,0.0,154886.0,4.766666666666667,7.441666666666666,534.2833333333333,471.48333333333335,59.9,8.674999999999999,0.0,287.93333333333334,0.0,53.84166666666667,3.475,11.75,569.5749999999999,249.65833333333333,59.85
2024-09-01 13:00:00,158011.0,0.0,0.0,0.0,158011.0,5.1499999999999995,7.633333333333333,527.8416666666667,470.8833333333334,61.34166666666667,8.35,0.0,285.7666666666667,0.0,54.775,4.3,11.049999999999999,533.7916666666666,246.8083333333333,61.34166666666667
2024-09-01 14:00:00,145137.0,0.0,0.0,0.0,145137.0,5.141666666666667,7.083333333333333,524.6416666666667,462.6583333333333,62.041666666666664,7.066666666666666,0.0,287.7416666666667,0.0,54.73333333333333,4.591666666666667,8.108333333333333,552.6583333333333,253.4333333333333,61.041666666666664
2024-09-01 15:00:00,140186.0,0.0,0.0,0.0,140186.0,5.458333333333333,6.841666666666666,521.5,456.6583333333333,61.36666666666667,6.358333333333333,0.0,291.23333333333335,0.0,53.916666666666664,5.2,5.841666666666666,550.75,246.98333333333335,59.48333333333333
2024-09-01 16:00:00,118120.0,0.0,0.0,0.0,118120.0,5.2,5.466666666666666,519.5,463.19166666666666,60.833333333333336,4.783333333333334,0.0,286.90833333333336,0.0,53.03333333333333,5.166666666666667,2.7583333333333333,553.1916666666667,253.57500000000002,58.041666666666664
2024-09-01 17:00:00,70737.0,0.0,0.0,0.0,70737.0,3.75,3.716666666666667,531.25,478.9916666666666,59.48333333333333,1.2583333333333333,0.0,285.05,0.0,51.28333333333333,4.191666666666666,1.1416666666666666,385.97499999999997,267.55,55.84166666666667
2024-09-01 18:00:00,13807.0,0.0,0.0,0.0,13807.0,0.4583333333333333,0.6166666666666667,515.2083333333334,459.81666666666666,54.88333333333333,0.39999999999999997,0.0,290.7,0.0,49.18333333333334,0.9666666666666667,0.6,463.175,252.6916666666667,52.824999999999996
2024-09-01 19:00:00,4104.0,0.0,0.0,0.0,4104.0,0.13333333333333333,0.13333333333333333,469.81666666666666,413.7916666666667,51.208333333333336,0.05000000000000001,0.0,261.69166666666666,0.0,48.083333333333336,0.18333333333333335,0.18333333333333335,499.8833333333334,226.4416666666667,50.1
2024-09-01 20:00:00,692.0,0.0,0.0,0.0,692.0,0.025000000000000005,0.0,85.39166666666667,91.98333333333333,16.575,0.0,0.0,53.81666666666666,0.0,11.9,0.0,0.025000000000000005,151.53333333333333,48.074999999999996,24.291666666666668
2024-09-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
