,PV(W),SOC(%),Battery(W),Meter(W),Load(W),MPP1(A),MPP2(A),MPP1(V),MPP2(V),IT1(°C)
2023-01-14 00:00:00,0.0,4.0,0.0,-11878.0,11878.0,0.0,0.0,0.0,0.0,20.783333333333335
2023-01-14 01:00:00,0.0,4.0,0.0,-11522.0,11522.0,0.0,0.0,0.0,0.0,20.775000000000002
2023-01-14 02:00:00,0.0,4.0,0.0,-7340.0,7340.0,0.0,0.0,0.0,0.0,20.8
2023-01-14 03:00:00,0.0,4.0,0.0,-12874.0,12874.0,0.0,0.0,0.0,0.0,20.675
2023-01-14 04:00:00,0.0,3.3333333333333335,0.0,-19600.0,19600.0,0.0,0.0,0.0,0.0,20.616666666666667
2023-01-14 05:00:00,0.0,3.0,0.0,-7258.0,7258.0,0.0,0.0,0.0,0.0,20.633333333333336
2023-01-14 06:00:00,0.0,3.0,0.0,-12399.0,12399.0,0.0,0.0,0.0,0.0,20.666666666666668
2023-01-14 07:00:00,53.17,3.0,0.0,-19261.0,19314.17,0.008333333333333333,0.008333333333333333,98.50833333333333,163.01666666666668,20.7
2023-01-14 08:00:00,6680.87,3.9166666666666665,0.0,-8894.0,15574.87,0.6749999999999999,0.8166666666666668,323.35833333333335,378.3,22.758333333333336
2023-01-14 09:00:00,26769.29,12.583333333333334,0.0,-4172.0,30941.29,2.75,2.9499999999999997,385.5,386.2,26.075
2023-01-14 10:00:00,39197.62,49.666666666666664,0.0,239.0,38958.62,4.141666666666667,4.325,383.69166666666666,385.40000000000003,32.00833333333333
2023-01-14 11:00:00,10061.14,51.166666666666664,0.0,-122.0,10183.14,1.0083333333333333,1.2083333333333333,374.4916666666666,380.97499999999997,30.691666666666666
2023-01-14 12:00:00,11677.33,43.583333333333336,0.0,16.0,11661.33,1.1916666666666667,1.3916666666666666,375.7166666666667,377.44166666666666,28.21666666666667
2023-01-14 13:00:00,11297.16,45.166666666666664,0.0,-196.0,11493.16,1.1416666666666668,1.3583333333333334,375.75,377.06666666666666,27.59166666666667
2023-01-14 14:00:00,11347.31,48.666666666666664,0.0,244.0,11103.31,1.1500000000000001,1.3583333333333334,375.44166666666666,377.8416666666667,27.53333333333333
2023-01-14 15:00:00,5167.18,45.833333333333336,0.0,20.0,5147.18,0.5333333333333333,0.6749999999999999,305.09999999999997,367.9916666666666,26.425
2023-01-14 16:00:00,435.95,26.583333333333332,0.0,-1859.0,2319.9500000000003,0.025000000000000005,0.09166666666666667,190.99166666666667,324.5833333333333,26.349999999999998
2023-01-14 17:00:00,19.01,6.166666666666667,0.0,-17960.0,18003.010000000002,0.0,0.008333333333333333,47.15,32.516666666666666,23.758333333333336
2023-01-14 18:00:00,0.0,5.0,0.0,-19445.0,19445.0,0.0,0.0,0.0,0.0,21.675
2023-01-14 19:00:00,0.0,5.0,0.0,-47043.0,47043.0,0.0,0.0,0.0,0.0,21.125
2023-01-14 20:00:00,0.0,5.0,0.0,-22830.0,22830.0,0.0,0.0,0.0,0.0,20.9
2023-01-14 21:00:00,0.0,5.0,0.0,-18866.0,18866.0,0.0,0.0,0.0,0.0,20.8
2023-01-14 22:00:00,0.0,5.0,0.0,-23357.0,23357.0,0.0,0.0,0.0,0.0,20.75
2023-01-14 23:00:00,0.0,4.666666666666667,0.0,-15546.0,15546.0,0.0,0.0,0.0,0.0,20.716666666666665
2023-01-15 00:00:00,0.0,4.0,0.0,-16611.0,16611.0,0.0,0.0,0.0,0.0,20.7
2023-01-15 01:00:00,0.0,4.0,0.0,-7214.0,7214.0,0.0,0.0,0.0,0.0,20.716666666666665
2023-01-15 02:00:00,0.0,4.0,0.0,-22860.0,22860.0,0.0,0.0,0.0,0.0,20.766666666666666
2023-01-15 03:00:00,0.0,4.0,0.0,-11683.0,11683.0,0.0,0.0,0.0,0.0,20.75
2023-01-15 04:00:00,0.0,4.0,0.0,-2914.0,2914.0,0.0,0.0,0.0,0.0,20.683333333333334
2023-01-15 05:00:00,0.0,4.0,0.0,-7602.0,7602.0,0.0,0.0,0.0,0.0,20.691666666666666
2023-01-15 06:00:00,0.0,3.0833333333333335,0.0,-18096.0,18096.0,0.0,0.0,0.0,0.0,20.724999999999998
2023-01-15 07:00:00,0.0,3.0,0.0,-18241.0,18241.0,0.0,0.0,97.35000000000001,49.449999999999996,20.741666666666667
2023-01-15 08:00:00,502.07,3.0,0.0,-22239.0,22741.07,0.05000000000000001,0.09166666666666667,192.9333333333333,333.34999999999997,21.3
2023-01-15 09:00:00,1774.2600000000002,3.0,0.0,-22113.0,23887.26,0.19166666666666665,0.3,213.5583333333333,343.9916666666666,22.141666666666666
2023-01-15 10:00:00,3002.34,3.0,0.0,-17572.0,20574.34,0.3416666666666666,0.43333333333333335,258.34166666666664,364.2583333333334,22.8
2023-01-15 11:00:00,6439.65,4.0,0.0,-12182.0,18621.65,0.6166666666666666,0.8250000000000001,372.0333333333333,372.25,23.8
2023-01-15 12:00:00,10130.15,7.0,0.0,-10310.0,20440.15,1.0,1.2333333333333334,377.9166666666667,374.69166666666666,24.608333333333334
2023-01-15 13:00:00,10451.7,8.916666666666666,0.0,-6435.0,16886.7,1.0416666666666667,1.2583333333333333,377.7166666666667,377.09999999999997,26.974999999999998
