,PV(W),SOC(%),Battery(W),Meter(W),Load(W),MPP1(A),MPP2(A),MPP1(V),MPP2(V),IT1(°C)
2024-08-21 00:00:00,0.0,92.0,467.13,-302.0,769.13,0.0,0.0,0.0,35.949999999999996,29.974999999999998
2024-08-21 01:00:00,0.0,91.5,169.52999999999997,-297.0,466.53,0.0,0.0,0.0,10.475,29.8
2024-08-21 02:00:00,0.0,90.66666666666667,466.96999999999997,-1443.0,1909.97,0.0,0.0,0.0,5.208333333333333,29.708333333333332
2024-08-21 03:00:00,0.0,89.75,382.1,-329.0,711.1,0.0,0.0,0.0,0.0,29.691666666666666
2024-08-21 04:00:00,0.0,88.91666666666667,424.42,-188.0,612.42,0.0,0.0,74.39166666666667,69.73333333333333,29.65833333333333
2024-08-21 05:00:00,588.15,88.0,84.52,100.0,572.6700000000001,0.16666666666666666,0.075,188.23333333333335,209.58333333333334,30.458333333333332
2024-08-21 06:00:00,7095.31,89.16666666666667,-5951.07,318.0,827.74,1.1333333333333333,0.9583333333333334,270.7,251.11666666666667,33.63333333333333
2024-08-21 07:00:00,29455.24,98.5,-7560.120000000001,21591.0,372.32,3.275,3.0749999999999997,326.125,436.7416666666666,40.03333333333333
2024-08-21 08:00:00,24772.91,100.0,-298.92,24090.0,425.74,2.7416666666666667,2.6,330.2,444.55,42.791666666666664
2024-08-21 09:00:00,19511.47,99.83333333333333,-1033.53,17710.0,838.86,2.35,2.191666666666667,291.01666666666665,317.21666666666664,40.766666666666666
2024-08-21 10:00:00,42105.55,100.0,-512.79,40732.0,866.96,4.466666666666667,4.3500000000000005,338.84166666666664,456.35833333333335,50.916666666666664
2024-08-21 11:00:00,43132.08,100.0,-514.54,41899.0,748.1700000000001,4.666666666666667,4.55,332.22499999999997,451.34166666666664,47.925000000000004
2024-08-21 12:00:00,87366.79,100.0,-299.15,85027.0,2111.01,9.566666666666666,9.333333333333334,328.0333333333333,442.47499999999997,66.75833333333334
2024-08-21 13:00:00,30349.67,100.0,-300.76,29285.0,763.91,3.375,3.266666666666667,327.4583333333333,437.9583333333333,54.208333333333336
2024-08-21 14:00:00,70897.44,100.0,-470.24,68234.0,2193.2,7.883333333333333,7.608333333333333,326.125,438.1583333333333,57.541666666666664
2024-08-21 15:00:00,74689.1,100.0,-129.45,72823.0,1749.53,8.416666666666666,8.058333333333334,320.6166666666666,440.5333333333333,64.27499999999999
2024-08-21 16:00:00,52297.22,100.0,-385.62,50997.0,914.6,5.708333333333333,5.55,329.65000000000003,447.10833333333335,56.833333333333336
2024-08-21 17:00:00,23467.77,100.0,-512.25,22337.0,620.64,2.5916666666666663,2.4583333333333335,335.69166666666666,426.2583333333334,47.81666666666666
2024-08-21 18:00:00,2879.55,99.16666666666667,-383.76,1906.0,605.65,0.5666666666666667,0.45,215.20000000000002,233.07500000000002,39.0
