,PV(W),SOC(%),Battery(W),Meter(W),Load(W),MPP1(A),MPP2(A),MPP1(V),MPP2(V),IT1(°C)
2024-07-06 00:00:00,0.0,0.0,0.0,-3480.0,3480.0,0.0,0.0,0.0,0.0,25.816666666666666
2024-07-06 01:00:00,0.0,0.0,0.0,-3701.0,3701.0,0.0,0.0,0.0,0.0,25.7
2024-07-06 02:00:00,0.0,0.0,0.0,-3355.0,3355.0,0.0,0.0,0.0,0.0,25.575000000000003
2024-07-06 03:00:00,0.0,0.0,0.0,-3630.0,3630.0,0.0,0.0,219.95000000000002,0.0,25.5
2024-07-06 04:00:00,0.0,0.0,0.0,-3714.0,3714.0,0.0,0.0,529.7916666666666,0.0,25.458333333333332
2024-07-06 05:00:00,1067.06,0.0,0.0,-2748.0,3815.06,0.375,0.0,239.60833333333335,0.0,27.116666666666664
2024-07-06 06:00:00,2698.27,0.0,0.0,-7431.0,10129.27,0.7999999999999999,0.0,271.1333333333333,0.0,28.666666666666668
2024-07-06 07:00:00,9226.04,0.0,0.0,-15849.0,25075.04,2.4583333333333335,0.0,366.7083333333333,0.0,30.2
2024-07-06 08:00:00,22104.76,0.0,0.0,-29338.0,51442.76,5.875,0.0,312.775,0.0,34.00833333333333
2024-07-06 09:00:00,48657.22,0.0,0.0,-35271.0,83928.22,10.041666666666666,0.0,404.0333333333333,0.0,41.36666666666667
2024-07-06 10:00:00,60172.41,0.0,0.0,-32651.0,92823.41,10.883333333333333,0.0,460.60833333333335,0.0,46.78333333333333
2024-07-06 11:00:00,57299.31,0.0,0.0,-31324.0,88623.31,10.075000000000001,0.0,474.5833333333333,0.0,48.175000000000004
2024-07-06 12:00:00,52547.83,0.0,0.0,-29627.0,82174.83,9.191666666666666,0.0,476.625,0.0,46.083333333333336
2024-07-06 13:00:00,55149.04,0.0,0.0,-30182.0,85331.04,9.691666666666666,0.0,474.1166666666666,0.0,47.51666666666667
2024-07-06 14:00:00,45653.22,0.0,0.0,-27648.0,73301.22,7.9750000000000005,0.0,477.34166666666664,0.0,44.4
2024-07-06 15:00:00,6363.24,0.0,0.0,6717.0,10298.81,1.3083333333333333,0.0,315.72499999999997,0.0,36.61666666666667
2024-07-06 16:00:00,1013.52,0.0,0.0,-2070.0,14162.3,0.35000000000000003,0.0,241.89166666666665,0.0,32.125
2024-07-06 17:00:00,0.0,0.0,0.0,33914.0,0.0,0.0,0.0,225.16666666666666,0.0,30.416666666666668
2024-07-06 18:00:00,731.81,0.0,0.0,-4770.0,14950.25,0.25833333333333336,0.0,241.16666666666666,0.0,30.066666666666666
2024-07-06 19:00:00,22.24,0.0,0.0,-25070.0,25092.239999999998,0.008333333333333333,0.0,378.5333333333333,0.0,29.175
2024-07-06 20:00:00,0.0,0.0,0.0,-3596.0,3596.0,0.0,0.0,366.7,0.0,27.275000000000002
2024-07-06 21:00:00,0.0,0.0,0.0,-3682.0,3682.0,0.0,0.0,13.6,0.0,26.566666666666666
2024-07-06 22:00:00,0.0,0.0,0.0,-3212.0,3212.0,0.0,0.0,0.0,0.0,26.183333333333334
2024-07-06 23:00:00,0.0,0.0,0.0,-3368.0,3368.0,0.0,0.0,0.0,0.0,25.974999999999998
2024-07-07 00:00:00,0.0,0.0,0.0,-3414.0,3414.0,0.0,0.0,0.0,0.0,25.816666666666666
2024-07-07 01:00:00,0.0,0.0,0.0,-3742.0,3742.0,0.0,0.0,0.0,0.0,25.766666666666666
2024-07-07 02:00:00,0.0,0.0,0.0,-3813.0,3813.0,0.0,0.0,0.0,0.0,25.683333333333334
2024-07-07 03:00:00,0.0,0.0,0.0,-3522.0,3522.0,0.0,0.0,111.35000000000001,0.0,25.59166666666667
2024-07-07 04:00:00,0.0,0.0,0.0,-3884.0,3884.0,0.0,0.0,462.09999999999997,0.0,25.516666666666666
2024-07-07 05:00:00,1466.54,0.0,0.0,-3371.0,4837.54,0.44166666666666665,0.0,380.2083333333333,0.0,26.349999999999998
2024-07-07 06:00:00,7975.63,0.0,0.0,-8060.0,16035.630000000001,1.2333333333333334,0.0,535.3833333333333,0.0,29.066666666666666
2024-07-07 07:00:00,14170.1,0.0,0.0,-1253.0,18662.36,2.158333333333333,0.0,547.275,0.0,30.925
2024-07-07 08:00:00,13160.01,0.0,0.0,-20453.0,34837.81,2.0749999999999997,0.0,527.8666666666667,0.0,31.78333333333333
2024-07-07 09:00:00,14405.27,0.0,0.0,-1211.0,22427.97,2.2583333333333333,0.0,529.725,0.0,32.041666666666664
2024-07-07 10:00:00,12174.13,0.0,0.0,75273.0,0.0,1.9333333333333333,0.0,524.125,0.0,32.641666666666666
2024-07-07 11:00:00,16972.35,0.0,0.0,-17528.0,36014.67,2.65,0.0,533.2666666666667,0.0,32.891666666666666
2024-07-07 12:00:00,11100.88,0.0,0.0,-11272.0,27689.0,1.7583333333333335,0.0,525.1333333333333,0.0,32.725
2024-07-07 13:00:00,16281.029999999999,0.0,0.0,-6255.0,22536.03,2.5833333333333335,0.0,525.1083333333333,0.0,32.9
2024-07-07 14:00:00,16931.989999999998,0.0,0.0,-36111.0,53042.99,2.6999999999999997,0.0,520.5416666666666,0.0,33.19166666666667
2024-07-07 15:00:00,35397.86,0.0,0.0,-27583.0,62980.86,5.908333333333334,0.0,504.02500000000003,0.0,36.550000000000004
2024-07-07 16:00:00,17335.39,0.0,0.0,-14005.0,31340.39,2.9916666666666667,0.0,490.35833333333335,0.0,35.275
2024-07-07 17:00:00,10744.98,0.0,0.0,-9275.0,20019.98,1.7333333333333332,0.0,515.2833333333333,0.0,33.19166666666667
2024-07-07 18:00:00,4539.14,0.0,0.0,-4534.0,9073.14,0.9583333333333334,0.0,335.44166666666666,0.0,31.599999999999998
2024-07-07 19:00:00,799.55,0.0,0.0,-1420.0,2219.55,0.27499999999999997,0.0,243.54166666666666,0.0,30.233333333333334
2024-07-07 20:00:00,113.65,0.0,0.0,23728.0,35.4,0.041666666666666664,0.0,314.4916666666667,0.0,28.71666666666667
2024-07-07 21:00:00,0.0,0.0,0.0,-4541.0,15247.0,0.0,0.0,25.258333333333336,0.0,26.891666666666666
2024-07-07 22:00:00,0.0,0.0,0.0,-22201.0,22201.0,0.0,0.0,0.0,0.0,26.291666666666668
2024-07-07 23:00:00,0.0,0.0,0.0,-3937.0,3937.0,0.0,0.0,0.0,0.0,26.058333333333334
2024-07-08 00:00:00,0.0,0.0,0.0,-3833.0,3833.0,0.0,0.0,0.0,0.0,25.84166666666667
2024-07-08 01:00:00,0.0,0.0,0.0,-3804.0,3804.0,0.0,0.0,0.0,0.0,25.741666666666664
2024-07-08 02:00:00,0.0,0.0,0.0,-3887.0,3887.0,0.0,0.0,0.0,0.0,25.59166666666667
2024-07-08 03:00:00,0.0,0.0,0.0,-3601.0,3601.0,0.0,0.0,168.23333333333335,0.0,25.541666666666668
