,PV(W),SOC(%),Battery(W),Meter(W),Load(W),MPP1(A),MPP2(A),MPP1(V),MPP2(V),IT1(°C)
2023-11-09 00:00:00,0.0,8.0,246.33,-2688.0,2934.33,0.0,0.0,0.0,0.0,28.25
2023-11-09 01:00:00,0.0,7.25,225.72,-2459.0,2684.7200000000003,0.0,0.0,0.0,0.0,28.233333333333334
2023-11-09 02:00:00,0.0,7.0,246.24,-2678.0,2924.24,0.0,0.0,0.0,0.0,28.275000000000002
2023-11-09 03:00:00,0.0,7.0,246.13000000000002,-2636.0,2882.13,0.0,0.0,0.0,0.0,28.2
2023-11-09 04:00:00,0.0,7.0,225.61,-2540.0,2765.6099999999997,0.0,0.0,0.0,0.0,28.2
2023-11-09 05:00:00,0.0,7.0,246.04000000000002,-2667.0,2913.04,0.0,0.0,0.0,0.0,28.2
2023-11-09 06:00:00,0.0,6.416666666666667,225.5,-2750.0,2975.5,0.0,0.0,110.125,98.63333333333333,28.28333333333333
2023-11-09 07:00:00,798.23,6.0,225.5,-4643.0,5666.7300000000005,0.125,0.225,190.42499999999998,190.15,29.583333333333332
2023-11-09 08:00:00,4083.6800000000003,6.0,184.48,-4361.0,8629.16,0.6583333333333333,1.05,195.45000000000002,197.375,31.816666666666666
2023-11-09 09:00:00,9458.53,6.5,-1771.9,-259.0,7945.63,0.9916666666666667,2.566666666666667,252.27499999999998,213.71666666666667,34.68333333333333
2023-11-09 10:00:00,19271.37,26.083333333333332,-14490.66,435.0,4345.71,1.125,6.8,255.125,193.91666666666666,40.800000000000004
2023-11-09 11:00:00,17382.15,55.25,-13425.640000000001,147.0,3809.51,1.5416666666666667,5.358333333333333,263.34999999999997,194.525,42.25833333333333
2023-11-09 12:00:00,14878.97,77.91666666666667,-11382.35,144.0,3352.62,1.4749999999999999,4.375,259.30833333333334,195.875,42.21666666666667
2023-11-09 13:00:00,14306.42,95.91666666666667,-11046.56,116.0,3143.86,1.2083333333333333,4.583333333333333,251.51666666666665,193.11666666666667,41.36666666666667
2023-11-09 14:00:00,7850.77,98.83333333333333,-2819.84,150.0,4880.93,1.175,1.875,243.5583333333333,194.35833333333335,37.925000000000004
2023-11-09 15:00:00,2117.59,79.5,18332.95,-26.0,20476.54,0.375,0.5416666666666666,190.0666666666667,191.59166666666667,38.266666666666666
2023-11-09 16:00:00,152.01,50.5,14236.439999999999,-119.0,14507.45,0.016666666666666666,0.05000000000000001,187.24166666666667,177.35833333333335,36.15
2023-11-09 17:00:00,0.0,26.333333333333332,13246.24,-62.0,13308.24,0.0,0.0,53.71666666666667,37.10833333333333,33.75833333333333
2023-11-09 18:00:00,0.0,7.083333333333333,7357.35,-11477.0,18834.35,0.0,0.0,0.0,0.0,32.666666666666664
2023-11-09 19:00:00,0.0,5.0,0.0,-9129.0,9129.0,0.0,0.0,0.0,0.0,29.650000000000002
2023-11-09 20:00:00,0.0,5.0,41.0,-4591.0,4632.0,0.0,0.0,0.0,0.0,28.78333333333333
2023-11-09 21:00:00,0.0,5.0,0.0,-2940.0,2940.0,0.0,0.0,0.0,0.0,28.441666666666666
2023-11-09 22:00:00,0.0,5.0,20.49,-2461.0,2481.49,0.0,0.0,0.0,0.0,28.25
2023-11-09 23:00:00,0.0,4.25,20.48,-2282.0,2302.48,0.0,0.0,0.0,0.0,28.191666666666666
2023-11-10 00:00:00,0.0,4.0,102.39,-2457.0,2559.39,0.0,0.0,0.0,0.0,28.125
2023-11-10 01:00:00,0.0,4.0,143.29,-3950.0,4093.29,0.0,0.0,0.0,0.0,28.09166666666667
2023-11-10 02:00:00,0.0,4.0,40.93,-2427.0,2467.93,0.0,0.0,0.0,0.0,28.05
2023-11-10 03:00:00,0.0,4.0,163.68,-2669.0,2832.68,0.0,0.0,0.0,0.0,28.0
2023-11-10 04:00:00,0.0,3.4166666666666665,81.8,-6746.0,6827.8,0.0,0.0,0.0,0.0,28.0
2023-11-10 05:00:00,0.0,3.0,143.15,-4675.0,4818.15,0.0,0.0,0.0,0.0,28.025000000000002
2023-11-10 06:00:00,0.0,3.0,122.64000000000001,-3914.0,4036.64,0.0,0.0,84.575,38.5,28.233333333333334
2023-11-10 07:00:00,398.92,3.0,40.88,-5746.0,6185.8,0.05000000000000001,0.125,189.475,189.21666666666667,29.15833333333333
2023-11-10 08:00:00,3774.08,3.0,0.0,-6739.0,10513.08,0.6666666666666666,0.9833333333333334,191.13333333333333,189.975,31.400000000000002
2023-11-10 09:00:00,5812.1900000000005,8.5,-2055.41,-5796.0,9552.78,0.9916666666666667,1.3333333333333333,215.66666666666666,194.26666666666665,33.800000000000004
2023-11-10 10:00:00,4632.47,10.5,-1791.51,-1284.0,4124.96,0.9249999999999999,0.9666666666666667,204.00833333333333,190.54166666666666,33.30833333333333
2023-11-10 11:00:00,8939.65,23.0,-5795.9400000000005,108.0,3035.71,1.3166666666666667,2.0833333333333335,245.1,196.70000000000002,36.35
2023-11-10 12:00:00,6599.84,31.666666666666668,-3328.3,240.0,3031.54,1.2083333333333333,1.2916666666666667,249.14166666666665,192.71666666666667,35.225
2023-11-10 13:00:00,7115.26,41.0,-3729.67,309.0,3076.59,1.1916666666666667,1.5916666666666668,230.04999999999998,194.9333333333333,35.94166666666667
2023-11-10 14:00:00,7354.13,51.583333333333336,-4204.89,99.0,3050.24,0.9583333333333334,2.058333333333333,212.775,195.4416666666667,36.333333333333336
2023-11-10 15:00:00,2450.21,53.75,2505.39,-27.0,4982.6,0.48333333333333334,0.5916666666666667,189.96666666666667,189.92499999999998,34.108333333333334
2023-11-10 16:00:00,208.94,49.25,2329.94,25.0,2513.88,0.03333333333333333,0.05833333333333334,188.57500000000002,165.48333333333332,31.883333333333336
2023-11-10 17:00:00,0.0,44.916666666666664,2616.71,-33.0,2649.71,0.0,0.0,69.44166666666666,47.75833333333333,30.025000000000002
2023-11-10 18:00:00,0.0,38.75,5389.06,148.0,5241.06,0.0,0.0,0.0,0.0,29.8
2023-11-10 19:00:00,0.0,28.583333333333332,5009.0199999999995,10.0,4999.0199999999995,0.0,0.0,0.0,0.0,29.974999999999998
2023-11-10 20:00:00,0.0,21.25,5088.28,-21.0,5109.28,0.0,0.0,0.0,0.0,29.65833333333333
2023-11-10 21:00:00,0.0,15.75,4188.860000000001,-609.0,4797.860000000001,0.0,0.0,0.0,0.0,29.34166666666667
2023-11-10 22:00:00,0.0,7.583333333333333,-3547.59,-6810.0,3262.41,0.0,0.0,0.0,0.0,29.7
2023-11-10 23:00:00,0.0,8.666666666666666,185.22,-2664.0,2849.22,0.0,0.0,0.0,0.0,28.541666666666668
2023-11-11 00:00:00,0.0,8.0,164.45,-3620.0,3784.45,0.0,0.0,0.0,0.0,28.125
2023-11-11 01:00:00,0.0,8.0,205.42,-2668.0,2873.42,0.0,0.0,0.0,0.0,27.991666666666664
2023-11-11 02:00:00,0.0,8.0,205.29000000000002,-2608.0,2813.29,0.0,0.0,0.0,0.0,27.941666666666666
2023-11-11 03:00:00,0.0,8.0,225.72,-2508.0,2733.72,0.0,0.0,0.0,0.0,27.899999999999995
2023-11-11 04:00:00,0.0,7.833333333333333,246.14000000000001,-2557.0,2803.14,0.0,0.0,0.0,0.0,27.891666666666666
2023-11-11 05:00:00,0.0,7.0,246.07000000000002,-12512.0,12758.07,0.0,0.0,0.0,0.0,27.883333333333336
2023-11-11 06:00:00,0.0,7.0,246.0,-3619.0,3865.0,0.0,0.0,81.675,56.40833333333333,28.025000000000002
2023-11-11 07:00:00,474.94,7.0,204.95,-3572.0,4251.89,0.08333333333333333,0.125,188.78333333333333,186.9333333333333,28.983333333333334
2023-11-11 08:00:00,3983.58,7.083333333333333,-374.01,-44.0,3653.57,0.7333333333333334,0.9249999999999999,200.71666666666667,193.45000000000002,31.258333333333336
2023-11-11 09:00:00,9115.58,10.5,-1040.56,-4004.0,12079.02,1.1333333333333333,2.25,262.3666666666667,207.725,34.275
2023-11-11 10:00:00,19820.82,17.5,-2044.58,34.0,17742.24,1.1166666666666667,7.008333333333334,223.96666666666667,199.09166666666667,40.574999999999996
2023-11-11 11:00:00,9888.25,23.583333333333332,8279.24,-1168.0,19335.49,1.2333333333333334,2.6333333333333333,237.78333333333333,193.61666666666667,40.449999999999996
2023-11-11 12:00:00,7049.61,8.75,-5832.88,-8344.0,9560.73,1.125,1.5999999999999999,233.86666666666667,194.9333333333333,37.233333333333334
2023-11-11 13:00:00,9315.62,14.166666666666666,-4750.639999999999,567.0,3997.98,0.975,2.658333333333333,235.275,197.375,36.733333333333334
2023-11-11 14:00:00,6322.92,23.416666666666668,-3026.92,370.0,2926.0,0.9083333333333333,1.6166666666666665,218.70000000000002,194.63333333333333,36.30833333333333
2023-11-11 15:00:00,1652.65,24.083333333333332,1215.2,-82.0,2949.85,0.3666666666666667,0.35833333333333334,189.95833333333334,189.95000000000002,32.958333333333336
2023-11-11 16:00:00,398.87,20.916666666666668,4080.71,68.0,4411.58,0.09999999999999999,0.075,188.0,187.275,31.474999999999998
2023-11-11 17:00:00,0.0,9.5,5966.719999999999,-7103.0,13069.72,0.0,0.0,66.05833333333334,45.574999999999996,30.816666666666666
2023-11-11 18:00:00,0.0,5.0,182.85999999999999,-15244.0,15426.86,0.0,0.0,0.0,0.0,29.083333333333332
