,PV(W),SOC(%),Battery(W),Meter(W),Load(W),MPP1(A),MPP2(A),MPP1(V),MPP2(V),IT1(°C)
2023-08-18 00:00:00,0.0,94.83333333333333,0.0,-1646.0,1646.0,0.0,0.0,0.0,0.0,33.0
2023-08-18 01:00:00,0.0,94.0,0.0,-1415.0,1415.0,0.0,0.0,0.0,0.0,32.74166666666667
2023-08-18 02:00:00,0.0,94.0,0.0,-1603.0,1603.0,0.0,0.0,0.0,0.0,32.525
2023-08-18 03:00:00,0.0,94.0,0.0,-1694.0,1694.0,0.0,0.0,0.0,0.0,32.35833333333333
2023-08-18 04:00:00,0.0,94.0,0.0,-1303.0,1303.0,0.0,0.0,100.56666666666666,64.625,32.2
2023-08-18 05:00:00,1437.78,94.0,-160.14,-1453.0,2730.64,0.31666666666666665,0.31666666666666665,189.0666666666667,181.8083333333333,33.69166666666667
2023-08-18 06:00:00,7964.0,96.0,-5465.62,329.0,2169.38,1.05,1.1333333333333333,368.0916666666667,221.375,37.85
2023-08-18 07:00:00,13418.5,99.66666666666667,-972.4200000000001,8451.0,3995.08,1.4083333333333332,1.4083333333333332,460.44166666666666,332.76666666666665,41.166666666666664
2023-08-18 08:00:00,26534.46,98.66666666666667,-1557.1299999999999,12534.0,12443.33,2.966666666666667,2.6,443.27500000000003,346.39166666666665,45.75833333333333
2023-08-18 09:00:00,52461.49,99.91666666666667,-1057.65,28746.0,22657.84,5.708333333333333,5.658333333333334,444.6333333333334,324.76666666666665,53.90833333333333
2023-08-18 10:00:00,74846.61,100.0,382.44,20774.0,54455.05,8.333333333333334,8.375,431.7166666666667,315.6333333333333,64.63333333333334
2023-08-18 11:00:00,89854.87,100.0,0.0,36855.0,52999.869999999995,10.25,10.4,420.17499999999995,306.1083333333333,74.075
2023-08-18 12:00:00,99193.39,100.0,0.0,51225.0,47968.39,11.575000000000001,11.700000000000001,411.7,299.275,81.35000000000001
2023-08-18 13:00:00,101686.88,100.0,0.0,95578.0,6108.88,11.924999999999999,12.075000000000001,409.2083333333333,297.71666666666664,85.28333333333333
2023-08-18 14:00:00,100004.06,100.0,0.0,93641.0,6363.0599999999995,11.766666666666666,11.858333333333334,407.30833333333334,298.625,85.73333333333333
2023-08-18 15:00:00,90499.81999999999,100.0,0.0,85828.0,4671.82,10.625,10.674999999999999,409.44166666666666,299.1166666666666,83.22500000000001
2023-08-18 16:00:00,73807.8,100.0,0.0,69256.0,4551.8,8.491666666666667,8.533333333333333,417.4666666666667,305.7083333333333,76.20833333333333
2023-08-18 17:00:00,50524.0,100.0,0.0,46355.0,4169.0,5.616666666666667,5.783333333333334,429.75833333333327,311.55,66.35833333333333
2023-08-18 18:00:00,18699.56,99.66666666666667,-994.9,14983.0,2721.66,2.1,2.1999999999999997,396.3333333333333,284.89166666666665,54.225
2023-08-18 19:00:00,317.05,97.66666666666667,1748.8799999999999,-27.0,2092.93,0.075,0.05833333333333333,201.21666666666667,180.71666666666667,42.4
2023-08-18 20:00:00,0.0,95.41666666666667,763.15,-993.0,1756.15,0.0,0.0,12.416666666666666,5.608333333333333,37.69166666666667
2023-08-18 21:00:00,0.0,95.0,0.0,-1580.0,1580.0,0.0,0.0,0.0,0.0,35.483333333333334
2023-08-18 22:00:00,0.0,95.0,0.0,-1598.0,1598.0,0.0,0.0,0.0,0.0,34.525
2023-08-18 23:00:00,0.0,95.0,0.0,-1711.0,1711.0,0.0,0.0,0.0,0.0,33.983333333333334
2023-08-19 00:00:00,0.0,95.0,0.0,-1539.0,1539.0,0.0,0.0,0.0,0.0,33.61666666666667
2023-08-19 01:00:00,0.0,95.0,0.0,-1616.0,1616.0,0.0,0.0,0.0,0.0,33.300000000000004
2023-08-19 02:00:00,0.0,95.0,0.0,-1542.0,1542.0,0.0,0.0,0.0,0.0,33.025
2023-08-19 03:00:00,0.0,94.0,0.0,-1242.0,1242.0,0.0,0.0,0.0,0.0,32.85833333333333
2023-08-19 04:00:00,0.0,94.0,0.0,-1743.0,1743.0,0.0,0.0,98.23333333333333,93.51666666666667,32.625
2023-08-19 05:00:00,768.48,94.0,0.0,-2056.0,2824.48,0.15833333333333333,0.15833333333333333,212.725,185.6,33.55833333333333
2023-08-19 06:00:00,2232.47,94.0,-31.96,-4818.0,7018.51,0.45,0.4666666666666666,217.1833333333333,189.96666666666667,35.35
