,PV(W),SOC(%),Battery(W),Meter(W),Load(W),MPP1(A),MPP2(A),MPP1(V),MPP2(V),IT1(°C)
2024-01-26 00:00:00,0.0,5.0,1260.34,-14529.0,15789.34,0.0,0.0,0.0,0.0,20.616666666666667
2024-01-26 01:00:00,0.0,5.0,1198.8,-14412.0,15610.800000000001,0.0,0.0,0.0,0.0,20.6
2024-01-26 02:00:00,0.0,4.0,1167.74,-11796.0,12963.74,0.0,0.0,0.0,0.0,20.6
2024-01-26 03:00:00,0.0,4.0,1198.47,-3075.0,4273.47,0.0,0.0,0.0,0.0,20.558333333333334
2024-01-26 04:00:00,0.0,4.0,1137.01,-3031.0,4168.01,0.0,0.0,0.0,0.0,20.5
2024-01-26 05:00:00,0.0,4.0,1167.74,-3311.0,4478.74,0.0,0.0,0.0,0.0,20.5
2024-01-26 06:00:00,0.0,4.0,1137.01,-22660.0,23797.010000000002,0.0,0.0,0.0,0.0,20.525000000000002
2024-01-26 07:00:00,0.0,4.0,1136.86,-20352.0,21488.86,0.0,0.0,175.70000000000002,175.8083333333333,20.675
2024-01-26 08:00:00,3215.81,5.666666666666667,-3090.08,-13675.0,13800.730000000001,0.39166666666666666,0.30833333333333335,336.81666666666666,325.425,21.84166666666667
2024-01-26 09:00:00,16531.71,11.166666666666666,-7916.18,-703.0,9318.53,1.95,1.5250000000000001,392.85833333333335,392.60833333333335,24.525000000000002
2024-01-26 10:00:00,20529.18,37.916666666666664,-17474.02,216.0,2839.16,2.25,2.0833333333333335,391.52500000000003,396.0083333333334,28.891666666666666
2024-01-26 11:00:00,45905.71,66.75,-26316.75,15206.0,4382.96,5.05,4.516666666666667,404.98333333333335,396.2583333333334,32.9
2024-01-26 12:00:00,35343.51,94.75,-22291.86,7497.0,5554.65,3.8000000000000003,3.525,393.7166666666667,399.7583333333334,37.35
2024-01-26 13:00:00,6096.38,99.0,-5250.38,-406.0,1252.0,0.7583333333333333,0.5750000000000001,379.15000000000003,376.27500000000003,32.59166666666667
2024-01-26 14:00:00,4684.69,99.16666666666667,-2334.48,1332.0,1018.2099999999999,0.5583333333333333,0.48333333333333334,375.4083333333333,373.7833333333333,29.40833333333333
2024-01-26 15:00:00,1964.74,99.66666666666667,4543.42,2044.0,4464.16,0.25,0.18333333333333335,378.34999999999997,332.8666666666666,27.066666666666666
2024-01-26 16:00:00,72.1,83.33333333333333,22567.22,43.0,22596.32,0.008333333333333333,0.008333333333333333,268.75,220.46666666666667,27.78333333333333
2024-01-26 17:00:00,0.0,60.583333333333336,17179.07,-64.0,17243.07,0.0,0.0,123.63333333333334,124.35833333333333,27.05
2024-01-26 18:00:00,0.0,43.75,15064.05,-75.0,15139.05,0.0,0.0,0.0,0.0,25.608333333333334
2024-01-26 19:00:00,0.0,28.916666666666668,10140.33,25.0,10115.33,0.0,0.0,0.0,0.0,24.8
2024-01-26 20:00:00,0.0,23.75,4064.1,-47.0,4111.1,0.0,0.0,0.0,0.0,23.40833333333333
2024-01-26 21:00:00,0.0,20.166666666666668,4455.93,22.0,4433.93,0.0,0.0,0.0,0.0,22.666666666666668
2024-01-26 22:00:00,0.0,14.5,11679.39,-107.0,11786.39,0.0,0.0,0.0,0.0,22.691666666666666
2024-01-26 23:00:00,0.0,5.083333333333333,2473.93,-17144.0,19617.93,0.0,0.0,0.0,0.0,22.683333333333334
2024-01-27 00:00:00,0.0,5.0,1018.16,-20089.0,21107.16,0.0,0.0,0.0,0.0,21.616666666666664
2024-01-27 01:00:00,0.0,5.0,1018.68,-20345.0,21363.68,0.0,0.0,0.0,0.0,21.183333333333334
2024-01-27 02:00:00,0.0,5.0,802.62,-20073.0,20875.62,0.0,0.0,0.0,0.0,20.966666666666665
2024-01-27 03:00:00,0.0,5.0,833.47,-18216.0,19049.47,0.0,0.0,0.0,0.0,20.85833333333333
2024-01-27 04:00:00,0.0,5.0,771.5,-16508.0,17279.5,0.0,0.0,0.0,0.0,20.8
2024-01-27 05:00:00,0.0,4.25,864.02,-15701.0,16565.02,0.0,0.0,0.0,0.0,20.724999999999998
2024-01-27 06:00:00,0.0,4.0,832.95,-22854.0,23686.95,0.0,0.0,11.933333333333332,9.200000000000001,20.7
2024-01-27 07:00:00,80.16,4.0,832.76,-19567.0,20479.920000000002,0.016666666666666666,0.0,211.35,188.28333333333333,20.841666666666665
