,PV(W),SOC(%),Battery(W),Meter(W),Load(W),MPP1(A),MPP2(A),MPP1(V),MPP2(V),IT1(°C)
2023-12-14 00:00:00,0.0,29.0,-261.46999999999997,-11788.0,11526.529999999999,0.0,0.0,0.0,0.0,15.9
2023-12-14 01:00:00,0.0,29.0,-209.12,-9441.0,9231.880000000001,0.0,0.0,0.0,0.0,15.841666666666667
2023-12-14 02:00:00,0.0,29.0,-235.25,-10869.0,10633.75,0.0,0.008333333333333333,0.0,0.0,15.800000000000002
2023-12-14 03:00:00,0.0,29.0,-209.04,-14695.0,14485.96,0.0,0.0,0.0,0.0,15.800000000000002
2023-12-14 04:00:00,0.0,29.0,-156.78,-9595.0,9438.22,0.0,0.008333333333333333,0.0,0.0,15.800000000000002
2023-12-14 05:00:00,0.0,29.0,-208.96,-5966.0,5757.04,0.0,0.0,0.0,0.0,15.758333333333333
2023-12-14 06:00:00,0.0,29.0,-182.84,-19651.0,19468.16,0.0,0.0,0.0,0.0,15.699999999999998
2023-12-14 07:00:00,0.0,28.416666666666668,-287.25,-11391.0,11103.75,0.0,0.0,14.116666666666667,13.366666666666667,15.691666666666665
2023-12-14 08:00:00,286.64,28.0,-287.31,-11039.0,11038.33,0.03333333333333333,0.041666666666666664,355.1583333333333,339.71666666666664,15.891666666666666
2023-12-14 09:00:00,361.89,28.0,-287.42,-5739.0,5813.47,0.008333333333333333,0.041666666666666664,611.1916666666667,580.2833333333333,16.175
2023-12-14 10:00:00,929.27,28.0,-287.43,-10497.0,11138.84,0.008333333333333333,0.11666666666666665,650.325,615.5333333333333,16.258333333333333
2023-12-14 11:00:00,458.98,28.0,-313.56,-15128.0,15273.42,0.041666666666666664,0.016666666666666666,666.775,630.9083333333333,16.308333333333334
2023-12-14 12:00:00,928.16,28.0,-313.56,-12712.0,13326.6,0.11666666666666665,0.0,663.4499999999999,627.875,16.4
2023-12-14 13:00:00,1816.36,28.0,-313.56,-10735.0,12237.8,0.14166666666666666,0.09166666666666667,662.7833333333334,627.15,16.4
2023-12-14 14:00:00,2307.29,28.0,-313.56,-15260.0,17253.73,0.08333333333333333,0.225,645.85,611.15,16.4
2023-12-14 15:00:00,413.31,28.0,-313.56,-15802.0,15901.75,0.016666666666666666,0.041666666666666664,615.4666666666667,582.9250000000001,16.4
2023-12-14 16:00:00,351.83,28.0,-261.22,-11513.0,11603.61,0.016666666666666666,0.041666666666666664,384.56666666666666,366.425,16.375
2023-12-14 17:00:00,0.0,28.0,0.0,-6660.0,6660.0,0.0,0.0,0.0,0.0,16.041666666666668
2023-12-14 18:00:00,0.0,28.0,0.0,-9339.0,9339.0,0.0,0.0,0.0,0.0,15.808333333333335
2023-12-14 19:00:00,0.0,27.916666666666668,0.0,-19036.0,19036.0,0.0,0.0,0.0,0.0,15.633333333333333
2023-12-14 20:00:00,0.0,26.916666666666668,0.0,-26805.0,26805.0,0.0,0.0,0.0,0.0,15.5
2023-12-14 21:00:00,0.0,25.916666666666668,0.0,-17005.0,17005.0,0.0,0.0,0.0,0.0,15.475
2023-12-14 22:00:00,0.0,24.916666666666668,0.0,-11365.0,11365.0,0.0,0.0,0.0,0.0,15.4
2023-12-14 23:00:00,0.0,23.083333333333332,0.0,-15111.0,15111.0,0.0,0.0,0.0,0.0,15.4
2023-12-15 00:00:00,0.0,21.916666666666668,0.0,-15622.0,15622.0,0.0,0.0,0.0,0.0,15.300000000000002
2023-12-15 01:00:00,0.0,20.916666666666668,0.0,-11871.0,11871.0,0.0,0.0,0.0,0.0,15.300000000000002
2023-12-15 02:00:00,0.0,19.916666666666668,0.0,-8750.0,8750.0,0.0,0.0,0.0,0.0,15.300000000000002
2023-12-15 03:00:00,0.0,19.0,0.0,-9443.0,9443.0,0.0,0.0,0.0,0.0,15.300000000000002
2023-12-15 04:00:00,0.0,19.0,0.0,-12937.0,12937.0,0.0,0.0,0.0,0.0,15.300000000000002
2023-12-15 05:00:00,0.0,19.0,0.0,-11114.0,11114.0,0.0,0.0,0.0,0.0,15.300000000000002
2023-12-15 06:00:00,0.0,19.0,0.0,-12627.0,12627.0,0.0,0.0,0.0,0.0,15.300000000000002
2023-12-15 07:00:00,0.0,19.0,-26.01,-12333.0,12306.99,0.0,0.0,21.774999999999995,20.841666666666665,15.300000000000002
2023-12-15 08:00:00,194.82,19.0,-182.15,-12550.0,12562.67,0.03333333333333333,0.008333333333333333,430.95000000000005,409.3,15.566666666666668
2023-12-15 09:00:00,299.12,19.0,-260.3,-13390.0,13428.82,0.008333333333333333,0.03333333333333333,631.75,597.9833333333333,15.858333333333334
2023-12-15 10:00:00,1177.43,19.0,-286.33000000000004,-14203.0,15094.1,0.008333333333333333,0.15,652.3916666666667,617.4166666666666,16.0
2023-12-15 11:00:00,1086.85,18.083333333333332,-312.36,-21717.0,22491.49,0.05833333333333333,0.08333333333333333,660.025,624.5916666666667,16.09166666666667
2023-12-15 12:00:00,2447.22,18.0,-286.33000000000004,-22961.0,25121.89,0.16666666666666666,0.15,660.0833333333334,624.65,16.183333333333334
2023-12-15 13:00:00,3324.19,18.0,-312.36,-14898.0,17909.83,0.3,0.11666666666666665,674.3083333333333,638.1999999999999,16.2
2023-12-15 14:00:00,5001.75,18.0,-312.36,-11184.0,15873.39,0.5083333333333334,0.125,668.1666666666666,632.025,16.2
2023-12-15 15:00:00,5586.33,18.0,-312.36,-10800.0,16073.97,0.6083333333333334,0.125,640.9416666666667,606.6583333333333,16.266666666666666
2023-12-15 16:00:00,4383.48,18.0,-260.25,-15404.0,19527.23,0.9916666666666667,0.08333333333333333,383.3333333333333,364.2166666666667,16.316666666666666
2023-12-15 17:00:00,0.0,18.0,0.0,-9936.0,9936.0,1.5,0.0,0.0,0.0,16.041666666666668
2023-12-15 18:00:00,0.0,18.0,0.0,-14067.0,14067.0,1.5,0.0,0.0,0.0,15.825000000000001
2023-12-15 19:00:00,0.0,18.0,0.0,-26840.0,26840.0,1.5,0.0,0.0,0.0,15.741666666666667
2023-12-15 20:00:00,0.0,18.0,0.0,-17516.0,17516.0,1.4916666666666665,0.0,0.0,0.0,15.633333333333333
2023-12-15 21:00:00,0.0,18.0,0.0,-7704.0,7704.0,1.4916666666666665,0.0,0.0,0.0,15.6
2023-12-15 22:00:00,0.0,18.0,0.0,-10981.0,10981.0,1.5,0.0,0.0,0.0,15.6
2023-12-15 23:00:00,0.0,18.0,0.0,-13792.0,13792.0,1.5,0.0,0.0,0.0,15.541666666666666
2023-12-16 00:00:00,0.0,18.0,0.0,-13946.0,13946.0,1.5,0.0,0.0,0.0,15.5
2023-12-16 01:00:00,0.0,18.0,0.0,-7628.0,7628.0,1.5,0.0,0.0,0.0,15.5
2023-12-16 02:00:00,0.0,18.0,0.0,-11654.0,11654.0,1.5,0.0,0.0,0.0,15.5
2023-12-16 03:00:00,0.0,17.333333333333332,0.0,-10941.0,10941.0,1.5,0.0,0.0,0.0,15.5
2023-12-16 04:00:00,0.0,17.0,-25.94,-16054.0,16028.06,1.5,0.0,0.0,0.0,15.5
2023-12-16 05:00:00,0.0,17.0,0.0,-7743.0,7743.0,1.5,0.0,0.0,0.0,15.5
2023-12-16 06:00:00,0.0,17.0,0.0,-9466.0,9466.0,1.5,0.0,0.0,0.0,15.5
2023-12-16 07:00:00,936.3,17.0,-51.86,-9799.0,10683.44,1.375,0.041666666666666664,68.21666666666667,50.86666666666667,15.508333333333333
2023-12-16 08:00:00,5696.77,17.0,-311.25,-14408.0,19793.52,0.7166666666666667,0.09999999999999999,564.1666666666666,531.1833333333333,15.858333333333334
2023-12-16 09:00:00,6285.1,17.0,-259.5,-15466.0,21491.6,0.775,0.025000000000000005,655.0833333333334,619.85,16.066666666666666
2023-12-16 10:00:00,4952.5,17.0,-259.5,-11285.0,15978.0,0.625,0.0,660.5666666666667,625.0916666666667,16.2
2023-12-16 11:00:00,6057.04,17.0,-311.4,-23622.0,29367.64,0.7416666666666667,0.008333333333333333,673.8000000000001,637.5166666666667,16.283333333333335
2023-12-16 12:00:00,5885.0,17.0,-311.4,-21672.0,27245.6,0.725,0.016666666666666666,662.1,626.3416666666667,16.4
2023-12-16 13:00:00,3947.52,17.0,-311.4,-16731.0,20367.120000000003,0.5,0.008333333333333333,647.2083333333334,612.4333333333333,16.5
2023-12-16 14:00:00,3371.21,17.0,-285.45,-10642.0,13727.76,0.44166666666666665,0.0,635.1833333333333,601.225,16.5
2023-12-16 15:00:00,3754.15,17.0,-285.45,-13904.0,17372.7,0.4583333333333333,0.08333333333333333,588.8249999999999,558.3833333333333,16.533333333333335
2023-12-16 16:00:00,1412.6599999999999,17.0,-311.29,-16418.0,17519.37,0.6166666666666667,0.10833333333333334,165.83333333333334,159.35,16.55
2023-12-16 17:00:00,0.0,17.0,-233.26000000000002,-16972.0,16738.739999999998,0.7833333333333333,0.0,0.0,0.0,16.241666666666667
2023-12-16 18:00:00,0.0,17.0,-259.03,-28803.0,28543.97,0.7583333333333333,0.0,0.0,0.0,16.025000000000002
2023-12-16 19:00:00,0.0,16.25,-155.37,-36279.0,36123.63,0.7666666666666666,0.0,0.0,0.0,15.933333333333332
2023-12-16 20:00:00,0.0,16.0,-207.11,-21647.0,21439.89,0.75,0.0,0.0,0.0,15.833333333333334
2023-12-16 21:00:00,0.0,16.0,-232.92,-18043.0,17810.079999999998,0.75,0.0,0.0,0.0,15.800000000000002
2023-12-16 22:00:00,0.0,16.0,-232.88,-30230.0,29997.12,0.7333333333333334,0.0,0.0,0.0,15.800000000000002
2023-12-16 23:00:00,0.0,16.0,-155.22,-19318.0,19162.78,0.7416666666666667,0.0,0.0,0.0,15.800000000000002
2023-12-17 00:00:00,0.0,16.0,-258.65,-15503.0,15244.35,0.75,0.0,0.0,0.0,15.800000000000002
2023-12-17 01:00:00,0.0,16.0,-232.74,-12441.0,12208.26,0.725,0.0,0.0,0.0,15.800000000000002
2023-12-17 02:00:00,0.0,16.0,-310.23,-23422.0,23111.77,0.7666666666666666,0.0,0.0,0.0,15.800000000000002
2023-12-17 03:00:00,0.0,16.0,-284.35,-19013.0,18728.65,0.725,0.0,0.0,0.0,15.800000000000002
2023-12-17 04:00:00,0.0,16.0,-310.09,-10004.0,9693.91,0.725,0.0,0.0,0.0,15.825000000000001
2023-12-17 05:00:00,0.0,16.0,-310.07,-9355.0,9044.93,0.725,0.0,0.0,0.0,15.9
2023-12-17 06:00:00,0.0,16.0,-284.13,-10946.0,10661.869999999999,0.725,0.0,0.0,0.0,15.9
2023-12-17 07:00:00,92.47,16.0,-258.28,-16810.0,16644.190000000002,0.7333333333333334,0.0,11.008333333333333,10.433333333333334,15.9
2023-12-17 08:00:00,2919.59,16.0,-258.31,-13316.0,15977.279999999999,0.39166666666666666,0.2333333333333333,415.425,396.34999999999997,16.133333333333333
2023-12-17 09:00:00,3310.5299999999997,16.0,-310.11,-14080.0,17080.420000000002,0.09999999999999999,0.3666666666666667,616.6833333333333,584.7583333333333,16.483333333333334
2023-12-17 10:00:00,2419.09,16.0,-258.5,-18652.0,20812.59,0.0,0.3333333333333333,640.4166666666666,606.0583333333333,16.666666666666668
2023-12-17 11:00:00,2756.86,15.333333333333334,-310.20000000000005,-23963.0,26409.66,0.08333333333333333,0.2833333333333333,654.7833333333333,619.5583333333333,16.716666666666665
2023-12-17 12:00:00,2847.89,15.0,-310.20000000000005,-28750.0,31287.69,0.0,0.3833333333333333,654.8416666666667,619.6,16.808333333333334
2023-12-17 13:00:00,3476.27,15.0,-310.20000000000005,-33437.0,36603.07,0.06666666666666667,0.39999999999999997,651.1583333333334,616.2166666666667,16.9
2023-12-17 14:00:00,5567.1,15.0,-310.20000000000005,-28780.0,34036.9,0.2333333333333333,0.5166666666666667,642.125,607.7083333333334,16.9
2023-12-17 15:00:00,5499.58,15.0,-310.20000000000005,-28879.0,34068.380000000005,0.3083333333333333,0.43333333333333335,637.7416666666667,604.0583333333333,16.9
2023-12-17 16:00:00,3827.9700000000003,15.0,-155.11000000000004,-39377.0,43049.86,0.31666666666666665,0.3166666666666667,510.65000000000003,486.6583333333333,16.9
2023-12-17 17:00:00,197.41,15.0,-206.56,-25959.0,25949.85,0.7000000000000001,0.0,25.525000000000002,24.516666666666666,16.633333333333333
2023-12-17 18:00:00,0.0,15.0,-180.61,-29929.0,29748.39,0.6999999999999998,0.0,0.0,0.0,16.325
2023-12-17 19:00:00,0.0,15.0,-257.93,-16349.0,16091.07,0.6999999999999998,0.0,0.0,0.0,16.183333333333334
2023-12-17 20:00:00,0.0,15.0,-283.62,-18708.0,18424.38,0.6833333333333332,0.0,0.0,0.0,16.075
2023-12-17 21:00:00,0.0,15.0,-283.55,-18343.0,18059.45,0.6999999999999998,0.0,0.0,0.0,16.0
2023-12-17 22:00:00,0.0,15.0,-257.7,-10941.0,10683.3,0.6916666666666665,0.0,0.0,0.0,16.0
2023-12-17 23:00:00,0.0,15.0,-309.17,-10566.0,10256.83,0.6999999999999998,0.0,0.0,0.0,16.0
2023-12-18 00:00:00,0.0,15.0,-206.08,-10177.0,9970.92,0.6916666666666665,0.0,0.0,0.0,15.916666666666666
2023-12-18 01:00:00,0.0,15.0,-309.02,-13926.0,13616.98,0.6999999999999998,0.0,0.0,0.0,15.9
2023-12-18 02:00:00,0.0,15.0,-283.25,-14341.0,14057.75,0.6999999999999998,0.0,0.0,0.0,15.800000000000002
2023-12-18 03:00:00,0.0,14.5,-308.9,-10412.0,10103.1,0.6916666666666665,0.0,0.0,0.0,15.800000000000002
2023-12-18 04:00:00,0.0,14.0,-283.14,-9300.0,9016.86,0.6999999999999998,0.0,0.0,0.0,15.800000000000002
2023-12-18 05:00:00,0.0,14.0,-283.06,-12756.0,12472.94,0.6916666666666665,0.0,0.0,0.0,15.800000000000002
2023-12-18 06:00:00,0.0,14.0,-308.76,-13614.0,13305.24,0.6999999999999998,0.0,0.0,0.0,15.800000000000002
2023-12-18 07:00:00,207.62,14.0,-205.8,-12006.0,12007.82,0.6833333333333332,0.0,24.71666666666667,14.375,15.800000000000002
2023-12-18 08:00:00,3123.33,14.0,-154.42,-12002.0,14970.91,0.21666666666666667,0.4166666666666667,455.76666666666665,434.06666666666666,16.025000000000002
2023-12-18 09:00:00,4872.55,14.0,-231.70999999999998,-20274.0,24914.84,0.39166666666666666,0.26666666666666666,628.2916666666666,594.7666666666667,16.3
2023-12-18 10:00:00,5069.29,14.0,-309.0,-18424.0,23184.29,0.27499999999999997,0.39999999999999997,646.35,611.7916666666666,16.466666666666665
2023-12-18 11:00:00,3616.89,14.0,-309.0,-12403.0,15710.89,0.19999999999999998,0.27499999999999997,655.3916666666667,620.3166666666667,16.5
2023-12-18 12:00:00,2799.06,14.0,-283.25,-22562.0,25077.81,0.2416666666666667,0.11666666666666665,662.6916666666667,627.125,16.533333333333335
2023-12-18 13:00:00,2338.04,14.0,-283.25,-17340.0,19394.79,0.10833333333333334,0.19999999999999998,655.3583333333333,620.3083333333333,16.6
