date,PV(W)_sum,PV(W)_mean,PV(W)_std,PV(W)_max,Battery(W)_mean,SOC(%)_mean,Load(W)_mean,Difference_mean,Difference_std,Difference_min,diff_mean_30d_avg
2023-11-01,0.0,0.0,0.0,0.0,0.5645125227431605,0.0,0.0,0.9812525178897271,0.0405482270820795,1.0,1.0
2023-11-02,0.0,0.0,0.0,0.0,0.5645125227431605,0.0,0.0,0.978051575178795,0.037569033977841525,1.0,0.9998696700375421
2023-11-03,0.0,0.0,0.0,0.0,0.5645125227431605,0.0,0.0,0.9720383477518932,0.02993787669789186,1.0,0.9992170944910804
2023-11-04,0.0,0.0,0.0,0.0,0.5645125227431605,0.0,0.0,0.9828164480587355,0.044756047050328526,1.0,0.9995470514843321
2023-11-05,0.0,0.0,0.0,0.0,0.5645125227431605,0.0,0.0,0.9814019529787116,0.04254905680833273,1.0,0.9997291322897599
2023-11-06,0.0,0.0,0.0,0.0,0.5645125227431605,0.0,0.0,0.9779478249558492,0.03834007936805349,1.0,0.9996305277846907
2023-11-07,0.0,0.0,0.0,0.0,0.5645125227431605,0.0,0.0,0.977849047968853,0.03963254156383971,1.0,0.9995341656065472
2023-11-08,0.08493088904970027,0.08493088904970028,0.13771204759949282,0.19916371225585697,0.7360249657527991,0.20005647894142328,0.1664666771581075,0.8902927634992043,0.13344024226976614,0.8265926147687357,0.9933980614335768
2023-11-09,0.016471108895306768,0.01647110889530677,0.02153745958539066,0.024850609699700245,0.5291872660741235,0.07092141358721962,0.28577373232982073,0.9570907979348656,0.03639213055171879,0.9736621310103712,0.9922093965469888
2023-11-10,0.020917064584147695,0.020917064584147695,0.03354642590455252,0.058576483921277046,0.559680541220957,0.02815878650960142,0.060204834523950104,0.950501065685434,0.04321353384845963,0.937917830667539,0.9907024953865893
2023-11-11,0.006745898725675039,0.00674589872567504,0.010101713241990449,0.01528092153716779,0.5608337773964733,0.03574310150072616,0.0818947484823536,0.9585547834189605,0.024543080836566252,0.983804545870294,0.9898057442742889
2023-11-12,0.07363842216626097,0.07363842216626097,0.19613320115315017,0.33810278943199196,0.6627108324250162,0.10000806842020331,0.04020008834743357,0.8933551301857926,0.2009157292471949,0.6658319417168503,0.9851668319546633
2023-11-13,0.0,0.0,0.0,0.0,0.5645125227431605,0.0007261578182991771,0.0009543173536793156,0.9703245880013608,0.030530501827241322,1.0,0.9852040357012681
2023-11-14,0.010031843957957996,0.010031843957957996,0.024662897107425603,0.04366651098611923,0.657293018200003,0.04824915281587865,0.05260767551238292,0.9592688648847337,0.02481981866857242,0.9872609556412206,0.9846384976581167
2023-11-15,0.02079827048281359,0.02079827048281359,0.0455216370339331,0.0803498245033324,0.5551094959155677,0.05627723091818622,0.12943004098176883,0.9482253381624568,0.041688902209438,0.9381707618493763,0.9835332095945571
2023-11-16,0.018561528138764362,0.018561528138764362,0.024556291645404398,0.03183511678414737,0.5590246774437553,0.0271502339841859,0.1304451900962913,0.9493962064847854,0.031130117345901757,0.9728133730389261,0.9825609231485198
2023-11-17,0.24911363984278756,0.24911363984278756,0.4439978777517372,0.7056288749272959,0.22852635594009038,0.12187348717121188,0.0418518311401261,0.7127713231748567,0.4745492964364105,0.252140648148426,0.968551767815646
2023-11-18,0.0005661068761416782,0.0005661068761416783,0.0018042009152068445,0.003525485036578381,0.5794935354868105,0.025375181539454568,0.004358526884782028,0.9733964146190492,0.034785580633774266,1.0,0.9677619408424325
2023-11-19,0.0,0.0,0.0,0.0,0.5645125227431605,0.0,0.0,0.96707472427059,0.027092146164341042,1.0,0.9664867076814648
2023-11-20,0.0,0.0,0.0,0.0,0.5645125227431605,0.005163788930127481,0.020302409126873366,0.9582332917237943,0.01585370900491661,1.0,0.9651000788727274
2023-11-21,0.0,0.0,0.0,0.0,0.5645125227431605,0.0,0.0,0.9651951330061512,0.024208683243518166,1.0,0.9640312746169923
2023-11-22,0.0,0.0,0.0,0.0,0.5645125227431605,0.011295788284653864,0.016778408408431932,0.9639527550211651,0.022411653836173648,1.0,0.9638537725728223
2023-11-23,0.6752006861814998,0.6752006861814998,0.8458645596751672,0.9082047904754281,0.49321129497159,0.5120622882039696,0.19466590476669385,0.2963801713032569,0.8931422814017681,0.04635037644320448,0.9294062718506404
2023-11-24,0.4101143149502231,0.41011431495022316,0.5532257078431603,0.6816152732602863,0.5015550746971928,0.4360981119896724,0.2241543683117423,0.5509532461841016,0.5873435333564271,0.2775914158486027,0.9078616048597977
2023-11-25,0.06956551341873628,0.06956551341873629,0.08926414484022215,0.11655840238690529,0.5432409633218752,0.060351783120864935,0.20232548129166386,0.8940264959993756,0.09340091924055423,0.8764658103441311,0.9034876268066414
2023-11-26,0.07810186791621851,0.07810186791621852,0.11678234202991879,0.2024470821192788,0.5590737317180005,0.08354849120542199,0.2461022249847008,0.8800537793269616,0.11850745689856584,0.7854368649049888,0.8990378422472519
2023-11-27,0.13008096872094424,0.13008096872094424,0.28073294218151856,0.5350948317168586,0.5464334480119277,0.16479748265289657,0.1719251813666279,0.834919573589595,0.2902702365762184,0.449876904375439,0.8920815993890162
2023-11-28,0.33839897408298647,0.33839897408298647,0.4718731071911798,0.7360042614889707,0.5036928653891632,0.4439648216879135,0.17756445181422414,0.6239264630138818,0.49636385722029114,0.2236903756557223,0.8743862798124925
2023-11-29,0.0872450204524402,0.08724502045244022,0.1479379057769926,0.23215112701420917,0.5780132346805805,0.09718412134903986,0.20532220973128965,0.8727614769040628,0.15264596690344653,0.7575681004169145,0.8694060292399763
2023-11-30,0.5352659642652173,0.5352659642652174,0.7769521923893596,0.8831880233039539,0.7766085696028386,0.4692593190253349,0.16599860312394402,0.4255332587422456,0.8167312255911693,0.06834311164486258,0.8411737541175021
