date,PV(W)_sum,PV(W)_mean,PV(W)_std,PV(W)_max,Battery(W)_mean,SOC(%)_mean,Load(W)_mean,Difference_mean,Difference_std,Difference_min,diff_mean_30d_avg
2024-02-02,0.07258129329356117,0.07258129329356117,0.10917670506343186,0.13002220700933054,0.0,0.0,0.1776571400599259,0.9218345886224898,0.0779211905514328,0.8837333268121784,0.9175374487044129
2024-02-03,0.24385505060567803,0.24385505060567803,0.34126206923185054,0.37864771155241517,0.0,0.0,0.13187501469167615,0.7442427471135757,0.3274827107844653,0.6252020474710038,0.9038299309995259
2024-02-04,0.18011452223044958,0.18011452223044958,0.2780708431268341,0.31822221738682877,0.0,0.0,0.14323538423979204,0.8194220847689254,0.24660424956301355,0.7042483736261332,0.8986426372126892
2024-02-05,0.24730638460946577,0.24730638460946577,0.35858527668611556,0.3796212296833273,0.0,0.0,0.10242805087698045,0.7526550031079186,0.3331603560736159,0.6409649099662337,0.8882378772429688
2024-02-06,0.21739254063268695,0.21739254063268698,0.2964025860562814,0.31563296880975955,0.0,0.0,0.24240147989429414,0.7830560225608681,0.2668732031882767,0.6959698619681746,0.8814276101524722
2024-02-07,0.1683844938818969,0.16838449388189689,0.27326731652076663,0.301041599540712,0.0,0.0,0.28049675757943654,0.8315683035981664,0.24282828278096852,0.7232561520338603,0.879087135226963
2024-02-08,0.16742095579121338,0.16742095579121338,0.26979133373551184,0.2922263750812834,0.0,0.0,0.16110171986215938,0.8360454452949156,0.23464822971704305,0.7364150659269446,0.8773025728982958
2024-02-09,0.13199236022709177,0.13199236022709174,0.2074989120952225,0.2657288142118165,0.0,0.0,0.1020105668821978,0.8727171534214886,0.16805606219956618,0.7623817423967947,0.8782839047594546
2024-02-10,0.1220663744559501,0.1220663744559501,0.17899618092726904,0.19073601150898029,0.0,0.0,0.1123667025795706,0.8823822364509032,0.14217003479294169,0.8315900205738144,0.8798362810497671
2024-02-11,0.09963746481441552,0.09963746481441552,0.15575840987637343,0.17973753716860003,0.0,0.0,0.10354586830420713,0.8996824935060161,0.12146789422634088,0.8471050899114947,0.8823852380611813
2024-02-12,0.16251511287734646,0.16251511287734643,0.256362094954947,0.29696152709907914,0.0,0.0,0.06439737588505282,0.8383709336871596,0.2249806234826385,0.7269481317213211,0.8808995764309
2024-02-13,0.2690671491570526,0.2690671491570526,0.3601270365426396,0.38198901491597986,0.0,0.0,0.04729627225595697,0.7309451746923397,0.33509194038595164,0.6282832094635684,0.8730744618311003
2024-02-14,0.21714849300018504,0.21714849300018507,0.32036669824107555,0.37902211746156345,0.0,0.0,0.09165327730113586,0.7924197938158885,0.2783303941692181,0.6550494588835826,0.869385364894851
2024-02-15,0.298663638926345,0.298663638926345,0.40343889425508017,0.3826932620745121,0.0,0.0,0.15406122456557425,0.6941874718614488,0.38563695346755394,0.6336376588968394,0.8604798778321123
2024-02-16,0.25353550415577125,0.25353550415577125,0.3864460483743503,0.401226093047662,0.0,0.0,0.07016871747055795,0.7475065886508729,0.36126455933458906,0.6203185627031559,0.8550604071177376
2024-02-17,0.14951261827372553,0.14951261827372553,0.2639717057751465,0.37438875280045997,0.0,0.0,0.07642331442113035,0.8511802514391582,0.24577325196535932,0.6341093057093783,0.8554001142436778
2024-02-18,0.30965701711306615,0.3096570171130661,0.43195049446424516,0.447049024473321,0.0,0.0,0.1504169492140728,0.69177004887184,0.406254793894042,0.569113781495408,0.8395058322342368
2024-02-19,0.20960877601010836,0.20960877601010836,0.2825783999556062,0.28904680168015046,0.0,0.0,0.12129727415245357,0.7916134168588967,0.25034242302603715,0.7297703609652252,0.8291646559440684
2024-02-20,0.22353904483258127,0.22353904483258127,0.3101336728215924,0.32214715041430486,0.0,0.0,0.1407363828299681,0.7812598955240091,0.277355360049122,0.7062833664861122,0.8183514645622424
2024-02-21,0.3262353371636342,0.3262353371636342,0.45685247252806044,0.4473641154479941,0.0,0.0,0.20999331028534493,0.6736512416455188,0.43471527269284127,0.5720899636209655,0.8028466962347186
2024-02-22,0.11657941543617124,0.11657941543617124,0.22675881310761362,0.31186746428341283,0.0,0.0,0.1327039026018021,0.8904121531696714,0.19514589235193944,0.7164139333053181,0.802776765079673
