date,PV(W)_sum,PV(W)_mean,PV(W)_std,PV(W)_max,Battery(W)_mean,SOC(%)_mean,Load(W)_mean,Difference_mean,Difference_std,Difference_min,diff_mean_30d_avg
2025-03-04,0.821469901415225,0.8214699014152251,0.9476800450872745,0.9498029983418227,0.4342892858507772,0.0,1.0,0.17310187375598787,0.9475265595506264,0.06578626181877424,0.8619555706820953
2025-03-05,0.719531638486794,0.7195316384867942,0.9076128707091505,0.9335351527161964,0.0,0.5810117883385313,0.11302599122250503,0.26313654577896356,0.9227083950380961,0.07882926807731602,0.7000011842210743
2025-03-06,0.8403230785131742,0.8403230785131744,0.929189526252549,0.8762831289525388,0.5192526616177253,0.7045514616482528,0.15691995918667245,0.1471423655047718,0.94043120458682,0.11949465634924619,0.4891797630000737
2025-03-07,0.8329745721158254,0.8329745721158256,0.9134526203048322,0.8756131317410009,0.577004828562799,0.6864196225617168,0.1872978914012091,0.16470702652867522,0.9157468497121418,0.1353000842779034,0.31149655748125354
2025-03-08,0.8742672576808315,0.8742672576808315,0.9429881413504055,0.8778138456724558,0.3268844831275148,0.7206745255590208,0.13588798932238697,0.13533513884923876,0.9374278137870846,0.1295951570129713,0.13712850625725087
2025-03-09,0.8228307184716852,0.8228307184716854,0.8824536848876271,0.8754761352340285,0.34134755189950167,0.7860654437807262,0.013252404200227726,0.17512218826376483,0.8835344717635866,0.12776145527041044,0.0
2025-03-10,0.11444749018271064,0.11444749018271066,0.15162073728816344,0.27087700327591085,0.8881311565128621,0.5342284717449911,0.03408907096813024,0.8783385687454064,0.16208250782201328,0.7302734960220634,0.20926812555828442
2025-03-11,0.8701356094182661,0.8701356094182663,0.9041752481734319,0.8680959486412101,0.18913793547919847,0.7185071628693767,0.13081578462558463,0.13005858647045343,0.90003314495351,0.14625081064746825,0.06093679521148494
2025-03-12,0.11398755511556598,0.113987555115566,0.2744338786087165,0.5046765703192683,0.8996494610059221,0.33794999207062426,0.1386590621108747,0.8810096681210652,0.29230876607229866,0.4953624783786462,0.2505143142821235
2025-03-13,0.0008481489287238797,0.000848148928723897,0.0,0.030600030226078278,0.6983276724084403,0.03245757784003805,0.2317577363869172,0.9910276075665866,0.009248060134221196,0.9710636577787327,0.46992531858008785
2025-03-14,0.06788369085833736,0.06788369085833737,0.09453950669840656,0.1602974927255195,0.5210938790691627,0.13141618649891634,0.17583423054482863,0.9191556787836827,0.09949968012561893,0.8374341155774803,0.643165867142361
2025-03-15,0.0,0.0,0.02489524421857631,0.05066026952296011,0.5508846781277449,0.018026114077284976,0.26234905830267147,0.9931536322456856,0.022666169637298186,0.9542322322263396,0.8314110892627576
2025-03-16,0.02341461041223831,0.02341461041223833,0.009793290962949806,0.0,0.5350618739542184,0.018449014114288745,0.2186150491466358,0.9776599298300948,0.0,1.0,1.0
2025-03-17,0.5511984684169335,0.5511984684169337,0.6441005441994414,1.0,0.1509358957808029,0.568694824760797,0.2241847448479714,0.4504787850874115,0.6652807848490666,0.0,0.9691270837662217
2025-03-18,1.0,1.0,1.0,0.8850387298235606,0.6189581149737003,0.6229317545065284,0.3311931580089317,0.0,1.0,0.12476781879171578,0.78575471076376
2025-03-19,0.9839546049675556,0.9839546049675557,0.9850351946181253,0.8763301283756889,0.19504908057491757,0.6888512977744885,0.13840659797502328,0.018584863328515545,0.9829582147444297,0.12602222523097945,0.6207738461587927
2025-03-20,0.9618313534253524,0.9618313534253524,0.9688470915283051,0.8792119933672916,0.26526601532176186,0.7668234920970554,0.07362208335076564,0.048740497079745475,0.9588971296566118,0.1256635339618367,0.5444009472475911
2025-03-21,0.7521245005637569,0.7521245005637571,0.8243042553693032,0.8044016832945574,0.3962341483319807,0.8264523973145845,0.03931455705052816,0.25653030237255886,0.8164889951901851,0.22923954644948688,0.5461679141145608
2025-03-22,0.8352675526865921,0.8352675526865923,0.863663229487565,0.8629217549005626,0.5764365794351592,1.0,0.04895104484508625,0.1697870042455758,0.8654665784049715,0.1352165471176271,0.4440847300538431
2025-03-23,0.15893228211065338,0.15893228211065338,0.2471961868099054,0.37350101001930636,0.6990161917397941,0.8347518105407832,0.02251111105840808,0.8424469868836402,0.24917342084120428,0.6423338700040324,0.5636777724563008
2025-03-24,0.2631679927153414,0.26316799271534147,0.3835831561663672,0.6499784373117521,0.2675886646687167,0.563725749326003,0.041722723436977166,0.7485412755409325,0.397753646129948,0.36744193017001775,0.661058554112381
2025-03-25,0.3589700438852451,0.35897004388524517,0.36441550337822487,0.43832428324815403,0.5246094503491195,0.8140825712322247,0.0,0.6581896136589513,0.3562079607292978,0.5880658957053588,0.5850015853974954
2025-03-26,0.2287163079323618,0.22871630793236186,0.2616119471803556,0.32293644222029705,0.7102986703371648,0.6771686842522597,0.10748246410983246,0.7758296759273046,0.2529193431621209,0.6876118693506088,0.6557723089032136
2025-03-27,0.21126702776044398,0.21126702776044404,0.23564907443738953,0.3215706492008182,0.4730741194470699,0.5028281439974625,0.08523483493446031,0.793390905108736,0.2485953917512705,0.6718171895526797,0.6755530558889188
2025-03-28,0.8482196009257681,0.8482196009257682,0.8646204861816829,0.8751135074383823,0.17856228256195386,0.7633874292964,0.03878744361808907,0.1705832180285421,0.8510473124336051,0.13000950701841663,0.4105330939317016
2025-03-29,0.016474355025106496,0.016474355025106496,0.022498887494788778,0.10383253901186268,1.0,0.21589046889041602,0.11335022613782189,1.0,0.023965953931105278,0.9203792211308937,0.46034430909558405
2025-03-30,0.3928570700330522,0.39285707003305226,0.5026208857310778,0.6808813243279488,0.22096535345446813,0.6483057567267536,0.11351926854316209,0.6138350770819639,0.49061390624471307,0.3479859788647895,0.42596435400244886
