date,PV(W)_sum,PV(W)_mean,PV(W)_std,PV(W)_max,Battery(W)_mean,SOC(%)_mean,Load(W)_mean,Difference_mean,Difference_std,Difference_min,diff_mean_30d_avg
2024-01-27,0.0,0.0,0.0,0.0,0.5271071277897847,0.0,0.0,0.9768771618914908,0.011373029469172713,1.0,0.9649495198642669
2024-01-28,0.0,0.0,0.0,0.0,0.5271071277897847,0.0,0.0,0.970334837373091,0.0,1.0,0.9664902420259034
2024-01-29,0.0,0.0,0.0,0.0,0.5271071277897847,0.0,0.0,0.9797902413497569,0.015905860575287624,1.0,0.9687228021935266
2024-01-30,0.0,0.0,0.0,0.0,0.5271071277897847,0.0,0.0,0.9807889915685856,0.017360224037183174,1.0,0.9707943998732683
2024-01-31,0.0,0.0,0.0,0.0,0.5271071277897847,0.0,0.0,0.9822157643232032,0.020544972762041088,1.0,0.9727658129077287
2024-02-01,0.0,0.0,0.0,0.0,0.5271071277897847,0.0,0.0,0.9752997497569026,0.007515556192097957,1.0,0.9739972613842525
2024-02-02,0.0,0.0,0.0,0.0,0.5271071277897847,0.0,0.0,0.977369935427837,0.012238323931837809,1.0,0.9752661761625383
2024-02-03,0.0,0.0,0.0,0.0,0.5271071277897847,0.0,0.0,0.979569184978281,0.01471602389409573,1.0,0.976576657246018
2024-02-04,0.0,0.0,0.0,0.0,0.5271071277897847,0.0,0.0,0.9836808515598517,0.02144950376442254,1.0,0.9780538060209347
2024-02-05,0.0,0.0,0.0,0.0,0.5271071277897847,0.0,0.0,0.9927948916723746,0.034409750011021145,1.0,0.980003977063398
2024-02-06,0.0,0.0,0.0,0.0,0.5271071277897847,0.0,0.0,0.9935199091124145,0.03706497144523755,1.0,0.9818436584823218
2024-02-07,0.0,0.0,0.0,0.0,0.5271071277897847,0.0,0.0,0.9886353062959491,0.02779265452816778,1.0,0.9832469166594211
2024-02-08,0.0,0.0,0.0,0.0,0.5271071277897847,0.0,0.0,0.9901663774461672,0.03082358527670973,1.0,0.9846352449818511
2024-02-09,0.0,0.0,0.0,0.0,0.5271071277897847,0.0,0.0,0.9921768700825208,0.033154040730214246,1.0,0.9860371207707822
2024-02-10,0.0,0.0,0.0,0.0,0.5271071277897847,0.0,0.0,0.9895919233432049,0.02908063660575869,1.0,0.9872023934263462
2024-02-11,0.0,0.0,0.0,0.0,0.5271071277897847,0.0,0.0,0.985346621081589,0.022715887873815895,1.0,0.9880678447492544
2024-02-12,0.0,0.0,0.0,0.0,0.5271071277897847,0.0,0.0,0.982837977180957,0.017428843369585553,1.0,0.9888853780166289
2024-02-13,0.0,0.0,0.0,0.0,0.5271071277897847,0.0,0.0,0.9851951474569944,0.021776325570417348,1.0,0.9935609169292664
2024-02-14,0.0,0.0,0.0,0.0,0.5271071277897847,0.0,0.0,0.9879668078155965,0.025747355493521605,1.0,1.0
2024-02-15,0.21338196780290442,0.21338196780290444,0.34418003339655767,0.33090840127104343,0.5068649770384728,0.3732159764351089,0.4875012176292833,0.7664628243274244,0.3230314201243606,0.6814798451662003,0.9957325312443398
2024-02-16,0.25143493068624173,0.25143493068624173,0.36022200767569496,0.3489879701027668,0.6331234182794372,0.41462986990216366,0.747878653385322,0.7335725566170646,0.3232552947982599,0.6697613751323077,0.982613320198144
2024-02-17,0.20692629984535743,0.20692629984535743,0.36145959190954735,0.3967769034326527,0.4721759757592962,0.35343829996142656,0.7344850139558857,0.7758558298606464,0.33887938743209894,0.6088094955149802,0.9723303263181254
2024-02-18,0.2880160642699955,0.2880160642699955,0.4021993757582793,0.406455955347737,0.5388850492941998,0.4498369393694989,0.6199222475456103,0.6954820043609448,0.3702204785572171,0.6055306717743847,0.9573833436397078
2024-02-19,0.13169207562557245,0.13169207562557245,0.21109912769792727,0.22426227337246174,0.5090187995568225,0.2104008135498124,0.5549424762937404,0.8508894592095958,0.17321120662683423,0.7923103784396983,0.9508808554416457
2024-02-20,0.22748357714275108,0.2274835771427511,0.31051602107505305,0.2739166761139696,0.4415923719175987,0.40737104183469514,0.6540399235186359,0.7629699397646365,0.26617848617185313,0.7407262878479333,0.9397280863894282
2024-02-21,0.28758691394179736,0.28758691394179736,0.42446736822975545,0.4074748966929136,0.5498607395904269,0.4359504856752113,0.6581752680450055,0.6992834735284712,0.3966844171648601,0.5989894045327537,0.9255879988125323
2024-02-22,0.12181703328416632,0.12181703328416633,0.22755988874499022,0.24645220626014755,0.5601583283625132,0.1767016165795841,0.6237233128558028,0.8753070316115994,0.18463788695520747,0.7829434291605945,0.9206596964991984
2024-02-23,0.08160270725000784,0.08160270725000784,0.11668334003753214,0.10378231060477987,0.5249286271918782,0.07911070589472946,0.5153986662110726,0.9113346060448838,0.05530693229705749,0.9288733220514779,0.9170754181295165
2024-02-24,0.3474941862162313,0.3474941862162313,0.4695814582816835,0.41856549168736784,0.34716009870668557,0.5339972647894239,0.6026458631195453,0.6482483333809614,0.42481501921652265,0.6074705042361023,0.8999073352541966
2024-02-25,0.3547630297056115,0.3547630297056115,0.513458856465279,0.4816025791468522,0.6762982993317977,0.43794929340393457,0.6542572704149802,0.6453500596966617,0.48616653948097255,0.518682729748158,0.8822751670946274
2024-02-26,0.30677581259346365,0.3067758125934637,0.41819930984943066,0.3866597121257625,0.0,0.5725006136690396,0.5620366253354668,0.6902226729861081,0.37311932540519616,0.6319712034973842,0.8672759001912002
2024-02-27,0.18316182013701482,0.18316182013701485,0.2552162828163109,0.2167523719360076,0.9849164479787491,0.8179331626748957,0.5863538918524812,0.8169551932137658,0.1972953601259089,0.8190712863956514,0.8592502724430237
2024-02-28,0.061525704150450465,0.061525704150450465,0.09281027792483647,0.09578521009807295,0.5181322629594769,0.0559666164042501,0.566146450502692,0.9381199909098772,0.0382528380155822,0.9401063823470387,0.8570698663008867
2024-02-29,0.13114260745969644,0.13114260745969644,0.19336758981815536,0.19238512576846353,0.5059949779227998,0.19518182136970932,0.5913076739318095,0.8667485589655439,0.1387424053322603,0.8360092342356451,0.8511026725097582
2024-03-01,0.08203794073833938,0.08203794073833938,0.16513033305018002,0.22422601727563649,0.3950948567643426,0.04162429428060455,0.31935483645677026,0.9116995435239953,0.12266298988393139,0.7971123156456198,0.8474128938468557
2024-03-02,0.0,0.0,0.0,0.0,0.5271071277897847,0.0,0.0,0.9931193447425536,0.03236683869469223,1.0,0.8483453085539178
2024-03-03,0.0,0.0,0.0,0.0,0.5271071277897847,0.0,0.0,0.9997661346963811,0.040982675490049976,1.0,0.8495171952099894
2024-03-04,0.0,0.0,0.0,0.0,0.5271071277897847,0.0,0.0,1.0,0.040522268848147865,1.0,0.8505862426501167
