date,PV(W)_sum,PV(W)_mean,PV(W)_std,PV(W)_max,Battery(W)_mean,SOC(%)_mean,Load(W)_mean,Difference_mean,Difference_std,Difference_min,diff_mean_30d_avg
2024-02-24,0.0,0.0,0.0,0.0,0.5665623251698633,0.0,0.0,0.963875004756531,0.0355748507995641,1.0,0.9606618627595983
2024-02-25,0.0,0.0,0.0,0.0,0.5665623251698633,0.0,0.0,0.9645675380416272,0.03625832247285037,1.0,0.9615878958852666
2024-02-26,0.0,0.0,0.0,0.0,0.5665623251698633,0.0,0.0,0.9625451059406485,0.033700380415259884,1.0,0.9622532309963103
2024-02-27,0.0,0.0,0.0,0.0,0.5665623251698633,0.0,0.0,0.9653813865240503,0.036503508402096416,1.0,0.9630456366133757
2024-02-28,0.0,0.0,0.0,0.0,0.5665623251698633,0.0,0.0,0.9629915636388399,0.033547817010585304,1.0,0.9635941868461468
2024-02-29,0.0,0.0,0.0,0.0,0.5665623251698633,0.0,0.0,0.9629915636388399,0.033547817010585304,1.0,0.9640878820556408
2024-03-01,0.0,0.0,0.0,0.0,0.5665623251698633,0.0,0.0,0.9567397174715735,0.028170662648587606,1.0,0.9641548057934869
2024-03-02,0.0,0.0,0.0,0.0,0.5665623251698633,0.0,0.0,0.9549778714718385,0.02574532945856954,1.0,0.9641134910905855
2024-03-03,0.0,0.0,0.0,0.0,0.5665623251698633,0.0,0.0,0.9603138611840873,0.03207319592227408,1.0,0.9643717059491722
2024-03-04,0.0,0.0,0.0,0.0,0.5665623251698633,0.0,0.0,0.9618482835401265,0.032807379283311566,1.0,0.9646899569961725
2024-03-05,0.0,0.0,0.0,0.0,0.5665623251698633,0.0,0.0,0.9585925867909424,0.029486848467551733,1.0,0.9648166302151259
2024-03-06,0.0,0.0,0.0,0.0,0.5665623251698633,0.0,0.0,0.9560076997515051,0.02683903038617906,1.0,0.9648067415128286
2024-03-07,0.0,0.0,0.0,0.0,0.5665623251698633,0.0,0.0,0.9619895091190424,0.031856092627818376,1.0,0.9650801909908998
2024-03-08,0.0,0.0,0.0,0.0,0.5665623251698633,0.0,0.0,0.9754536977213065,0.04598978810196681,1.0,0.9659474949053904
2024-03-09,0.0,0.0,0.0,0.0,0.5665623251698633,0.0,0.0,0.9637502927684288,0.034190713711842055,1.0,0.9662401992367547
2024-03-10,0.0,0.0,0.0,0.0,0.5665623251698633,0.0,0.0,0.962975757454216,0.03280539044140451,1.0,0.9664804568881759
2024-03-11,0.0,0.0,0.0,0.0,0.5665623251698633,0.0,0.0,0.9669078896539522,0.03745346941748144,1.0,0.9671804388509033
2024-03-12,0.0,0.0,0.0,0.0,0.5665623251698633,0.0,0.0,0.9623447995342348,0.03229171465100941,1.0,0.9676667149300333
2024-03-13,0.0,0.0,0.0,0.0,0.5665623251698633,0.0,0.0,0.9606286606618166,0.03172589518291551,1.0,0.968183175766953
2024-03-14,0.0,0.0,0.0,0.0,0.5665623251698633,0.0,0.0,0.9570528737812404,0.026701899525210078,1.0,0.9684780767382127
2024-03-15,0.0,0.0,0.0,0.0,0.5665623251698633,0.0,0.0,0.9617499888294977,0.03162009925728449,1.0,0.9688856384344658
2024-03-16,0.0,0.0,0.0,0.0,0.5665623251698633,0.0,0.0,0.9681415117284428,0.03815923676985546,1.0,0.9697649291796804
