date,PV(W)_sum,PV(W)_mean,PV(W)_std,PV(W)_max,Battery(W)_mean,SOC(%)_mean,Load(W)_mean,Difference_mean,Difference_std,Difference_min,diff_mean_30d_avg
2023-10-11,0.7771465901484886,0.7771465901484886,0.8254895651368176,0.8406231712579423,0.4107958126982621,0.7493207821528336,0.08656281594549238,0.2233410426444763,0.8206845351559912,0.16378361648106488,0.13796195379594972
2023-10-12,0.17862661968533944,0.17862661968533944,0.21164019017419977,0.2789253950936649,0.47853771852931526,0.7092947614127731,0.027149522869823885,0.8281954080731041,0.18495252935981266,0.7399664972397931,0.18260224309593204
2023-10-13,0.738765023578762,0.738765023578762,0.7868090553181384,0.8305597216461414,0.34858606318424445,0.7440401025523284,0.0792383744899403,0.26301854992866713,0.78157910569783,0.1709327386070056,0.16952315449085903
2023-10-14,0.0834895509436648,0.0834895509436648,0.10232045953168667,0.12502239101743245,0.9780550156327157,0.44101327823058967,0.08720391186751351,0.9323075891171054,0.06790483154269421,0.9047850710367539,0.21657820045859882
2023-10-15,0.3434363363317117,0.3434363363317117,0.43674418352723526,0.5805099021659819,0.08048119286849466,0.44445719970917996,0.0534288675659522,0.6630408044223168,0.43241496145542013,0.4258072745590796,0.2363142670317669
2023-10-16,0.7554437951059657,0.7554437951059657,0.7792376859427943,0.8574005962627621,0.4125677718068663,0.7500478322427582,0.11174746408779108,0.24356565067574498,0.7754941958817929,0.14597954032404065,0.22097643508070208
2023-10-17,0.2401257486407822,0.2401257486407822,0.25933475862825045,0.28209471660784236,0.34981071456864166,0.7466421765583745,0.049040004683767326,0.7647639401908652,0.23458586244213575,0.7344945308991077,0.24626805862496481
2023-10-18,0.5071818915488134,0.5071818915488135,0.5700124826160725,0.6874596470748751,0.47436871891054044,0.7684536792561129,0.1149485153868971,0.4923889037424942,0.5577939326286041,0.31615243066314347,0.24972153973386196
2023-10-19,0.14362291866015336,0.14362291866015336,0.18026491222979735,0.28804983075037616,0.6441704497415239,0.47866681972984354,0.10749369481565733,0.8621294007181989,0.1583722081935365,0.726626269634159,0.2782449690034702
2023-10-20,0.1742502592263564,0.1742502592263564,0.23031682105142584,0.35518386419184095,0.306890386316212,0.4508475873416753,0.08457607078405101,0.8339278527569368,0.20983890073677872,0.655648275664165,0.30253698663598566
2023-10-21,0.2037685349297519,0.2037685349297519,0.24422932838588446,0.29920734517582653,0.315295417581127,0.6915394329009299,0.04622772595340143,0.8007045148981069,0.22157385889781722,0.70974378616595,0.32278835119216326
2023-10-22,0.6597121839746948,0.6597121839746948,0.767706906129629,0.8224905880884398,0.5408088193904135,0.8110052424138064,0.1042042881685125,0.3392763534828842,0.7622991845334324,0.18066988587745908,0.3134736458254978
2023-10-23,0.3420710983319195,0.3420710983319195,0.4004959069746157,0.503789951850561,0.40869086243984803,0.7046646003137796,0.12321689501262381,0.6493636805155815,0.3920096340343353,0.4961206561167479,0.32297382744572256
2023-10-24,0.05042631802607075,0.05042631802607075,0.06167993992736509,0.07725161424507564,0.9207870448264547,0.25944208472046837,0.06945936844663632,0.950012165834517,0.038258895446178554,0.9418433534562004,0.3487410096490449
2023-10-25,0.29158545211995995,0.2915854521199599,0.43667691478452186,0.7003745468647197,0.15376981821513236,0.43267133509355993,0.07759163022711467,0.7019780334776796,0.4320473283904599,0.2952809882096316,0.35923315710605774
2023-10-26,0.11370083313350156,0.11370083313350154,0.14488441713080413,0.19026593100612468,0.3068571285152695,0.6019209428691693,0.017965597476079627,0.8884620594738024,0.12365921213298114,0.8255638632988284,0.37883598509010885
2023-10-27,0.2473526684870236,0.2473526684870236,0.38312569797170165,0.5158486567011769,0.5115294570643338,0.5874564726590901,0.08206021776957395,0.7478110886132155,0.3807928276502267,0.4827236967932907,0.4069723488217618
2023-10-28,0.5127345887783156,0.5127345887783156,0.6603580148757625,0.7938202670255832,0.3252052094110488,0.6970114414724677,0.0742267766078719,0.4795887682710396,0.6558211890060239,0.20405337488923422,0.42285503416422393
2023-10-29,0.34165324429388366,0.34165324429388366,0.45389141623714596,0.5894373651736304,0.47987588023432076,0.7363486779168102,0.055480034108839546,0.6532869524701612,0.44346789858873203,0.41234165888410546,0.44066217869346347
2023-10-30,0.31548713595709627,0.31548713595709627,0.4622892656491749,0.6018483496731551,0.511987733035707,0.6475337695633873,0.11699115667799617,0.6774228703485743,0.45528722165559415,0.3989571182371687,0.4513965991302567
