date,PV(W)_sum,PV(W)_mean,PV(W)_std,PV(W)_max,Battery(W)_mean,SOC(%)_mean,Load(W)_mean,Difference_mean,Difference_std,Difference_min,diff_mean_30d_avg
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028666383692020805,0.052364187203463225,0.0,0.006934091549721754
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006272185889857912,0.027383427374666015,0.0,1.337026332765306e-05
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07161974262828341,0.1188333688130941,0.0,0.0
2024-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07795124718543428,0.1304932779007985,0.0,0.0005456806368328407
2024-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09087959599575787,0.16256679171690133,0.0,0.002112497302546819
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06974090695482309,0.12254864916395564,0.0,0.0018472675059674245
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0822217991878695,0.1291818245596649,0.0,0.002549377441595272
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18447603190775577,0.2889837130970006,0.0,0.01055515580603749
2024-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1396802136291653,0.21557292971569597,0.0,0.014777535431630025
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09722057753068473,0.16359726606267236,0.0,0.01584373791699806
2024-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0652504765226197,0.10966656543399077,0.0,0.014797590145799523
2024-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09083965469008419,0.14536824027705156,0.0,0.015391986126411794
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0795535934697695,0.1334774044438179,0.0,0.015279770263969497
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1274056037866177,0.1992976832749752,0.0,0.017884535402431272
2024-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1762695755130451,0.26424868554041686,0.0,0.02298052755068209
2024-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23131245834089417,0.36036480304431806,0.0,0.030645100580791163
2024-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2938845673998007,0.4327878904623861,0.0,0.06244328620399528
2024-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17872855067988197,0.2736219750312599,0.0,0.06483611115132976
2024-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15696919016229696,0.2352971014785315,0.0,0.06885872579101027
2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25868798670592774,0.38880589404257326,0.0,0.07886198703544679
2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24203690016284618,0.3567575715429402,0.0,0.08787639873384336
2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19765573755941232,0.2876717096439586,0.0,0.09426900961646387
2025-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07253895720020156,0.1308301290960284,0.0,0.09145398165312925
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13081397035532352,0.20975849759915574,0.0,0.09196156300165197
2025-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05111088840765099,0.09207382176825374,0.0,0.08930454789779156
2025-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024884227974497384,0.05261384007392108,0.0,0.08620560741239479
2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12789278735291723,0.19574227133107566,0.0,0.08424583819548152
2025-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12077339205874425,0.17962977350847228,0.0,0.08501907075970679
2025-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07676730450403588,0.1224704421247555,0.0,0.08235193954725224
2025-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052824679350664906,0.09006484141505966,0.0,0.0767348900853744
2025-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18412516941339244,0.2582870243287411,0.0,0.08494890235702508
2025-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10136988380807067,0.14443621641894636,0.0,0.08997360169506027
2025-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12773317894728434,0.17360140623232853,0.0,0.09293848047235154
2025-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11375288560382467,0.15515791476761312,0.0,0.09483014002667818
2025-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16792464442541433,0.21845521807829862,0.0,0.09890098729551886
